Time,Load MW,Forecast MW,Degrees F,Day,DoW,Month,Hour
2023-08-08 03:00:00-04:00,76746,78855,75,8,1,8,3
2023-08-08 04:00:00-04:00,77088,78977,75,8,1,8,4
2023-08-08 05:00:00-04:00,79855,81422,74,8,1,8,5
2023-08-08 06:00:00-04:00,84183,85894,74,8,1,8,6
2023-08-08 07:00:00-04:00,88310,90626,74,8,1,8,7
2023-08-08 08:00:00-04:00,92582,94812,74,8,1,8,8
2023-08-08 09:00:00-04:00,96367,98668,75,8,1,8,9
2023-08-08 10:00:00-04:00,100530,102780,78,8,1,8,10
2023-08-08 11:00:00-04:00,104159,106660,78,8,1,8,11
2023-08-08 12:00:00-04:00,107570,110325,79,8,1,8,12
2023-08-08 13:00:00-04:00,110872,113786,80,8,1,8,13
2023-08-08 14:00:00-04:00,113526,116239,85,8,1,8,14
2023-08-08 15:00:00-04:00,115510,117944,86,8,1,8,15
2023-08-08 16:00:00-04:00,117269,119547,86,8,1,8,16
2023-08-08 17:00:00-04:00,118470,120266,86,8,1,8,17
2023-08-08 18:00:00-04:00,117649,118837,86,8,1,8,18
2023-08-08 19:00:00-04:00,113853,115506,85,8,1,8,19
2023-08-08 20:00:00-04:00,110050,111627,79,8,1,8,20
2023-08-08 21:00:00-04:00,105933,107436,78,8,1,8,21
2023-08-08 22:00:00-04:00,98776,100597,78,8,1,8,22
2023-08-08 23:00:00-04:00,91301,93147,77,8,1,8,23
2023-08-09 00:00:00-04:00,84951,85811,76,9,2,8,0
2023-08-09 01:00:00-04:00,80631,81329,75,9,2,8,1
2023-08-09 02:00:00-04:00,77471,78276,75,9,2,8,2
2023-08-09 03:00:00-04:00,75728,76481,75,9,2,8,3
2023-08-09 04:00:00-04:00,75578,76471,75,9,2,8,4
2023-08-09 05:00:00-04:00,77964,78948,70,9,2,8,5
2023-08-09 06:00:00-04:00,82077,83366,70,9,2,8,6
2023-08-09 07:00:00-04:00,86470,88115,70,9,2,8,7
2023-08-09 08:00:00-04:00,90938,92636,75,9,2,8,8
2023-08-09 09:00:00-04:00,95799,97040,77,9,2,8,9
2023-08-09 10:00:00-04:00,101401,101939,78,9,2,8,10
2023-08-09 11:00:00-04:00,106473,106786,83,9,2,8,11
2023-08-09 12:00:00-04:00,110997,111518,86,9,2,8,12
2023-08-09 13:00:00-04:00,115648,115998,86,9,2,8,13
2023-08-09 14:00:00-04:00,118992,119471,86,9,2,8,14
2023-08-09 15:00:00-04:00,121125,122082,86,9,2,8,15
2023-08-09 16:00:00-04:00,122787,124051,87,9,2,8,16
2023-08-09 17:00:00-04:00,123415,124798,86,9,2,8,17
2023-08-09 18:00:00-04:00,121034,122895,86,9,2,8,18
2023-08-09 19:00:00-04:00,116719,118904,86,9,2,8,19
2023-08-09 20:00:00-04:00,113480,114247,83,9,2,8,20
2023-08-09 21:00:00-04:00,109177,109585,83,9,2,8,21
2023-08-09 22:00:00-04:00,101705,102162,78,9,2,8,22
2023-08-09 23:00:00-04:00,94124,94306,78,9,2,8,23
2023-08-10 00:00:00-04:00,87793,87588,78,10,3,8,0
2023-08-10 01:00:00-04:00,83547,82976,78,10,3,8,1
2023-08-10 02:00:00-04:00,80628,79835,78,10,3,8,2
2023-08-10 03:00:00-04:00,78986,77949,76,10,3,8,3
2023-08-10 04:00:00-04:00,78973,77882,76,10,3,8,4
2023-08-10 05:00:00-04:00,81283,80303,75,10,3,8,5
2023-08-10 06:00:00-04:00,86072,84752,70,10,3,8,6
2023-08-10 07:00:00-04:00,90250,89399,75,10,3,8,7
2023-08-10 08:00:00-04:00,94530,93445,76,10,3,8,8
2023-08-10 09:00:00-04:00,98333,97094,76,10,3,8,9
2023-08-10 10:00:00-04:00,102250,100947,77,10,3,8,10
2023-08-10 11:00:00-04:00,105690,104545,77,10,3,8,11
2023-08-10 12:00:00-04:00,108543,107889,79,10,3,8,12
2023-08-10 13:00:00-04:00,110872,111012,79,10,3,8,13
2023-08-10 14:00:00-04:00,112504,113241,79,10,3,8,14
2023-08-10 15:00:00-04:00,113819,114542,80,10,3,8,15
2023-08-10 16:00:00-04:00,115034,115645,81,10,3,8,16
2023-08-10 17:00:00-04:00,116011,115867,81,10,3,8,17
2023-08-10 18:00:00-04:00,115514,114244,81,10,3,8,18
2023-08-10 19:00:00-04:00,112659,111105,81,10,3,8,19
2023-08-10 20:00:00-04:00,109670,107547,79,10,3,8,20
2023-08-10 21:00:00-04:00,106052,103875,78,10,3,8,21
2023-08-10 22:00:00-04:00,99508,97457,78,10,3,8,22
2023-08-10 23:00:00-04:00,92219,90362,77,10,3,8,23
2023-08-11 00:00:00-04:00,86007,85205,77,11,4,8,0
2023-08-11 01:00:00-04:00,81522,80753,75,11,4,8,1
2023-08-11 02:00:00-04:00,78585,77731,75,11,4,8,2
2023-08-11 03:00:00-04:00,76632,75904,71,11,4,8,3
2023-08-11 04:00:00-04:00,76186,75864,71,11,4,8,4
2023-08-11 05:00:00-04:00,78688,78072,70,11,4,8,5
2023-08-11 06:00:00-04:00,82434,81967,70,11,4,8,6
2023-08-11 07:00:00-04:00,87219,86610,70,11,4,8,7
2023-08-11 08:00:00-04:00,92286,91388,75,11,4,8,8
2023-08-11 09:00:00-04:00,97134,96040,76,11,4,8,9
2023-08-11 10:00:00-04:00,101977,101113,78,11,4,8,10
2023-08-11 11:00:00-04:00,106686,106078,79,11,4,8,11
2023-08-11 12:00:00-04:00,111829,110801,85,11,4,8,12
2023-08-11 13:00:00-04:00,116375,115218,86,11,4,8,13
2023-08-11 14:00:00-04:00,119814,118809,86,11,4,8,14
2023-08-11 15:00:00-04:00,122524,121353,87,11,4,8,15
2023-08-11 16:00:00-04:00,124805,123107,87,11,4,8,16
2023-08-11 17:00:00-04:00,125670,123355,87,11,4,8,17
2023-08-11 18:00:00-04:00,123597,120932,86,11,4,8,18
2023-08-11 19:00:00-04:00,118847,116598,86,11,4,8,19
2023-08-11 20:00:00-04:00,113987,111869,85,11,4,8,20
2023-08-11 21:00:00-04:00,109101,107846,80,11,4,8,21
2023-08-11 22:00:00-04:00,102487,101370,79,11,4,8,22
2023-08-11 23:00:00-04:00,95298,93966,78,11,4,8,23
2023-08-12 00:00:00-04:00,88674,88590,78,12,5,8,0
2023-08-12 01:00:00-04:00,83718,83579,78,12,5,8,1
2023-08-12 02:00:00-04:00,79832,79955,78,12,5,8,2
2023-08-12 03:00:00-04:00,77487,77554,78,12,5,8,3
2023-08-12 04:00:00-04:00,76228,76187,77,12,5,8,4
2023-08-12 05:00:00-04:00,76426,76138,77,12,5,8,5
2023-08-12 06:00:00-04:00,77183,76638,72,12,5,8,6
2023-08-12 07:00:00-04:00,79953,79411,76,12,5,8,7
2023-08-12 08:00:00-04:00,85726,85060,78,12,5,8,8
2023-08-12 09:00:00-04:00,92303,91694,78,12,5,8,9
2023-08-12 10:00:00-04:00,99206,98475,83,12,5,8,10
2023-08-12 11:00:00-04:00,105645,104767,86,12,5,8,11
2023-08-12 12:00:00-04:00,111575,110451,86,12,5,8,12
2023-08-12 13:00:00-04:00,116150,115014,87,12,5,8,13
2023-08-12 14:00:00-04:00,119377,118689,91,12,5,8,14
2023-08-12 15:00:00-04:00,121472,121327,91,12,5,8,15
2023-08-12 16:00:00-04:00,123785,123379,91,12,5,8,16
2023-08-12 17:00:00-04:00,124214,123829,92,12,5,8,17
2023-08-12 18:00:00-04:00,122212,121730,91,12,5,8,18
2023-08-12 19:00:00-04:00,118457,117439,87,12,5,8,19
2023-08-12 20:00:00-04:00,114539,112945,86,12,5,8,20
2023-08-12 21:00:00-04:00,110128,108933,84,12,5,8,21
2023-08-12 22:00:00-04:00,103911,102787,83,12,5,8,22
2023-08-12 23:00:00-04:00,97144,95819,83,12,5,8,23
2023-08-13 00:00:00-04:00,91056,90179,83,13,6,8,0
2023-08-13 01:00:00-04:00,86170,85183,78,13,6,8,1
2023-08-13 02:00:00-04:00,82133,81439,77,13,6,8,2
2023-08-13 03:00:00-04:00,79466,78690,77,13,6,8,3
2023-08-13 04:00:00-04:00,77728,77064,77,13,6,8,4
2023-08-13 05:00:00-04:00,77188,76223,75,13,6,8,5
2023-08-13 06:00:00-04:00,76969,75762,75,13,6,8,6
2023-08-13 07:00:00-04:00,79040,77967,75,13,6,8,7
2023-08-13 08:00:00-04:00,85338,83497,76,13,6,8,8
2023-08-13 09:00:00-04:00,92567,90227,82,13,6,8,9
2023-08-13 10:00:00-04:00,98931,97046,83,13,6,8,10
2023-08-13 11:00:00-04:00,105461,103515,85,13,6,8,11
2023-08-13 12:00:00-04:00,110933,109378,86,13,6,8,12
2023-08-13 13:00:00-04:00,115010,114103,87,13,6,8,13
2023-08-13 14:00:00-04:00,118095,117834,87,13,6,8,14
2023-08-13 15:00:00-04:00,120719,120691,91,13,6,8,15
2023-08-13 16:00:00-04:00,123137,123079,91,13,6,8,16
2023-08-13 17:00:00-04:00,124354,124330,91,13,6,8,17
2023-08-13 18:00:00-04:00,122975,122994,87,13,6,8,18
2023-08-13 19:00:00-04:00,118647,119375,87,13,6,8,19
2023-08-13 20:00:00-04:00,114444,115270,86,13,6,8,20
2023-08-13 21:00:00-04:00,110000,110990,84,13,6,8,21
2023-08-13 22:00:00-04:00,102732,104303,83,13,6,8,22
2023-08-13 23:00:00-04:00,95567,97115,83,13,6,8,23
2023-08-14 00:00:00-04:00,89352,89835,79,14,0,8,0
2023-08-14 01:00:00-04:00,84809,85413,79,14,0,8,1
2023-08-14 02:00:00-04:00,81756,82420,77,14,0,8,2
2023-08-14 03:00:00-04:00,80102,80665,77,14,0,8,3
2023-08-14 04:00:00-04:00,80250,80697,77,14,0,8,4
2023-08-14 05:00:00-04:00,83157,83436,76,14,0,8,5
2023-08-14 06:00:00-04:00,87881,87946,76,14,0,8,6
2023-08-14 07:00:00-04:00,92360,92860,75,14,0,8,7
2023-08-14 08:00:00-04:00,97398,97313,76,14,0,8,8
2023-08-14 09:00:00-04:00,102425,101506,78,14,0,8,9
2023-08-14 10:00:00-04:00,107741,106010,83,14,0,8,10
2023-08-14 11:00:00-04:00,112204,110065,83,14,0,8,11
2023-08-14 12:00:00-04:00,116097,113869,84,14,0,8,12
2023-08-14 13:00:00-04:00,119774,117118,84,14,0,8,13
2023-08-14 14:00:00-04:00,121865,119270,84,14,0,8,14
2023-08-14 15:00:00-04:00,122593,120231,84,14,0,8,15
2023-08-14 16:00:00-04:00,123097,121048,84,14,0,8,16
2023-08-14 17:00:00-04:00,122644,121008,85,14,0,8,17
2023-08-14 18:00:00-04:00,120137,119002,84,14,0,8,18
2023-08-14 19:00:00-04:00,116716,115563,83,14,0,8,19
2023-08-14 20:00:00-04:00,113898,112198,83,14,0,8,20
2023-08-14 21:00:00-04:00,109783,107883,78,14,0,8,21
2023-08-14 22:00:00-04:00,103321,100937,78,14,0,8,22
2023-08-14 23:00:00-04:00,96897,93634,77,14,0,8,23
2023-08-15 00:00:00-04:00,91494,90725,78,15,1,8,0
2023-08-15 01:00:00-04:00,87523,86253,78,15,1,8,1
2023-08-15 02:00:00-04:00,85021,83229,77,15,1,8,2
2023-08-15 03:00:00-04:00,83309,81409,77,15,1,8,3
2023-08-15 04:00:00-04:00,83439,81445,76,15,1,8,4
2023-08-15 05:00:00-04:00,86204,84192,76,15,1,8,5
2023-08-15 06:00:00-04:00,90868,88974,76,15,1,8,6
2023-08-15 07:00:00-04:00,95324,93829,75,15,1,8,7
2023-08-15 08:00:00-04:00,100082,98176,75,15,1,8,8
2023-08-15 09:00:00-04:00,104821,102274,80,15,1,8,9
2023-08-15 10:00:00-04:00,109213,106561,81,15,1,8,10
2023-08-15 11:00:00-04:00,113487,110378,82,15,1,8,11
2023-08-15 12:00:00-04:00,117259,113699,82,15,1,8,12
2023-08-15 13:00:00-04:00,120492,116469,83,15,1,8,13
2023-08-15 14:00:00-04:00,122094,117958,84,15,1,8,14
2023-08-15 15:00:00-04:00,122180,118587,84,15,1,8,15
2023-08-15 16:00:00-04:00,122422,118988,84,15,1,8,16
2023-08-15 17:00:00-04:00,121309,118720,84,15,1,8,17
2023-08-15 18:00:00-04:00,118312,116693,83,15,1,8,18
2023-08-15 19:00:00-04:00,114759,113336,83,15,1,8,19
2023-08-15 20:00:00-04:00,111840,110203,82,15,1,8,20
2023-08-15 21:00:00-04:00,107873,106141,82,15,1,8,21
2023-08-15 22:00:00-04:00,100938,99427,76,15,1,8,22
2023-08-15 23:00:00-04:00,93771,92363,75,15,1,8,23
2023-08-16 00:00:00-04:00,87758,86491,74,16,2,8,0
2023-08-16 01:00:00-04:00,83575,82105,74,16,2,8,1
2023-08-16 02:00:00-04:00,80771,79119,74,16,2,8,2
2023-08-16 03:00:00-04:00,78987,77415,74,16,2,8,3
2023-08-16 04:00:00-04:00,78784,77433,74,16,2,8,4
2023-08-16 05:00:00-04:00,81240,79984,74,16,2,8,5
2023-08-16 06:00:00-04:00,85958,84384,74,16,2,8,6
2023-08-16 07:00:00-04:00,90091,88885,73,16,2,8,7
2023-08-16 08:00:00-04:00,93889,92823,74,16,2,8,8
2023-08-16 09:00:00-04:00,97858,96446,74,16,2,8,9
2023-08-16 10:00:00-04:00,102229,100277,76,16,2,8,10
2023-08-16 11:00:00-04:00,106121,103894,83,16,2,8,11
2023-08-16 12:00:00-04:00,110140,107505,83,16,2,8,12
2023-08-16 13:00:00-04:00,114339,111117,83,16,2,8,13
2023-08-16 14:00:00-04:00,117712,114016,83,16,2,8,14
2023-08-16 15:00:00-04:00,119867,116332,83,16,2,8,15
2023-08-16 16:00:00-04:00,120911,118304,85,16,2,8,16
2023-08-16 17:00:00-04:00,121412,119232,86,16,2,8,17
2023-08-16 18:00:00-04:00,120098,117651,84,16,2,8,18
2023-08-16 19:00:00-04:00,116550,114073,83,16,2,8,19
2023-08-16 20:00:00-04:00,113216,110306,83,16,2,8,20
2023-08-16 21:00:00-04:00,108777,106060,83,16,2,8,21
2023-08-16 22:00:00-04:00,101180,99039,77,16,2,8,22
2023-08-16 23:00:00-04:00,93633,91633,76,16,2,8,23
2023-08-17 00:00:00-04:00,87547,86564,75,17,3,8,0
2023-08-17 01:00:00-04:00,82974,82191,75,17,3,8,1
2023-08-17 02:00:00-04:00,79972,79198,74,17,3,8,2
2023-08-17 03:00:00-04:00,78340,77447,74,17,3,8,3
2023-08-17 04:00:00-04:00,78250,77436,74,17,3,8,4
2023-08-17 05:00:00-04:00,80987,79977,74,17,3,8,5
2023-08-17 06:00:00-04:00,85742,84258,74,17,3,8,6
2023-08-17 07:00:00-04:00,90320,88907,74,17,3,8,7
2023-08-17 08:00:00-04:00,94761,93569,74,17,3,8,8
2023-08-17 09:00:00-04:00,99390,98095,75,17,3,8,9
2023-08-17 10:00:00-04:00,104816,102916,82,17,3,8,10
2023-08-17 11:00:00-04:00,110338,107655,83,17,3,8,11
2023-08-17 12:00:00-04:00,115058,112176,84,17,3,8,12
2023-08-17 13:00:00-04:00,118889,116281,86,17,3,8,13
2023-08-17 14:00:00-04:00,121461,119245,86,17,3,8,14
2023-08-17 15:00:00-04:00,123457,121292,86,17,3,8,15
2023-08-17 16:00:00-04:00,124353,122871,86,17,3,8,16
2023-08-17 17:00:00-04:00,123795,123134,86,17,3,8,17
2023-08-17 18:00:00-04:00,121252,121014,85,17,3,8,18
2023-08-17 19:00:00-04:00,117096,116828,84,17,3,8,19
2023-08-17 20:00:00-04:00,114051,112875,84,17,3,8,20
2023-08-17 21:00:00-04:00,109699,108475,83,17,3,8,21
2023-08-17 22:00:00-04:00,103005,101356,82,17,3,8,22
2023-08-17 23:00:00-04:00,96127,93816,77,17,3,8,23
2023-08-18 00:00:00-04:00,90175,87950,75,18,4,8,0
2023-08-18 01:00:00-04:00,85730,83483,75,18,4,8,1
2023-08-18 02:00:00-04:00,82726,80384,75,18,4,8,2
2023-08-18 03:00:00-04:00,80639,78534,75,18,4,8,3
2023-08-18 04:00:00-04:00,80626,78383,74,18,4,8,4
2023-08-18 05:00:00-04:00,82617,80610,73,18,4,8,5
2023-08-18 06:00:00-04:00,86332,84600,73,18,4,8,6
2023-08-18 07:00:00-04:00,89127,89044,72,18,4,8,7
2023-08-18 08:00:00-04:00,92579,93339,73,18,4,8,8
2023-08-18 09:00:00-04:00,95800,97310,75,18,4,8,9
2023-08-18 10:00:00-04:00,99374,101261,75,18,4,8,10
2023-08-18 11:00:00-04:00,102387,104803,82,18,4,8,11
2023-08-18 12:00:00-04:00,104993,107959,82,18,4,8,12
2023-08-18 13:00:00-04:00,107207,110657,83,18,4,8,13
2023-08-18 14:00:00-04:00,109336,112392,83,18,4,8,14
2023-08-18 15:00:00-04:00,111083,113126,83,18,4,8,15
2023-08-18 16:00:00-04:00,112440,113566,83,18,4,8,16
2023-08-18 17:00:00-04:00,112512,112919,84,18,4,8,17
2023-08-18 18:00:00-04:00,109542,110075,83,18,4,8,18
2023-08-18 19:00:00-04:00,104361,106071,79,18,4,8,19
2023-08-18 20:00:00-04:00,100095,102618,77,18,4,8,20
2023-08-18 21:00:00-04:00,95945,99070,76,18,4,8,21
2023-08-18 22:00:00-04:00,89813,93283,75,18,4,8,22
2023-08-18 23:00:00-04:00,83513,86907,75,18,4,8,23
2023-08-19 00:00:00-04:00,77787,79777,70,19,5,8,0
2023-08-19 01:00:00-04:00,73630,75328,68,19,5,8,1
2023-08-19 02:00:00-04:00,70939,72152,68,19,5,8,2
2023-08-19 03:00:00-04:00,68990,70078,67,19,5,8,3
2023-08-19 04:00:00-04:00,68190,69000,67,19,5,8,4
2023-08-19 05:00:00-04:00,68465,69145,67,19,5,8,5
2023-08-19 06:00:00-04:00,69315,69689,67,19,5,8,6
2023-08-19 07:00:00-04:00,71055,71791,67,19,5,8,7
2023-08-19 08:00:00-04:00,74698,75741,67,19,5,8,8
2023-08-19 09:00:00-04:00,78119,79909,70,19,5,8,9
2023-08-19 10:00:00-04:00,81635,83724,76,19,5,8,10
2023-08-19 11:00:00-04:00,84522,87105,78,19,5,8,11
2023-08-19 12:00:00-04:00,87615,90208,78,19,5,8,12
2023-08-19 13:00:00-04:00,90747,93087,79,19,5,8,13
2023-08-19 14:00:00-04:00,94385,95957,80,19,5,8,14
2023-08-19 15:00:00-04:00,98636,98749,85,19,5,8,15
2023-08-19 16:00:00-04:00,102966,101456,86,19,5,8,16
2023-08-19 17:00:00-04:00,105499,102937,86,19,5,8,17
2023-08-19 18:00:00-04:00,105218,102090,85,19,5,8,18
2023-08-19 19:00:00-04:00,101479,99180,80,19,5,8,19
2023-08-19 20:00:00-04:00,97822,96133,79,19,5,8,20
2023-08-19 21:00:00-04:00,94160,93306,78,19,5,8,21
2023-08-19 22:00:00-04:00,88509,88377,76,19,5,8,22
2023-08-19 23:00:00-04:00,82529,82638,76,19,5,8,23
2023-08-20 00:00:00-04:00,77373,78011,71,20,6,8,0
2023-08-20 01:00:00-04:00,73765,74053,70,20,6,8,1
2023-08-20 02:00:00-04:00,71158,71209,70,20,6,8,2
2023-08-20 03:00:00-04:00,69240,69234,70,20,6,8,3
2023-08-20 04:00:00-04:00,68290,68182,69,20,6,8,4
2023-08-20 05:00:00-04:00,68100,68034,69,20,6,8,5
2023-08-20 06:00:00-04:00,68679,68086,69,20,6,8,6
2023-08-20 07:00:00-04:00,70230,70104,69,20,6,8,7
2023-08-20 08:00:00-04:00,74567,74966,70,20,6,8,8
2023-08-20 09:00:00-04:00,80244,80911,76,20,6,8,9
2023-08-20 10:00:00-04:00,86888,87134,79,20,6,8,10
2023-08-20 11:00:00-04:00,93693,93528,85,20,6,8,11
2023-08-20 12:00:00-04:00,100710,99900,86,20,6,8,12
2023-08-20 13:00:00-04:00,107016,105509,87,20,6,8,13
2023-08-20 14:00:00-04:00,112942,110552,88,20,6,8,14
2023-08-20 15:00:00-04:00,118250,115057,89,20,6,8,15
2023-08-20 16:00:00-04:00,122513,119189,94,20,6,8,16
2023-08-20 17:00:00-04:00,125101,121549,90,20,6,8,17
2023-08-20 18:00:00-04:00,124696,120742,89,20,6,8,18
2023-08-20 19:00:00-04:00,121067,117328,88,20,6,8,19
2023-08-20 20:00:00-04:00,117277,113356,86,20,6,8,20
2023-08-20 21:00:00-04:00,111884,109352,85,20,6,8,21
2023-08-20 22:00:00-04:00,104211,102691,80,20,6,8,22
2023-08-20 23:00:00-04:00,96513,95286,79,20,6,8,23
2023-08-21 00:00:00-04:00,90204,87885,78,21,0,8,0
2023-08-21 01:00:00-04:00,85559,83231,78,21,0,8,1
2023-08-21 02:00:00-04:00,82426,80123,77,21,0,8,2
2023-08-21 03:00:00-04:00,80506,78238,77,21,0,8,3
2023-08-21 04:00:00-04:00,80694,78250,77,21,0,8,4
2023-08-21 05:00:00-04:00,83518,80956,77,21,0,8,5
2023-08-21 06:00:00-04:00,88768,85497,72,21,0,8,6
2023-08-21 07:00:00-04:00,93089,90654,77,21,0,8,7
2023-08-21 08:00:00-04:00,98303,96583,77,21,0,8,8
2023-08-21 09:00:00-04:00,103850,102952,79,21,0,8,9
2023-08-21 10:00:00-04:00,109823,110088,85,21,0,8,10
2023-08-21 11:00:00-04:00,116998,116984,86,21,0,8,11
2023-08-21 12:00:00-04:00,123944,123669,87,21,0,8,12
2023-08-21 13:00:00-04:00,130223,129239,88,21,0,8,13
2023-08-21 14:00:00-04:00,133970,133159,94,21,0,8,14
2023-08-21 15:00:00-04:00,135794,135637,94,21,0,8,15
2023-08-21 16:00:00-04:00,137219,137558,94,21,0,8,16
2023-08-21 17:00:00-04:00,137841,137961,94,21,0,8,17
2023-08-21 18:00:00-04:00,136468,135784,94,21,0,8,18
2023-08-21 19:00:00-04:00,132482,130990,93,21,0,8,19
2023-08-21 20:00:00-04:00,127866,125920,87,21,0,8,20
2023-08-21 21:00:00-04:00,121159,120174,86,21,0,8,21
2023-08-21 22:00:00-04:00,112144,111577,85,21,0,8,22
2023-08-21 23:00:00-04:00,103548,102821,84,21,0,8,23
2023-08-22 00:00:00-04:00,96495,94265,79,22,1,8,0
2023-08-22 01:00:00-04:00,91298,88914,78,22,1,8,1
2023-08-22 02:00:00-04:00,87426,85171,77,22,1,8,2
2023-08-22 03:00:00-04:00,84946,82694,77,22,1,8,3
2023-08-22 04:00:00-04:00,84380,82202,77,22,1,8,4
2023-08-22 05:00:00-04:00,86567,84339,76,22,1,8,5
2023-08-22 06:00:00-04:00,91085,88731,76,22,1,8,6
2023-08-22 07:00:00-04:00,94135,93071,71,22,1,8,7
2023-08-22 08:00:00-04:00,97270,97548,76,22,1,8,8
2023-08-22 09:00:00-04:00,100488,101932,78,22,1,8,9
2023-08-22 10:00:00-04:00,104689,106663,79,22,1,8,10
2023-08-22 11:00:00-04:00,108831,111125,81,22,1,8,11
2023-08-22 12:00:00-04:00,112934,115451,81,22,1,8,12
2023-08-22 13:00:00-04:00,116855,119244,81,22,1,8,13
2023-08-22 14:00:00-04:00,119933,121898,87,22,1,8,14
2023-08-22 15:00:00-04:00,122787,123689,88,22,1,8,15
2023-08-22 16:00:00-04:00,125217,125166,88,22,1,8,16
2023-08-22 17:00:00-04:00,126198,125505,88,22,1,8,17
2023-08-22 18:00:00-04:00,123993,123641,87,22,1,8,18
2023-08-22 19:00:00-04:00,119131,119833,82,22,1,8,19
2023-08-22 20:00:00-04:00,114950,115994,81,22,1,8,20
2023-08-22 21:00:00-04:00,109308,111162,80,22,1,8,21
2023-08-22 22:00:00-04:00,101223,103705,79,22,1,8,22
2023-08-22 23:00:00-04:00,93306,95960,78,22,1,8,23
2023-08-23 00:00:00-04:00,86706,87699,73,23,2,8,0
2023-08-23 01:00:00-04:00,82140,83028,72,23,2,8,1
2023-08-23 02:00:00-04:00,79112,79808,72,23,2,8,2
2023-08-23 03:00:00-04:00,77041,77901,71,23,2,8,3
2023-08-23 04:00:00-04:00,77121,77760,71,23,2,8,4
2023-08-23 05:00:00-04:00,79785,80148,71,23,2,8,5
2023-08-23 06:00:00-04:00,84557,84627,70,23,2,8,6
2023-08-23 07:00:00-04:00,88374,88981,70,23,2,8,7
2023-08-23 08:00:00-04:00,92214,93311,71,23,2,8,8
2023-08-23 09:00:00-04:00,96690,97764,77,23,2,8,9
2023-08-23 10:00:00-04:00,101734,102827,79,23,2,8,10
2023-08-23 11:00:00-04:00,106570,107810,80,23,2,8,11
2023-08-23 12:00:00-04:00,111567,112788,82,23,2,8,12
2023-08-23 13:00:00-04:00,116645,117458,82,23,2,8,13
2023-08-23 14:00:00-04:00,120602,121175,83,23,2,8,14
2023-08-23 15:00:00-04:00,123288,124103,88,23,2,8,15
2023-08-23 16:00:00-04:00,124669,126515,88,23,2,8,16
2023-08-23 17:00:00-04:00,125267,127503,89,23,2,8,17
2023-08-23 18:00:00-04:00,123764,125946,88,23,2,8,18
2023-08-23 19:00:00-04:00,121209,122132,84,23,2,8,19
2023-08-23 20:00:00-04:00,119135,117908,82,23,2,8,20
2023-08-23 21:00:00-04:00,114252,113169,81,23,2,8,21
2023-08-23 22:00:00-04:00,107663,105486,81,23,2,8,22
2023-08-23 23:00:00-04:00,100658,97534,80,23,2,8,23
2023-08-24 00:00:00-04:00,94286,92120,80,24,3,8,0
2023-08-24 01:00:00-04:00,90051,87565,80,24,3,8,1
2023-08-24 02:00:00-04:00,86913,84181,80,24,3,8,2
2023-08-24 03:00:00-04:00,84887,82226,80,24,3,8,3
2023-08-24 04:00:00-04:00,84957,82031,79,24,3,8,4
2023-08-24 05:00:00-04:00,87267,84402,79,24,3,8,5
2023-08-24 06:00:00-04:00,92395,89039,74,24,3,8,6
2023-08-24 07:00:00-04:00,96191,93684,72,24,3,8,7
2023-08-24 08:00:00-04:00,99267,98731,78,24,3,8,8
2023-08-24 09:00:00-04:00,102105,103799,80,24,3,8,9
2023-08-24 10:00:00-04:00,105415,109302,81,24,3,8,10
2023-08-24 11:00:00-04:00,109094,114544,82,24,3,8,11
2023-08-24 12:00:00-04:00,112969,119206,83,24,3,8,12
2023-08-24 13:00:00-04:00,116743,123171,84,24,3,8,13
2023-08-24 14:00:00-04:00,120122,125791,84,24,3,8,14
2023-08-24 15:00:00-04:00,123343,127370,85,24,3,8,15
2023-08-24 16:00:00-04:00,125746,128657,85,24,3,8,16
2023-08-24 17:00:00-04:00,126675,129192,85,24,3,8,17
2023-08-24 18:00:00-04:00,125893,127811,85,24,3,8,18
2023-08-24 19:00:00-04:00,123804,124289,84,24,3,8,19
2023-08-24 20:00:00-04:00,121632,120320,84,24,3,8,20
2023-08-24 21:00:00-04:00,116856,116012,83,24,3,8,21
2023-08-24 22:00:00-04:00,110114,108411,82,24,3,8,22
2023-08-24 23:00:00-04:00,102409,100655,81,24,3,8,23
2023-08-25 00:00:00-04:00,95570,95583,80,25,4,8,0
2023-08-25 01:00:00-04:00,90414,90561,80,25,4,8,1
2023-08-25 02:00:00-04:00,87149,86922,80,25,4,8,2
2023-08-25 03:00:00-04:00,85236,84690,80,25,4,8,3
2023-08-25 04:00:00-04:00,84917,84174,79,25,4,8,4
2023-08-25 05:00:00-04:00,87381,86247,79,25,4,8,5
2023-08-25 06:00:00-04:00,92350,90242,79,25,4,8,6
2023-08-25 07:00:00-04:00,96235,94495,78,25,4,8,7
2023-08-25 08:00:00-04:00,100077,99539,79,25,4,8,8
2023-08-25 09:00:00-04:00,103955,104910,80,25,4,8,9
2023-08-25 10:00:00-04:00,108383,110532,80,25,4,8,10
2023-08-25 11:00:00-04:00,112635,115840,82,25,4,8,11
2023-08-25 12:00:00-04:00,116785,120484,83,25,4,8,12
2023-08-25 13:00:00-04:00,121592,124434,89,25,4,8,13
2023-08-25 14:00:00-04:00,125056,127142,89,25,4,8,14
2023-08-25 15:00:00-04:00,127119,128556,89,25,4,8,15
2023-08-25 16:00:00-04:00,128634,129735,89,25,4,8,16
2023-08-25 17:00:00-04:00,129142,129500,89,25,4,8,17
