bid_datetime_beginning_utc,bid_datetime_beginning_ept,eco_max,emerg_max,total_committed
6/13/2024 3:00:00 AM,6/12/2024 11:00:00 PM,179205.30,181083.40,172378.60
6/13/2024 4:00:00 AM,6/13/2024 12:00:00 AM,171245.90,171886.40,172378.60
6/13/2024 5:00:00 AM,6/13/2024 1:00:00 AM,171256.50,171756.80,172378.60
6/13/2024 6:00:00 AM,6/13/2024 2:00:00 AM,172160.50,172664.90,172378.60
6/13/2024 7:00:00 AM,6/13/2024 3:00:00 AM,172400.90,172913.50,172378.60
6/13/2024 8:00:00 AM,6/13/2024 4:00:00 AM,172273.90,172778.60,172378.60
6/13/2024 9:00:00 AM,6/13/2024 5:00:00 AM,172243.90,172761.00,172378.60
6/13/2024 10:00:00 AM,6/13/2024 6:00:00 AM,173754.60,174227.20,172378.60
6/13/2024 11:00:00 AM,6/13/2024 7:00:00 AM,175059.30,175360.80,172378.60
6/13/2024 12:00:00 PM,6/13/2024 8:00:00 AM,176120.80,176454.50,172378.60
6/13/2024 1:00:00 PM,6/13/2024 9:00:00 AM,177310.30,177670.80,172378.60
6/13/2024 2:00:00 PM,6/13/2024 10:00:00 AM,178155.40,178580.50,172378.60
6/13/2024 3:00:00 PM,6/13/2024 11:00:00 AM,178616.80,178951.30,172378.60
6/13/2024 4:00:00 PM,6/13/2024 12:00:00 PM,179791.80,180101.60,172378.60
6/13/2024 5:00:00 PM,6/13/2024 1:00:00 PM,179334.50,179638.00,172378.60
6/13/2024 6:00:00 PM,6/13/2024 2:00:00 PM,179187.20,179524.20,172378.60
6/13/2024 7:00:00 PM,6/13/2024 3:00:00 PM,179771.40,180115.50,172378.60
6/13/2024 8:00:00 PM,6/13/2024 4:00:00 PM,179554.90,179910.20,172378.60
6/13/2024 9:00:00 PM,6/13/2024 5:00:00 PM,178781.70,179130.10,172378.60
6/13/2024 10:00:00 PM,6/13/2024 6:00:00 PM,176135.70,176491.00,172378.60
6/13/2024 11:00:00 PM,6/13/2024 7:00:00 PM,173119.00,173475.50,172378.60
6/14/2024 12:00:00 AM,6/13/2024 8:00:00 PM,178890.60,180668.30,172378.60
6/14/2024 1:00:00 AM,6/13/2024 9:00:00 PM,179222.50,181152.20,172378.60
6/14/2024 2:00:00 AM,6/13/2024 10:00:00 PM,178982.40,180898.10,172378.60
6/14/2024 3:00:00 AM,6/13/2024 11:00:00 PM,178865.40,180781.10,172378.60
6/14/2024 4:00:00 AM,6/14/2024 12:00:00 AM,170151.60,170641.30,172378.60
6/14/2024 5:00:00 AM,6/14/2024 1:00:00 AM,169957.70,170544.00,172378.60
6/14/2024 6:00:00 AM,6/14/2024 2:00:00 AM,170333.30,170939.60,172378.60
6/14/2024 7:00:00 AM,6/14/2024 3:00:00 AM,170354.70,170961.00,172378.60
6/14/2024 8:00:00 AM,6/14/2024 4:00:00 AM,170274.30,170825.50,172378.60
6/14/2024 9:00:00 AM,6/14/2024 5:00:00 AM,169823.40,170400.70,172378.60
6/14/2024 10:00:00 AM,6/14/2024 6:00:00 AM,170953.00,171509.30,172378.60
6/14/2024 11:00:00 AM,6/14/2024 7:00:00 AM,173220.40,173651.30,172378.60
6/14/2024 12:00:00 PM,6/14/2024 8:00:00 AM,173835.30,174189.20,172378.60
6/14/2024 1:00:00 PM,6/14/2024 9:00:00 AM,173761.00,174142.00,172378.60
6/14/2024 2:00:00 PM,6/14/2024 10:00:00 AM,174341.80,174722.10,172378.60
6/14/2024 3:00:00 PM,6/14/2024 11:00:00 AM,174779.40,175144.20,172378.60
6/14/2024 4:00:00 PM,6/14/2024 12:00:00 PM,175890.50,176239.00,172378.60
6/14/2024 5:00:00 PM,6/14/2024 1:00:00 PM,176010.00,176351.90,172378.60
6/14/2024 6:00:00 PM,6/14/2024 2:00:00 PM,175973.40,176416.80,172378.60
6/14/2024 7:00:00 PM,6/14/2024 3:00:00 PM,175148.40,175472.30,172378.60
6/14/2024 8:00:00 PM,6/14/2024 4:00:00 PM,175336.20,175701.20,172378.60
6/14/2024 9:00:00 PM,6/14/2024 5:00:00 PM,174804.10,175187.60,172378.60
6/14/2024 10:00:00 PM,6/14/2024 6:00:00 PM,174038.30,174442.90,172378.60
6/14/2024 11:00:00 PM,6/14/2024 7:00:00 PM,171867.30,172373.20,172378.60
6/15/2024 12:00:00 AM,6/14/2024 8:00:00 PM,177423.60,179132.30,172378.60
6/15/2024 1:00:00 AM,6/14/2024 9:00:00 PM,177726.20,179434.90,172378.60
6/15/2024 2:00:00 AM,6/14/2024 10:00:00 PM,177772.50,179481.20,172378.60
6/15/2024 3:00:00 AM,6/14/2024 11:00:00 PM,177741.90,179453.60,172378.60
6/15/2024 4:00:00 AM,6/15/2024 12:00:00 AM,169505.50,170172.70,172378.60
6/15/2024 5:00:00 AM,6/15/2024 1:00:00 AM,169355.60,170044.90,172378.60
6/15/2024 6:00:00 AM,6/15/2024 2:00:00 AM,169452.20,170140.30,172378.60
6/15/2024 7:00:00 AM,6/15/2024 3:00:00 AM,169566.20,170262.50,172378.60
6/15/2024 8:00:00 AM,6/15/2024 4:00:00 AM,168631.20,169336.20,172378.60
6/15/2024 9:00:00 AM,6/15/2024 5:00:00 AM,169389.20,170096.80,172378.60
6/15/2024 10:00:00 AM,6/15/2024 6:00:00 AM,171063.90,171856.50,172378.60
6/15/2024 11:00:00 AM,6/15/2024 7:00:00 AM,173227.30,173858.50,172378.60
6/15/2024 12:00:00 PM,6/15/2024 8:00:00 AM,175354.30,175997.90,172378.60
6/15/2024 1:00:00 PM,6/15/2024 9:00:00 AM,175977.00,176626.80,172378.60
6/15/2024 2:00:00 PM,6/15/2024 10:00:00 AM,176592.00,177264.70,172378.60
6/15/2024 3:00:00 PM,6/15/2024 11:00:00 AM,177235.80,177907.70,172378.60
6/15/2024 4:00:00 PM,6/15/2024 12:00:00 PM,178088.00,178758.30,172378.60
6/15/2024 5:00:00 PM,6/15/2024 1:00:00 PM,178486.70,179387.10,172378.60
6/15/2024 6:00:00 PM,6/15/2024 2:00:00 PM,178643.40,179443.20,172378.60
6/15/2024 7:00:00 PM,6/15/2024 3:00:00 PM,178671.20,179337.90,172378.60
6/15/2024 8:00:00 PM,6/15/2024 4:00:00 PM,178858.20,179532.70,172378.60
6/15/2024 9:00:00 PM,6/15/2024 5:00:00 PM,178313.60,178987.30,172378.60
6/15/2024 10:00:00 PM,6/15/2024 6:00:00 PM,177235.40,177910.30,172378.60
6/15/2024 11:00:00 PM,6/15/2024 7:00:00 PM,173431.40,174083.20,172378.60
6/16/2024 12:00:00 AM,6/15/2024 8:00:00 PM,178214.40,180137.90,172378.60
6/16/2024 1:00:00 AM,6/15/2024 9:00:00 PM,178697.80,180663.10,172378.60
6/16/2024 2:00:00 AM,6/15/2024 10:00:00 PM,178685.70,180651.00,172378.60
6/16/2024 3:00:00 AM,6/15/2024 11:00:00 PM,178550.20,180515.50,172378.60
6/16/2024 4:00:00 AM,6/16/2024 12:00:00 AM,173846.70,174474.70,172378.60
6/16/2024 5:00:00 AM,6/16/2024 1:00:00 AM,173942.00,174731.50,172378.60
6/16/2024 6:00:00 AM,6/16/2024 2:00:00 AM,174085.40,174871.10,172378.60
6/16/2024 7:00:00 AM,6/16/2024 3:00:00 AM,174278.60,175064.30,172378.60
6/16/2024 8:00:00 AM,6/16/2024 4:00:00 AM,174460.50,175234.20,172378.60
6/16/2024 9:00:00 AM,6/16/2024 5:00:00 AM,174665.30,175437.20,172378.60
6/16/2024 10:00:00 AM,6/16/2024 6:00:00 AM,175711.90,176491.30,172378.60
6/16/2024 11:00:00 AM,6/16/2024 7:00:00 AM,177892.10,178443.90,172378.60
6/16/2024 12:00:00 PM,6/16/2024 8:00:00 AM,179418.70,179969.70,172378.60
6/16/2024 1:00:00 PM,6/16/2024 9:00:00 AM,179531.90,180110.50,172378.60
6/16/2024 2:00:00 PM,6/16/2024 10:00:00 AM,179769.80,180342.90,172378.60
6/16/2024 3:00:00 PM,6/16/2024 11:00:00 AM,179784.10,180357.20,172378.60
6/16/2024 4:00:00 PM,6/16/2024 12:00:00 PM,180634.70,181219.80,172378.60
6/16/2024 5:00:00 PM,6/16/2024 1:00:00 PM,180959.40,181627.60,172378.60
6/16/2024 6:00:00 PM,6/16/2024 2:00:00 PM,181205.90,181831.90,172378.60
6/16/2024 7:00:00 PM,6/16/2024 3:00:00 PM,180688.00,181316.20,172378.60
6/16/2024 8:00:00 PM,6/16/2024 4:00:00 PM,181053.60,181675.40,172378.60
6/16/2024 9:00:00 PM,6/16/2024 5:00:00 PM,180155.20,180831.60,172378.60
6/16/2024 10:00:00 PM,6/16/2024 6:00:00 PM,178505.10,179150.30,172378.60
6/16/2024 11:00:00 PM,6/16/2024 7:00:00 PM,175552.70,176252.90,172378.60
6/17/2024 12:00:00 AM,6/16/2024 8:00:00 PM,180048.60,181941.10,172378.60
6/17/2024 1:00:00 AM,6/16/2024 9:00:00 PM,180509.90,182402.40,172378.60
6/17/2024 2:00:00 AM,6/16/2024 10:00:00 PM,180855.00,182747.50,172378.60
6/17/2024 3:00:00 AM,6/16/2024 11:00:00 PM,180885.60,182778.10,172378.60
6/17/2024 4:00:00 AM,6/17/2024 12:00:00 AM,174469.50,174995.70,172378.60
6/17/2024 5:00:00 AM,6/17/2024 1:00:00 AM,173654.00,174172.80,172378.60
6/17/2024 6:00:00 AM,6/17/2024 2:00:00 AM,173467.90,173989.40,172378.60
6/17/2024 7:00:00 AM,6/17/2024 3:00:00 AM,173500.20,174119.10,172378.60
6/17/2024 8:00:00 AM,6/17/2024 4:00:00 AM,173130.40,173761.10,172378.60
6/17/2024 9:00:00 AM,6/17/2024 5:00:00 AM,173566.10,174103.10,172378.60
6/17/2024 10:00:00 AM,6/17/2024 6:00:00 AM,174166.60,174698.10,172378.60
6/17/2024 11:00:00 AM,6/17/2024 7:00:00 AM,176030.70,176483.60,172378.60
6/17/2024 12:00:00 PM,6/17/2024 8:00:00 AM,177129.50,177589.00,172378.60
6/17/2024 1:00:00 PM,6/17/2024 9:00:00 AM,177887.20,178351.80,172378.60
6/17/2024 2:00:00 PM,6/17/2024 10:00:00 AM,178465.20,178975.20,172378.60
6/17/2024 3:00:00 PM,6/17/2024 11:00:00 AM,179021.40,179518.70,172378.60
6/17/2024 4:00:00 PM,6/17/2024 12:00:00 PM,180234.00,180722.70,172378.60
6/17/2024 5:00:00 PM,6/17/2024 1:00:00 PM,180016.90,180511.70,172378.60
6/17/2024 6:00:00 PM,6/17/2024 2:00:00 PM,179571.40,180078.70,172378.60
6/17/2024 7:00:00 PM,6/17/2024 3:00:00 PM,179497.50,180046.20,172378.60
6/17/2024 8:00:00 PM,6/17/2024 4:00:00 PM,180532.30,181027.30,172378.60
6/17/2024 9:00:00 PM,6/17/2024 5:00:00 PM,179853.70,180350.60,172378.60
6/17/2024 10:00:00 PM,6/17/2024 6:00:00 PM,178334.60,178839.10,172378.60
6/17/2024 11:00:00 PM,6/17/2024 7:00:00 PM,175834.70,176333.20,172378.60
6/18/2024 12:00:00 AM,6/17/2024 8:00:00 PM,178536.40,180201.60,172378.60
6/18/2024 1:00:00 AM,6/17/2024 9:00:00 PM,179324.40,181091.60,172378.60
6/18/2024 2:00:00 AM,6/17/2024 10:00:00 PM,179076.40,180843.60,172378.60
6/18/2024 3:00:00 AM,6/17/2024 11:00:00 PM,179154.00,180921.20,172378.60
6/18/2024 4:00:00 AM,6/18/2024 12:00:00 AM,173106.30,173830.10,172378.60
6/18/2024 5:00:00 AM,6/18/2024 1:00:00 AM,172536.20,173339.60,172378.60
6/18/2024 6:00:00 AM,6/18/2024 2:00:00 AM,171878.00,172731.60,172378.60
6/18/2024 7:00:00 AM,6/18/2024 3:00:00 AM,171790.00,172601.10,172378.60
6/18/2024 8:00:00 AM,6/18/2024 4:00:00 AM,172058.10,172940.10,172378.60
6/18/2024 9:00:00 AM,6/18/2024 5:00:00 AM,172278.00,172945.80,172378.60
6/18/2024 10:00:00 AM,6/18/2024 6:00:00 AM,172841.30,173584.00,172378.60
6/18/2024 11:00:00 AM,6/18/2024 7:00:00 AM,174923.50,175476.10,172378.60
6/18/2024 12:00:00 PM,6/18/2024 8:00:00 AM,176756.50,177294.20,172378.60
6/18/2024 1:00:00 PM,6/18/2024 9:00:00 AM,178167.20,178684.70,172378.60
6/18/2024 2:00:00 PM,6/18/2024 10:00:00 AM,178653.00,179248.50,172378.60
6/18/2024 3:00:00 PM,6/18/2024 11:00:00 AM,179101.20,179663.70,172378.60
6/18/2024 4:00:00 PM,6/18/2024 12:00:00 PM,180519.20,181088.60,172378.60
6/18/2024 5:00:00 PM,6/18/2024 1:00:00 PM,180959.70,181498.40,172378.60
6/18/2024 6:00:00 PM,6/18/2024 2:00:00 PM,180986.90,181508.30,172378.60
6/18/2024 7:00:00 PM,6/18/2024 3:00:00 PM,180288.90,180800.90,172378.60
6/18/2024 8:00:00 PM,6/18/2024 4:00:00 PM,179868.90,180442.70,172378.60
6/18/2024 9:00:00 PM,6/18/2024 5:00:00 PM,179372.20,179968.10,172378.60
6/18/2024 10:00:00 PM,6/18/2024 6:00:00 PM,177836.10,178430.10,172378.60
6/18/2024 11:00:00 PM,6/18/2024 7:00:00 PM,175297.30,175896.70,172378.60
6/19/2024 12:00:00 AM,6/18/2024 8:00:00 PM,179069.90,180971.60,172378.60
6/19/2024 1:00:00 AM,6/18/2024 9:00:00 PM,179244.60,181127.30,172378.60
6/19/2024 2:00:00 AM,6/18/2024 10:00:00 PM,179361.60,181244.30,172378.60
6/19/2024 3:00:00 AM,6/18/2024 11:00:00 PM,179396.50,181279.20,172378.60
6/19/2024 4:00:00 AM,6/19/2024 12:00:00 AM,171965.30,172623.40,172410.10
6/19/2024 5:00:00 AM,6/19/2024 1:00:00 AM,171384.80,172236.90,172410.10
6/19/2024 6:00:00 AM,6/19/2024 2:00:00 AM,171123.20,171974.50,172410.10
6/19/2024 7:00:00 AM,6/19/2024 3:00:00 AM,170853.20,171715.30,172410.10
6/19/2024 8:00:00 AM,6/19/2024 4:00:00 AM,170565.80,171332.80,172410.10
6/19/2024 9:00:00 AM,6/19/2024 5:00:00 AM,169989.60,170781.80,172410.10
6/19/2024 10:00:00 AM,6/19/2024 6:00:00 AM,170963.80,171961.30,172410.10
6/19/2024 11:00:00 AM,6/19/2024 7:00:00 AM,172628.40,173364.70,172410.10
6/19/2024 12:00:00 PM,6/19/2024 8:00:00 AM,174702.70,175327.50,172410.10
6/19/2024 1:00:00 PM,6/19/2024 9:00:00 AM,175387.40,176031.60,172410.10
6/19/2024 2:00:00 PM,6/19/2024 10:00:00 AM,176446.40,177105.40,172410.10
6/19/2024 3:00:00 PM,6/19/2024 11:00:00 AM,177263.40,178031.40,172410.10
6/19/2024 4:00:00 PM,6/19/2024 12:00:00 PM,178028.10,178772.40,172410.10
6/19/2024 5:00:00 PM,6/19/2024 1:00:00 PM,178411.30,179097.50,172410.10
6/19/2024 6:00:00 PM,6/19/2024 2:00:00 PM,178052.80,178728.10,172410.10
6/19/2024 7:00:00 PM,6/19/2024 3:00:00 PM,177410.40,178047.60,172410.10
6/19/2024 8:00:00 PM,6/19/2024 4:00:00 PM,176733.50,177406.40,172410.10
6/19/2024 9:00:00 PM,6/19/2024 5:00:00 PM,175831.70,176512.30,172410.10
6/19/2024 10:00:00 PM,6/19/2024 6:00:00 PM,173923.40,174618.50,172410.10
6/19/2024 11:00:00 PM,6/19/2024 7:00:00 PM,171766.30,172481.50,172410.10
6/20/2024 12:00:00 AM,6/19/2024 8:00:00 PM,179160.90,180971.70,172410.10
6/20/2024 1:00:00 AM,6/19/2024 9:00:00 PM,179305.80,181124.60,172410.10
6/20/2024 2:00:00 AM,6/19/2024 10:00:00 PM,179855.60,181807.40,172410.10
6/20/2024 3:00:00 AM,6/19/2024 11:00:00 PM,179988.80,181940.60,172410.10
6/20/2024 4:00:00 AM,6/20/2024 12:00:00 AM,168278.80,169014.00,172427.60
6/20/2024 5:00:00 AM,6/20/2024 1:00:00 AM,168270.70,169170.60,172427.60
6/20/2024 6:00:00 AM,6/20/2024 2:00:00 AM,168237.90,169162.40,172427.60
6/20/2024 7:00:00 AM,6/20/2024 3:00:00 AM,168515.10,169452.20,172427.60
6/20/2024 8:00:00 AM,6/20/2024 4:00:00 AM,168690.10,169485.70,172427.60
6/20/2024 9:00:00 AM,6/20/2024 5:00:00 AM,168884.90,169656.50,172427.60
6/20/2024 10:00:00 AM,6/20/2024 6:00:00 AM,169421.70,170192.10,172427.60
6/20/2024 11:00:00 AM,6/20/2024 7:00:00 AM,171688.00,172246.30,172427.60
6/20/2024 12:00:00 PM,6/20/2024 8:00:00 AM,173069.30,173633.40,172427.60
6/20/2024 1:00:00 PM,6/20/2024 9:00:00 AM,175114.20,175680.70,172427.60
6/20/2024 2:00:00 PM,6/20/2024 10:00:00 AM,175732.30,176325.50,172427.60
6/20/2024 3:00:00 PM,6/20/2024 11:00:00 AM,176078.00,176671.00,172427.60
6/20/2024 4:00:00 PM,6/20/2024 12:00:00 PM,176587.60,177329.20,172427.60
6/20/2024 5:00:00 PM,6/20/2024 1:00:00 PM,176706.60,177453.40,172427.60
6/20/2024 6:00:00 PM,6/20/2024 2:00:00 PM,176431.60,177186.70,172427.60
6/20/2024 7:00:00 PM,6/20/2024 3:00:00 PM,176550.60,177208.70,172427.60
6/20/2024 8:00:00 PM,6/20/2024 4:00:00 PM,177168.40,177818.40,172427.60
6/20/2024 9:00:00 PM,6/20/2024 5:00:00 PM,176702.60,177347.50,172427.60
6/20/2024 10:00:00 PM,6/20/2024 6:00:00 PM,175179.70,175814.80,172427.60
6/20/2024 11:00:00 PM,6/20/2024 7:00:00 PM,173053.60,173723.60,172427.60
6/21/2024 12:00:00 AM,6/20/2024 8:00:00 PM,179803.90,181345.20,172427.60
6/21/2024 1:00:00 AM,6/20/2024 9:00:00 PM,179741.70,181333.50,172427.60
6/21/2024 2:00:00 AM,6/20/2024 10:00:00 PM,179779.70,181427.70,172427.60
6/21/2024 3:00:00 AM,6/20/2024 11:00:00 PM,179890.20,181750.20,172427.60
6/21/2024 4:00:00 AM,6/21/2024 12:00:00 AM,168266.10,169046.70,172427.60
6/21/2024 5:00:00 AM,6/21/2024 1:00:00 AM,167498.90,168144.00,172427.60
6/21/2024 6:00:00 AM,6/21/2024 2:00:00 AM,167579.50,168227.30,172427.60
6/21/2024 7:00:00 AM,6/21/2024 3:00:00 AM,167585.60,168233.20,172427.60
6/21/2024 8:00:00 AM,6/21/2024 4:00:00 AM,167801.90,168450.10,172427.60
6/21/2024 9:00:00 AM,6/21/2024 5:00:00 AM,168416.70,169062.70,172427.60
6/21/2024 10:00:00 AM,6/21/2024 6:00:00 AM,169925.90,170705.10,172427.60
6/21/2024 11:00:00 AM,6/21/2024 7:00:00 AM,172997.30,173707.60,172427.60
6/21/2024 12:00:00 PM,6/21/2024 8:00:00 AM,174508.90,175071.60,172427.60
6/21/2024 1:00:00 PM,6/21/2024 9:00:00 AM,175069.50,175641.90,172427.60
6/21/2024 2:00:00 PM,6/21/2024 10:00:00 AM,176346.50,176950.90,172427.60
6/21/2024 3:00:00 PM,6/21/2024 11:00:00 AM,176252.00,176853.90,172427.60
6/21/2024 4:00:00 PM,6/21/2024 12:00:00 PM,176755.80,177366.30,172427.60
6/21/2024 5:00:00 PM,6/21/2024 1:00:00 PM,177466.70,178194.20,172427.60
6/21/2024 6:00:00 PM,6/21/2024 2:00:00 PM,177260.90,177982.50,172427.60
6/21/2024 7:00:00 PM,6/21/2024 3:00:00 PM,177767.60,178414.60,172427.60
6/21/2024 8:00:00 PM,6/21/2024 4:00:00 PM,177596.60,178112.60,172427.60
6/21/2024 9:00:00 PM,6/21/2024 5:00:00 PM,176980.20,177501.50,172427.60
6/21/2024 10:00:00 PM,6/21/2024 6:00:00 PM,175266.70,175784.10,172427.60
6/21/2024 11:00:00 PM,6/21/2024 7:00:00 PM,172863.30,173397.00,172427.60
6/22/2024 12:00:00 AM,6/21/2024 8:00:00 PM,179256.90,180836.10,172427.60
6/22/2024 1:00:00 AM,6/21/2024 9:00:00 PM,179696.40,181532.10,172427.60
6/22/2024 2:00:00 AM,6/21/2024 10:00:00 PM,179968.40,181808.10,172427.60
6/22/2024 3:00:00 AM,6/21/2024 11:00:00 PM,180196.30,182036.00,172427.60
6/22/2024 4:00:00 AM,6/22/2024 12:00:00 AM,171075.30,172000.20,172428.30
6/22/2024 5:00:00 AM,6/22/2024 1:00:00 AM,169387.10,170284.70,172428.30
6/22/2024 6:00:00 AM,6/22/2024 2:00:00 AM,169522.00,170514.20,172428.30
6/22/2024 7:00:00 AM,6/22/2024 3:00:00 AM,170023.90,171023.40,172428.30
6/22/2024 8:00:00 AM,6/22/2024 4:00:00 AM,170114.00,171143.20,172428.30
6/22/2024 9:00:00 AM,6/22/2024 5:00:00 AM,171135.20,172074.00,172428.30
6/22/2024 10:00:00 AM,6/22/2024 6:00:00 AM,172199.00,173138.60,172428.30
6/22/2024 11:00:00 AM,6/22/2024 7:00:00 AM,175079.50,175691.00,172428.30
6/22/2024 12:00:00 PM,6/22/2024 8:00:00 AM,177502.80,178102.20,172428.30
6/22/2024 1:00:00 PM,6/22/2024 9:00:00 AM,178873.70,179548.30,172428.30
6/22/2024 2:00:00 PM,6/22/2024 10:00:00 AM,180003.50,180659.70,172428.30
6/22/2024 3:00:00 PM,6/22/2024 11:00:00 AM,180762.30,181371.00,172428.30
6/22/2024 4:00:00 PM,6/22/2024 12:00:00 PM,180724.70,181354.50,172428.30
6/22/2024 5:00:00 PM,6/22/2024 1:00:00 PM,180412.80,181047.30,172428.30
6/22/2024 6:00:00 PM,6/22/2024 2:00:00 PM,180613.70,181234.20,172428.30
6/22/2024 7:00:00 PM,6/22/2024 3:00:00 PM,180395.00,181023.60,172428.30
6/22/2024 8:00:00 PM,6/22/2024 4:00:00 PM,180056.10,180629.80,172428.30
6/22/2024 9:00:00 PM,6/22/2024 5:00:00 PM,179081.00,179662.10,172428.30
6/22/2024 10:00:00 PM,6/22/2024 6:00:00 PM,177119.10,177710.70,172428.30
6/22/2024 11:00:00 PM,6/22/2024 7:00:00 PM,174919.80,175519.40,172428.30
6/23/2024 12:00:00 AM,6/22/2024 8:00:00 PM,178318.80,180067.80,172428.30
6/23/2024 1:00:00 AM,6/22/2024 9:00:00 PM,178822.30,180600.80,172428.30
6/23/2024 2:00:00 AM,6/22/2024 10:00:00 PM,178938.50,180743.00,172428.30
6/23/2024 3:00:00 AM,6/22/2024 11:00:00 PM,179092.90,180964.40,172428.30
6/23/2024 4:00:00 AM,6/23/2024 12:00:00 AM,172293.00,172951.10,172428.30
6/23/2024 5:00:00 AM,6/23/2024 1:00:00 AM,170957.00,172271.90,172428.30
6/23/2024 6:00:00 AM,6/23/2024 2:00:00 AM,170484.00,171435.40,172428.30
6/23/2024 7:00:00 AM,6/23/2024 3:00:00 AM,169938.90,170875.20,172428.30
6/23/2024 8:00:00 AM,6/23/2024 4:00:00 AM,169662.80,170702.50,172428.30
6/23/2024 9:00:00 AM,6/23/2024 5:00:00 AM,169659.30,170572.80,172428.30
6/23/2024 10:00:00 AM,6/23/2024 6:00:00 AM,170861.70,171727.60,172428.30
6/23/2024 11:00:00 AM,6/23/2024 7:00:00 AM,173741.90,174421.10,172428.30
6/23/2024 12:00:00 PM,6/23/2024 8:00:00 AM,175331.60,175985.20,172428.30
6/23/2024 1:00:00 PM,6/23/2024 9:00:00 AM,177966.90,178563.20,172428.30
6/23/2024 2:00:00 PM,6/23/2024 10:00:00 AM,178178.40,178895.20,172428.30
6/23/2024 3:00:00 PM,6/23/2024 11:00:00 AM,178208.70,178822.70,172428.30
6/23/2024 4:00:00 PM,6/23/2024 12:00:00 PM,178283.40,178918.80,172428.30
6/23/2024 5:00:00 PM,6/23/2024 1:00:00 PM,178059.00,179076.80,172428.30
6/23/2024 6:00:00 PM,6/23/2024 2:00:00 PM,178079.50,178820.70,172428.30
6/23/2024 7:00:00 PM,6/23/2024 3:00:00 PM,178592.00,179323.10,172428.30
6/23/2024 8:00:00 PM,6/23/2024 4:00:00 PM,178340.10,178994.10,172428.30
6/23/2024 9:00:00 PM,6/23/2024 5:00:00 PM,177753.20,178428.60,172428.30
6/23/2024 10:00:00 PM,6/23/2024 6:00:00 PM,176150.40,176732.10,172428.30
6/23/2024 11:00:00 PM,6/23/2024 7:00:00 PM,173448.10,174033.10,172428.30
6/24/2024 12:00:00 AM,6/23/2024 8:00:00 PM,177554.70,179304.40,172428.30
6/24/2024 1:00:00 AM,6/23/2024 9:00:00 PM,177365.00,179118.70,172428.30
6/24/2024 2:00:00 AM,6/23/2024 10:00:00 PM,177824.80,179668.00,172428.30
6/24/2024 3:00:00 AM,6/23/2024 11:00:00 PM,178779.70,180622.90,172428.30
6/24/2024 4:00:00 AM,6/24/2024 12:00:00 AM,169757.40,170564.50,172428.30
6/24/2024 5:00:00 AM,6/24/2024 1:00:00 AM,168322.60,169252.10,172428.30
6/24/2024 6:00:00 AM,6/24/2024 2:00:00 AM,168402.30,169310.00,172428.30
6/24/2024 7:00:00 AM,6/24/2024 3:00:00 AM,168283.10,169192.50,172428.30
6/24/2024 8:00:00 AM,6/24/2024 4:00:00 AM,168228.80,169135.80,172428.30
6/24/2024 9:00:00 AM,6/24/2024 5:00:00 AM,168487.90,169321.70,172428.30
6/24/2024 10:00:00 AM,6/24/2024 6:00:00 AM,169391.70,170217.50,172428.30
6/24/2024 11:00:00 AM,6/24/2024 7:00:00 AM,171758.50,172357.80,172428.30
6/24/2024 12:00:00 PM,6/24/2024 8:00:00 AM,173617.30,174210.60,172428.30
6/24/2024 1:00:00 PM,6/24/2024 9:00:00 AM,174918.90,175509.30,172428.30
6/24/2024 2:00:00 PM,6/24/2024 10:00:00 AM,175872.70,176702.50,172428.30
6/24/2024 3:00:00 PM,6/24/2024 11:00:00 AM,176106.60,176965.20,172428.30
6/24/2024 4:00:00 PM,6/24/2024 12:00:00 PM,176554.60,177238.00,172428.30
6/24/2024 5:00:00 PM,6/24/2024 1:00:00 PM,176814.30,177499.80,172428.30
6/24/2024 6:00:00 PM,6/24/2024 2:00:00 PM,177355.20,178193.30,172428.30
6/24/2024 7:00:00 PM,6/24/2024 3:00:00 PM,177129.80,177971.80,172428.30
6/24/2024 8:00:00 PM,6/24/2024 4:00:00 PM,177178.40,177952.70,172428.30
6/24/2024 9:00:00 PM,6/24/2024 5:00:00 PM,177421.60,178184.00,172428.30
6/24/2024 10:00:00 PM,6/24/2024 6:00:00 PM,175952.00,176702.90,172428.30
6/24/2024 11:00:00 PM,6/24/2024 7:00:00 PM,173527.60,174280.70,172428.30
6/25/2024 12:00:00 AM,6/24/2024 8:00:00 PM,178521.00,180319.70,172428.30
6/25/2024 1:00:00 AM,6/24/2024 9:00:00 PM,178784.80,180569.90,172428.30
6/25/2024 2:00:00 AM,6/24/2024 10:00:00 PM,179022.90,180808.00,172428.30
6/25/2024 3:00:00 AM,6/24/2024 11:00:00 PM,179136.10,181010.70,172428.30
6/25/2024 4:00:00 AM,6/25/2024 12:00:00 AM,172013.50,172817.80,172428.30
6/25/2024 5:00:00 AM,6/25/2024 1:00:00 AM,172328.70,173356.90,172428.30
6/25/2024 6:00:00 AM,6/25/2024 2:00:00 AM,173333.70,174327.40,172428.30
6/25/2024 7:00:00 AM,6/25/2024 3:00:00 AM,173982.90,174812.20,172428.30
6/25/2024 8:00:00 AM,6/25/2024 4:00:00 AM,174190.60,175034.50,172428.30
6/25/2024 9:00:00 AM,6/25/2024 5:00:00 AM,174496.50,175232.70,172428.30
6/25/2024 10:00:00 AM,6/25/2024 6:00:00 AM,175406.40,176104.00,172428.30
