ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),WSL Generation (MW),Wind Generation (MW)
2023-05-30 06:15:00,2023-05-30 01:00:00,2023-05-30 01:15:00,2023-05-30,2,41517.750096,12.417148,4926.959076,645.552728,19175.86754,3.950296,4749.147016,28.374888,0.00048,-60.219868,12035.700792
2023-05-30 06:30:00,2023-05-30 01:15:00,2023-05-30 01:30:00,2023-05-30,2,41118.148044,12.43118,4884.929752,648.1232,18996.68474,3.964244,4751.64622,18.049208,0.000408,-60.2862,11862.605292
2023-05-30 06:45:00,2023-05-30 01:30:00,2023-05-30 01:45:00,2023-05-30,2,40751.292152,12.414216,4860.236836,646.861284,18749.33872,3.936132,4750.698572,7.406664,0.00048,-156.647424,11877.046672
2023-05-30 07:00:00,2023-05-30 01:45:00,2023-05-30 02:00:00,2023-05-30,2,40346.156772,12.447024,4846.716084,651.049416,18126.870216,3.97754,4751.721404,22.964928,0.000456,-87.418992,12017.828696
2023-05-30 07:15:00,2023-05-30 02:00:00,2023-05-30 02:15:00,2023-05-30,3,39962.413728,12.443728,4781.992344,653.214932,17882.637912,3.977212,4752.807556,21.90166,0.000432,-79.143788,11932.58174
2023-05-30 07:30:00,2023-05-30 02:15:00,2023-05-30 02:30:00,2023-05-30,3,39717.35772,12.44784,4755.46244,652.070852,17775.860492,3.953004,4751.655812,35.54474,0.000456,-43.795376,11774.15746
2023-05-30 07:45:00,2023-05-30 02:30:00,2023-05-30 02:45:00,2023-05-30,3,39411.27568,12.432304,4717.565568,653.043216,17805.637004,3.923704,4751.478336,27.629032,0.000432,-64.178784,11503.744868
2023-05-30 08:00:00,2023-05-30 02:45:00,2023-05-30 03:00:00,2023-05-30,3,39156.47096,12.421452,4677.464428,652.009556,17812.128736,3.914564,4751.465916,47.482684,0.000408,-98.724704,11298.30792
2023-05-30 08:15:00,2023-05-30 03:00:00,2023-05-30 03:15:00,2023-05-30,4,39027.3648,12.446988,4652.670148,654.815452,17711.614008,3.90492,4752.57256,45.605608,0.00048,-56.454152,11250.188788
2023-05-30 08:30:00,2023-05-30 03:15:00,2023-05-30 03:30:00,2023-05-30,4,38862.469984,12.428436,4630.882232,651.060864,17857.2521,3.86664,4751.664832,15.660808,0.000432,-84.539624,11024.193264
2023-05-30 08:45:00,2023-05-30 03:30:00,2023-05-30 03:45:00,2023-05-30,4,38580.586176,12.448296,4642.887444,653.371228,17655.355948,3.880684,4753.077188,29.349304,0.000408,-45.6139,10875.829576
2023-05-30 09:00:00,2023-05-30 03:45:00,2023-05-30 04:00:00,2023-05-30,4,38421.48318,12.444204,4640.481888,653.367392,17754.725364,3.841404,4753.291932,31.157004,0.00048,-64.920216,10637.093728
2023-05-30 09:15:00,2023-05-30 04:00:00,2023-05-30 04:15:00,2023-05-30,5,38856.580216,12.450056,4647.606568,656.375876,18410.525408,3.847616,4753.86356,107.945392,1.0543,-61.726728,10324.638168
2023-05-30 09:30:00,2023-05-30 04:15:00,2023-05-30 04:30:00,2023-05-30,5,38878.033748,12.413668,4632.14314,651.82342,18835.495788,3.82398,4752.044284,5.830248,0.00048,-116.952,10101.41074
2023-05-30 09:45:00,2023-05-30 04:30:00,2023-05-30 04:45:00,2023-05-30,5,38991.075916,12.446712,4653.145828,655.199508,19033.073956,3.859172,4753.29966,114.4572,0.78778,-20.331816,9785.137916
2023-05-30 10:00:00,2023-05-30 04:45:00,2023-05-30 05:00:00,2023-05-30,5,39099.390068,12.424576,4644.563564,704.6805,19624.971512,3.843524,4752.643308,38.672888,0.000504,-29.838572,9347.428264
2023-05-30 10:15:00,2023-05-30 05:00:00,2023-05-30 05:15:00,2023-05-30,6,39408.856576,12.430252,4641.79432,914.847896,20007.784108,3.823972,4753.436492,101.529564,0.697808,-74.204096,9046.71626
2023-05-30 10:30:00,2023-05-30 05:15:00,2023-05-30 05:30:00,2023-05-30,6,39750.794508,12.445236,4651.405056,1105.859312,20474.275944,3.807608,4753.634204,69.571112,0.034484,-65.30366,8745.065212
2023-05-30 10:45:00,2023-05-30 05:30:00,2023-05-30 05:45:00,2023-05-30,6,40018.350732,12.423504,4700.120816,1330.979548,20866.783544,3.853272,4753.827868,105.759236,0.832784,-47.420428,8291.190588
2023-05-30 11:00:00,2023-05-30 05:45:00,2023-05-30 06:00:00,2023-05-30,6,40384.02652,12.455052,4821.77826,1541.559964,21239.011376,3.796388,4753.902064,105.491028,0.614112,-26.47196,7931.890236
2023-05-30 11:15:00,2023-05-30 06:00:00,2023-05-30 06:15:00,2023-05-30,7,41125.523908,12.438844,5267.679428,1686.96866,21685.09212,3.784428,4753.969708,264.649772,0.259292,-15.942496,7466.624152
2023-05-30 11:30:00,2023-05-30 06:15:00,2023-05-30 06:30:00,2023-05-30,7,41480.638828,12.445172,5995.969752,1695.056288,21883.161628,3.706852,4753.466868,61.590364,0.359964,-38.637416,7113.519356
2023-05-30 11:45:00,2023-05-30 06:30:00,2023-05-30 06:45:00,2023-05-30,7,41768.859712,12.451536,6421.37978,1630.518944,21931.311548,3.716552,4754.809288,143.209476,16.2746,-13.998376,6869.186364
2023-05-30 12:00:00,2023-05-30 06:45:00,2023-05-30 07:00:00,2023-05-30,7,42116.493464,12.439764,6711.819716,1693.518568,22013.472556,3.713664,4754.469612,150.799716,197.895,-23.839444,6602.204312
2023-05-30 12:15:00,2023-05-30 07:00:00,2023-05-30 07:15:00,2023-05-30,8,42684.284276,12.443568,6930.3434,1763.54578,22003.454636,3.716644,4755.549668,131.381156,872.46088,-53.382144,6264.770688
2023-05-30 12:30:00,2023-05-30 07:15:00,2023-05-30 07:30:00,2023-05-30,8,43185.167356,12.430524,6988.856064,1718.259832,21756.377912,3.711048,4755.011548,22.99548,2115.243484,-134.946656,5947.22812
2023-05-30 12:45:00,2023-05-30 07:30:00,2023-05-30 07:45:00,2023-05-30,8,43521.30476,11.66358,6741.68222,1577.56554,21365.986076,3.058484,4755.371812,23.874704,3699.530616,-79.327788,5421.899516
2023-05-30 13:00:00,2023-05-30 07:45:00,2023-05-30 08:00:00,2023-05-30,8,44128.175088,8.812596,6490.519904,1581.943056,21093.74152,3.873328,4755.692704,90.5137,5502.516764,-16.324584,4616.8861
2023-05-30 13:15:00,2023-05-30 08:00:00,2023-05-30 08:15:00,2023-05-30,9,45005.873288,8.58732,6366.95578,1584.446516,21270.4826,4.216376,4754.856936,60.586012,7215.765548,-83.408964,3823.385164
2023-05-30 13:30:00,2023-05-30 08:15:00,2023-05-30 08:30:00,2023-05-30,9,45708.700392,8.615784,6304.232816,1621.346028,21246.112312,3.783852,4755.303848,24.345384,8631.480028,-105.62032,3219.10066
2023-05-30 13:45:00,2023-05-30 08:30:00,2023-05-30 08:45:00,2023-05-30,9,46427.161588,8.577452,6226.937248,1678.66696,21259.893056,3.80282,4755.051236,35.440952,9731.927844,-106.553188,2833.417208
2023-05-30 14:00:00,2023-05-30 08:45:00,2023-05-30 09:00:00,2023-05-30,9,47017.264556,8.866568,6225.113788,1798.034936,20936.559344,3.68456,4755.914152,138.229612,10599.945592,-81.64332,2632.559324
2023-05-30 14:15:00,2023-05-30 09:00:00,2023-05-30 09:15:00,2023-05-30,10,47904.29518,9.403688,6230.91594,1850.473776,21496.621136,3.675652,4755.426944,118.797596,11043.768848,-61.067724,2456.279324
2023-05-30 14:30:00,2023-05-30 09:15:00,2023-05-30 09:30:00,2023-05-30,10,48820.35634,9.633108,6303.060344,1901.000288,22213.755544,3.6913,4754.93998,35.49186,11444.221576,-164.803192,2319.365532
2023-05-30 14:45:00,2023-05-30 09:30:00,2023-05-30 09:45:00,2023-05-30,10,49540.70092,9.734308,6470.041636,1963.715008,22506.327684,3.702696,4755.487352,71.377936,11762.191092,-180.59314,2178.716348
2023-05-30 15:00:00,2023-05-30 09:45:00,2023-05-30 10:00:00,2023-05-30,10,50337.586004,9.796812,6678.555552,2129.470864,22866.574284,3.664316,4753.99024,50.501716,11890.510632,-82.772268,2037.293856
2023-05-30 15:15:00,2023-05-30 10:00:00,2023-05-30 10:15:00,2023-05-30,11,51045.471096,9.834832,6947.863604,2408.703316,23134.008272,3.657292,4755.825728,90.01586,11996.6328,-221.535828,1920.46522
2023-05-30 15:30:00,2023-05-30 10:15:00,2023-05-30 10:30:00,2023-05-30,11,51897.874632,9.821772,7237.162096,2651.527036,23452.828616,3.645932,4754.251032,62.153304,12079.673488,-243.926084,1890.73744
2023-05-30 15:45:00,2023-05-30 10:30:00,2023-05-30 10:45:00,2023-05-30,11,52674.08502,9.82986,7500.54484,2776.97188,23572.181432,3.62404,4755.281452,93.729708,12240.46764,-234.597724,1956.051892
2023-05-30 16:00:00,2023-05-30 10:45:00,2023-05-30 11:00:00,2023-05-30,11,53528.483188,9.83056,7643.606256,3128.346188,23615.235064,3.56786,4754.6619,36.779072,12439.409468,-144.341848,2041.388668
2023-05-30 16:15:00,2023-05-30 11:00:00,2023-05-30 11:15:00,2023-05-30,12,54395.101936,9.825088,7848.225588,3547.13246,23603.936312,3.567812,4754.181732,117.581036,12378.574956,-31.022756,2163.099708
2023-05-30 16:30:00,2023-05-30 11:15:00,2023-05-30 11:30:00,2023-05-30,12,55309.85552,9.811024,8221.035404,3843.61972,23834.73238,3.570156,4753.515688,65.027312,12350.782828,-85.458456,2313.219464
2023-05-30 16:45:00,2023-05-30 11:30:00,2023-05-30 11:45:00,2023-05-30,12,56140.32154,9.819444,8390.920764,4115.432268,23856.995496,3.605816,4754.136168,160.717976,12337.746668,-29.701728,2540.648668
2023-05-30 17:00:00,2023-05-30 11:45:00,2023-05-30 12:00:00,2023-05-30,12,56911.28112,9.81404,8746.84614,4348.633392,24013.938004,3.538708,4752.91276,49.429728,12408.158972,-128.072544,2706.08192
2023-05-30 17:15:00,2023-05-30 12:00:00,2023-05-30 12:15:00,2023-05-30,13,57583.808748,9.816428,8821.374376,4652.518292,24101.43164,3.538152,4752.9114,42.015704,12413.949384,-83.996032,2870.249404
2023-05-30 17:30:00,2023-05-30 12:15:00,2023-05-30 12:30:00,2023-05-30,13,58345.947896,9.784316,8969.176904,5067.713636,24123.070424,3.516608,4752.006532,32.963856,12499.951464,-171.773008,3059.537164
2023-05-30 17:45:00,2023-05-30 12:30:00,2023-05-30 12:45:00,2023-05-30,13,58964.08592,9.802448,9121.414984,5164.998144,24143.201816,3.549532,4753.159972,170.653576,12454.764676,-114.264916,3256.805688
2023-05-30 18:00:00,2023-05-30 12:45:00,2023-05-30 13:00:00,2023-05-30,13,59857.743616,9.794972,9632.019396,5277.062356,24459.20582,3.638556,4753.514476,87.812212,12351.934928,-105.705476,3388.466376
2023-05-30 18:15:00,2023-05-30 13:00:00,2023-05-30 13:15:00,2023-05-30,14,60431.917892,9.784344,10080.745244,5363.461624,24948.453236,3.614688,4752.4493,106.10664,11912.370128,-221.954616,3476.887304
2023-05-30 18:30:00,2023-05-30 13:15:00,2023-05-30 13:30:00,2023-05-30,14,61141.185792,9.821704,10203.196612,5550.846264,25215.874292,3.650504,4754.341696,353.292684,11517.067136,-66.412068,3599.506968
2023-05-30 18:45:00,2023-05-30 13:30:00,2023-05-30 13:45:00,2023-05-30,14,61659.255196,9.805064,10578.67734,5886.4978,25337.62906,3.534524,4753.024916,247.325672,11292.898992,-135.05366,3684.915488
2023-05-30 19:00:00,2023-05-30 13:45:00,2023-05-30 14:00:00,2023-05-30,14,62308.825016,9.786112,10809.893788,6379.865584,25753.627572,3.51532,4753.564288,112.560296,10877.826736,-315.565052,3923.750372
2023-05-30 19:15:00,2023-05-30 14:00:00,2023-05-30 14:15:00,2023-05-30,15,62380.140904,9.773664,10608.73212,6382.11698,25522.635944,3.52064,4753.04866,7.614548,11090.511064,-263.787076,4265.97436
2023-05-30 19:30:00,2023-05-30 14:15:00,2023-05-30 14:30:00,2023-05-30,15,62675.737088,9.792768,10332.552864,6292.541476,25600.364488,3.53788,4754.037076,187.729604,11193.455784,-70.0216,4371.746748
2023-05-30 19:45:00,2023-05-30 14:30:00,2023-05-30 14:45:00,2023-05-30,15,63061.714576,9.786132,10480.5815,6634.537476,25699.270244,3.4731,4754.821788,42.879492,11177.73124,-190.05224,4448.685844
2023-05-30 20:00:00,2023-05-30 14:45:00,2023-05-30 15:00:00,2023-05-30,15,63388.521784,10.424264,10292.888076,7067.461,25754.657124,3.479684,4778.99534,28.281508,11053.654036,-151.852444,4550.533196
2023-05-30 20:15:00,2023-05-30 15:00:00,2023-05-30 15:15:00,2023-05-30,16,63440.167492,11.510964,10186.818136,6966.568356,25776.747208,3.532044,4810.349456,19.328996,10993.679628,-113.425624,4785.058328
2023-05-30 20:30:00,2023-05-30 15:15:00,2023-05-30 15:30:00,2023-05-30,16,63430.46852,12.55754,10042.386616,6841.746512,25643.092288,3.51874,4840.640184,14.628872,11013.64392,-231.344876,5249.598724
2023-05-30 20:45:00,2023-05-30 15:30:00,2023-05-30 15:45:00,2023-05-30,16,63403.471752,12.585216,9796.93562,6571.172404,25474.517204,3.487368,4867.144724,26.454128,10869.33174,-166.865276,5948.708624
2023-05-30 21:00:00,2023-05-30 15:45:00,2023-05-30 16:00:00,2023-05-30,16,63303.695944,12.714108,9584.478452,6592.941124,25319.064436,2.291224,4869.965464,20.748568,10491.6626,-109.150668,6518.980636
2023-05-30 21:15:00,2023-05-30 16:00:00,2023-05-30 16:15:00,2023-05-30,17,63153.443476,13.426068,9559.216828,6609.726208,25346.908404,1.198692,4868.796564,76.160584,10077.418444,-45.263896,6645.85558
2023-05-30 21:30:00,2023-05-30 16:15:00,2023-05-30 16:30:00,2023-05-30,17,63091.920872,13.62926,9810.35286,6511.0017,25135.083144,1.173028,4869.510284,40.892148,9873.777996,-77.713548,6914.214
2023-05-30 21:45:00,2023-05-30 16:30:00,2023-05-30 16:45:00,2023-05-30,17,63164.204476,13.591352,9725.117536,6427.874544,24885.80482,0.935808,4869.195616,45.458252,9954.60554,-73.625028,7315.246036
2023-05-30 22:00:00,2023-05-30 16:45:00,2023-05-30 17:00:00,2023-05-30,17,62900.145952,13.611356,9552.230984,6375.501652,24725.311744,0.963888,4870.8047,26.11458,9583.636384,-63.50402,7815.474684
2023-05-30 22:15:00,2023-05-30 17:00:00,2023-05-30 17:15:00,2023-05-30,18,62447.988468,13.62048,9342.224932,6334.384108,24712.181124,0.982732,4870.4242,10.20784,9059.223252,-177.719972,8282.459772
2023-05-30 22:30:00,2023-05-30 17:15:00,2023-05-30 17:30:00,2023-05-30,18,62491.761564,13.586456,9247.122768,6199.501216,24632.816664,0.956616,4868.204944,41.337248,8893.952468,-196.405352,8790.688536
2023-05-30 22:45:00,2023-05-30 17:30:00,2023-05-30 17:45:00,2023-05-30,18,62403.31758,13.599644,8958.888212,5701.389248,24317.28166,0.99102,4867.94096,113.575808,8985.394764,-179.491028,9623.747292
2023-05-30 23:00:00,2023-05-30 17:45:00,2023-05-30 18:00:00,2023-05-30,18,62030.83388,13.639612,8637.960724,5519.883748,24066.139764,2.00904,4868.930248,192.547624,9044.599524,-179.156496,9864.280092
2023-05-30 23:15:00,2023-05-30 18:00:00,2023-05-30 18:15:00,2023-05-30,19,61527.547368,13.591052,8581.529844,5635.958164,24130.619828,28.23974,4866.93746,41.705232,8504.095128,-194.983268,9919.854188
2023-05-30 23:30:00,2023-05-30 18:15:00,2023-05-30 18:30:00,2023-05-30,19,61141.860428,13.599872,8577.632672,5586.1718,23857.600848,28.466208,4867.09378,80.51752,8234.863184,-174.6931,10070.607644
2023-05-30 23:45:00,2023-05-30 18:30:00,2023-05-30 18:45:00,2023-05-30,19,60729.873408,13.615924,8443.7378,5520.472244,23606.259488,28.320556,4867.262616,235.296272,8027.4521,-120.556492,10108.0129
2023-05-31 00:00:00,2023-05-30 18:45:00,2023-05-30 19:00:00,2023-05-30,19,60352.183784,13.600896,8407.919716,5636.517472,23882.387244,28.159228,4867.116624,280.835356,7141.325044,-77.20888,10171.531084
2023-05-31 00:15:00,2023-05-30 19:00:00,2023-05-30 19:15:00,2023-05-30,20,59815.411444,13.610244,8395.668036,5798.34,24222.03242,36.036736,4867.688352,185.040996,6082.520364,-54.413228,10268.887524
2023-05-31 00:30:00,2023-05-30 19:15:00,2023-05-30 19:30:00,2023-05-30,20,59439.239228,13.62072,8500.541268,5814.526064,24515.342656,36.293592,4869.211188,275.051084,4941.440376,-41.742084,10514.954364
2023-05-31 00:45:00,2023-05-30 19:30:00,2023-05-30 19:45:00,2023-05-30,20,59042.279276,13.597284,8720.73852,5964.64146,24780.725668,36.56858,4869.647036,263.571852,3708.50174,-58.388608,10742.675744
2023-05-31 01:00:00,2023-05-30 19:45:00,2023-05-30 20:00:00,2023-05-30,20,58471.384212,13.624412,8894.62216,6142.243048,25063.494952,33.65636,4871.220624,180.231716,2291.603588,-67.694592,11048.381944
2023-05-31 01:15:00,2023-05-30 20:00:00,2023-05-30 20:15:00,2023-05-30,21,57890.468068,13.6446,9045.595568,6258.74572,25389.636044,3.407184,4871.760116,236.801924,982.295736,-148.44412,11237.025296
2023-05-31 01:30:00,2023-05-30 20:15:00,2023-05-30 20:30:00,2023-05-30,21,57524.144608,13.605156,9217.2849,6260.313384,25449.701892,3.391064,4868.549408,185.270156,289.859672,-135.692016,11371.860992
2023-05-31 01:45:00,2023-05-30 20:30:00,2023-05-30 20:45:00,2023-05-30,21,57405.879036,13.6228,9269.71714,6096.301552,25384.075308,3.206252,4868.3536,115.885776,45.458448,-140.05156,11749.30972
2023-05-31 02:00:00,2023-05-30 20:45:00,2023-05-30 21:00:00,2023-05-30,21,57231.973508,13.607248,9197.524876,5819.39374,25023.872808,3.1855,4868.034684,103.08646,1.047616,-134.400376,12336.620952
2023-05-31 02:15:00,2023-05-30 21:00:00,2023-05-30 21:15:00,2023-05-30,22,56988.000148,13.63574,9015.899164,5329.752712,24502.794944,3.19468,4884.213404,91.299092,1.421168,-147.93246,13293.721704
2023-05-31 02:30:00,2023-05-30 21:15:00,2023-05-30 21:30:00,2023-05-30,22,56501.9506,13.615388,8905.26016,4766.12976,23757.938064,3.184748,4915.388872,9.317928,0.000408,-177.575156,14308.690428
2023-05-31 02:45:00,2023-05-30 21:30:00,2023-05-30 21:45:00,2023-05-30,22,55927.188968,13.626132,8623.090528,4496.481124,22719.22082,3.207268,4947.06008,5.464448,0.000456,-112.234872,15231.272984
2023-05-31 03:00:00,2023-05-30 21:45:00,2023-05-30 22:00:00,2023-05-30,22,55065.091972,13.63482,8387.20932,4262.057524,21619.83374,3.208728,4976.431332,9.63386,0.000528,-94.146148,15887.228268
2023-05-31 03:15:00,2023-05-30 22:00:00,2023-05-30 22:15:00,2023-05-30,23,54123.7815,13.646652,8088.329452,3590.429096,20894.046592,3.423028,4983.224912,50.875052,0.000456,-201.0182,16700.82446
2023-05-31 03:30:00,2023-05-30 22:15:00,2023-05-30 22:30:00,2023-05-30,23,53282.12592,13.64592,7972.877028,2482.22088,20526.963124,3.473976,5000.582968,64.05146,0.00048,-114.49666,17332.806744
2023-05-31 03:45:00,2023-05-30 22:30:00,2023-05-30 22:45:00,2023-05-30,23,52293.78582,13.642832,7932.121068,1576.387428,20404.699932,3.471756,5004.926752,99.707384,0.000432,-119.452884,17378.28112
2023-05-31 04:00:00,2023-05-30 22:45:00,2023-05-30 23:00:00,2023-05-30,23,51195.982908,13.655772,7906.902012,1355.08688,19565.108664,3.470972,5002.604084,76.958052,0.000456,-173.29762,17445.493636
2023-05-31 04:15:00,2023-05-30 23:00:00,2023-05-30 23:15:00,2023-05-30,24,50377.445004,13.648884,7858.66748,1140.3303,18655.540688,3.47174,5001.516604,67.69892,0.000384,-120.88358,17757.453584
2023-05-31 04:30:00,2023-05-30 23:15:00,2023-05-30 23:30:00,2023-05-30,24,49361.9983,13.653996,7729.847336,964.296636,17772.649576,3.470832,5000.422644,56.84534,0.000408,-117.29744,17938.108972
2023-05-31 04:45:00,2023-05-30 23:30:00,2023-05-30 23:45:00,2023-05-30,24,48530.669336,13.650924,7548.71376,802.171216,17072.841424,3.46996,5001.259832,52.316764,0.000432,-173.415932,18209.660956
2023-05-31 05:00:00,2023-05-30 23:45:00,2023-05-31 00:00:00,2023-05-30,24,47622.533148,13.679152,7406.955088,669.619444,16205.035284,3.470856,5004.262556,104.646896,0.000432,-155.737496,18370.600936
2023-05-31 05:15:00,2023-05-31 00:00:00,2023-05-31 00:15:00,2023-05-31,1,46753.915604,13.668156,6965.836828,712.085752,15875.713604,3.47076,5003.872496,15.038444,0.000456,-280.573136,18444.802244
2023-05-31 05:30:00,2023-05-31 00:15:00,2023-05-31 00:30:00,2023-05-31,1,45962.662208,13.673024,6079.20764,673.40674,15359.337044,3.263928,5004.4214,84.668632,0.145208,-76.242308,18820.7809
2023-05-31 05:45:00,2023-05-31 00:30:00,2023-05-31 00:45:00,2023-05-31,1,45245.940992,13.664572,5591.968268,686.2876,15436.835188,2.97918,5004.077116,29.767184,0.000456,-81.433408,18561.794836
2023-05-31 06:00:00,2023-05-31 00:45:00,2023-05-31 01:00:00,2023-05-31,1,44719.656256,13.66664,5408.233304,627.089924,15287.103212,3.295312,5004.424024,7.078776,0.000384,-154.434964,18523.199644
2023-05-31 06:15:00,2023-05-31 01:00:00,2023-05-31 01:15:00,2023-05-31,2,44053.730408,13.669108,5286.986836,551.456992,14940.065312,3.411492,5004.200872,65.739904,0.000456,-28.140868,18216.340304
2023-05-31 06:30:00,2023-05-31 01:15:00,2023-05-31 01:30:00,2023-05-31,2,43437.494012,13.670984,5215.309012,597.787156,15009.529844,3.412756,5004.65604,19.666936,0.000384,-74.125428,17647.586328
2023-05-31 06:45:00,2023-05-31 01:30:00,2023-05-31 01:45:00,2023-05-31,2,42903.713928,13.688424,5116.46284,518.886572,14918.516696,3.406572,5005.613384,11.226072,0.000432,-74.892568,17390.805504
2023-05-31 07:00:00,2023-05-31 01:45:00,2023-05-31 02:00:00,2023-05-31,2,42399.156832,13.683088,4988.758168,447.06306,14759.130276,3.408532,5006.320864,10.589464,0.000408,-71.34902,17241.551992
2023-05-31 07:15:00,2023-05-31 02:00:00,2023-05-31 02:15:00,2023-05-31,3,42014.653116,13.68352,4883.06602,444.797544,14633.735496,3.410736,5005.694952,35.212032,0.00036,-46.52564,17041.578096
2023-05-31 07:30:00,2023-05-31 02:15:00,2023-05-31 02:30:00,2023-05-31,3,41583.1042,13.696532,4793.711296,429.482336,14583.970904,3.41066,5006.771968,8.14054,0.000408,-82.684428,16826.603984
2023-05-31 07:45:00,2023-05-31 02:30:00,2023-05-31 02:45:00,2023-05-31,3,41270.534136,13.701356,4716.708344,420.486428,14622.326512,3.406704,5006.819964,49.840228,0.000336,-20.856864,16458.101128
2023-05-31 08:00:00,2023-05-31 02:45:00,2023-05-31 03:00:00,2023-05-31,3,40898.190064,13.701656,4692.66766,397.841932,15006.0262,3.41092,5006.66188,25.66746,0.000408,-19.259472,15771.47142
2023-05-31 08:15:00,2023-05-31 03:00:00,2023-05-31 03:15:00,2023-05-31,4,40557.29836,13.70566,4653.556444,397.721228,15288.311188,3.407664,5006.083264,16.959756,0.000408,-59.411396,15236.964144
2023-05-31 08:30:00,2023-05-31 03:15:00,2023-05-31 03:30:00,2023-05-31,4,40392.614664,13.716596,4668.874396,400.378452,15757.705468,3.406424,5005.18212,54.34876,0.0123,-40.287112,14529.27726
2023-05-31 08:45:00,2023-05-31 03:30:00,2023-05-31 03:45:00,2023-05-31,4,40118.598188,13.714112,4638.262368,398.674472,16023.294096,3.407736,5004.905768,7.196256,0.000432,-71.475256,14100.618204
2023-05-31 09:00:00,2023-05-31 03:45:00,2023-05-31 04:00:00,2023-05-31,4,39817.647828,13.712048,4641.546656,398.485928,16170.294348,3.405508,5004.820588,21.579476,0.000384,-82.461992,13646.264884
2023-05-31 09:15:00,2023-05-31 04:00:00,2023-05-31 04:15:00,2023-05-31,5,39819.82826,13.73502,4652.186072,400.624804,16291.265048,3.405476,5007.506688,34.17086,0.000456,-35.792084,13452.72592
2023-05-31 09:30:00,2023-05-31 04:15:00,2023-05-31 04:30:00,2023-05-31,5,39905.78782,13.70552,4652.423744,401.17686,16781.684748,3.409064,5007.810524,33.381028,0.000384,-38.64004,13050.835988
2023-05-31 09:45:00,2023-05-31 04:30:00,2023-05-31 04:45:00,2023-05-31,5,39924.431948,13.710728,4655.905052,400.516276,17230.953672,3.389656,5008.243648,25.994372,0.000384,-28.174388,12613.892548
2023-05-31 10:00:00,2023-05-31 04:45:00,2023-05-31 05:00:00,2023-05-31,5,39898.550276,13.718168,4654.507356,400.862692,17726.931724,3.369408,5008.761868,19.406992,0.000408,-37.926932,12108.918592
2023-05-31 10:15:00,2023-05-31 05:00:00,2023-05-31 05:15:00,2023-05-31,6,40409.433188,13.711096,4696.2532,398.145444,18276.027072,3.348764,5008.77594,85.38538,1.024496,-33.811164,11960.57296
2023-05-31 10:30:00,2023-05-31 05:15:00,2023-05-31 05:30:00,2023-05-31,6,40745.003988,13.703864,4727.125568,399.65838,18572.005992,3.33986,5009.142912,97.5522,0.8302,-21.06834,11942.713352
2023-05-31 10:45:00,2023-05-31 05:30:00,2023-05-31 05:45:00,2023-05-31,6,41039.97548,13.704424,4842.5443,402.900776,18890.988524,3.3306,5008.888632,65.168888,0.546488,-33.120864,11845.023712
2023-05-31 11:00:00,2023-05-31 05:45:00,2023-05-31 06:00:00,2023-05-31,6,41335.402996,13.713024,5021.976968,428.592776,19084.146504,3.32396,5009.2279,127.47128,0.86722,-45.784032,11691.867396
2023-05-31 11:15:00,2023-05-31 06:00:00,2023-05-31 06:15:00,2023-05-31,7,42119.047824,13.707704,5598.902372,556.373516,19453.09958,3.298544,5009.50856,183.730912,0.096316,-21.945644,11322.275964
2023-05-31 11:30:00,2023-05-31 06:15:00,2023-05-31 06:30:00,2023-05-31,7,42385.903012,13.691904,6465.348252,657.22938,19508.770012,3.317936,5009.841716,72.348692,0.39508,-24.933148,10679.893188
2023-05-31 11:45:00,2023-05-31 06:30:00,2023-05-31 06:45:00,2023-05-31,7,42541.18198,13.716888,6932.748344,656.856156,19553.497692,3.339232,5010.011992,167.938364,43.454956,-12.16038,10171.778736
2023-05-31 12:00:00,2023-05-31 06:45:00,2023-05-31 07:00:00,2023-05-31,7,42889.643992,13.701432,7267.354292,657.089476,19651.407088,3.3318,5010.34488,125.743508,297.07214,-13.481824,9877.0812
2023-05-31 12:15:00,2023-05-31 07:00:00,2023-05-31 07:15:00,2023-05-31,8,43376.279504,13.700728,7291.946708,659.511284,19782.286052,3.319288,5009.719612,85.851404,1069.005524,-81.739384,9542.678288
2023-05-31 12:30:00,2023-05-31 07:15:00,2023-05-31 07:30:00,2023-05-31,8,43744.781532,13.69322,6961.94454,614.494292,19845.436692,3.406932,5010.157292,47.33004,2233.420548,-152.41284,9167.310816
2023-05-31 12:45:00,2023-05-31 07:30:00,2023-05-31 07:45:00,2023-05-31,8,44219.170396,13.692912,6393.18858,519.387152,19844.234964,3.039476,5010.48306,171.38798,3599.281596,-37.817024,8702.2917
2023-05-31 13:00:00,2023-05-31 07:45:00,2023-05-31 08:00:00,2023-05-31,8,44775.358772,13.683984,6172.875568,544.140312,19864.591892,2.97308,5010.052968,148.890796,5014.949844,-17.196464,8020.396792
2023-05-31 13:15:00,2023-05-31 08:00:00,2023-05-31 08:15:00,2023-05-31,9,45545.598576,13.664336,6349.323232,621.7446,19839.302812,3.502348,5009.50286,116.210344,6337.811628,-66.360388,7320.896804
