,Ours,Competitor1,Competitor2,PJM,Demand
2024-07-27 03:00:00,523409173.34237176,479797753.2652061,471904495.64184946,849321262,457675409.0
2024-07-27 04:00:00,523502955.3420427,479875733.3712335,471998741.08907455,849488854,457748422.0
2024-07-27 05:00:00,523596737.3417136,479950599.5232883,472092663.8171727,849656095,457821611.0
2024-07-27 06:00:00,523690519.34138453,480028633.5232883,472186264.0444986,849823631,457894966.0
2024-07-27 07:00:00,523784301.34105545,480107965.0153431,472279542.00206745,849992409,457970711.0
2024-07-27 08:00:00,523878591.7539972,480193195.9383568,472372497.93433213,850163584,458051052.0
2024-07-27 09:00:00,523973278.69161165,480286009.24219245,472465132.1000102,850335764,458137048.0
2024-07-27 10:00:00,524077347.754269,480384782.24219245,472557444.7729635,850508706,458228993.0
2024-07-27 11:00:00,524188675.5792142,480489536.7947952,472649436.2431339,850680973,458327074.0
2024-07-27 12:00:00,524304382.6949559,480601747.30849385,472741106.817539,850855380,458430081.0
2024-07-27 13:00:00,524423696.69354653,480721351.82274044,472832456.8213316,851029821,458537538.0
2024-07-27 14:00:00,524554955.1254921,480841463.82274044,472923486.59892726,851204749,458649034.0
2024-07-27 15:00:00,524692983.8591912,480963921.18685,473014196.51520413,851379712,458764310.0
2024-07-27 16:00:00,524838091.8918676,481097456.9860281,473104586.9567802,851554569,458883243.0
2024-07-27 17:00:00,524983199.924544,481226537.7334253,473194658.3333728,851728489,459004276.0
2024-07-27 18:00:00,525128307.9572204,481360058.126576,473284411.0792457,851900866,459124675.0
2024-07-27 19:00:00,525266336.69091946,481483013.9676719,473373845.6547501,852070434,459240845.0
2024-07-27 20:00:00,525392633.7425232,481603113.5868499,473462962.54796493,852248709,459351274.0
2024-07-27 21:00:00,525508839.5278536,481715614.9917814,473551762.27644366,852427573,459456905.0
2024-07-27 22:00:00,525624407.5523771,481822939.44520605,473640245.3890745,852606209,459555768.0
2024-07-27 23:00:00,525728869.6599158,481922524.50602794,473728412.4680614,852785179,459647422.0
2024-07-28 00:00:00,525823374.8716042,482013167.50602794,473822476.53648275,852953033,459732577.0
2024-07-28 01:00:00,525917665.28454596,482098103.50602794,473916217.4913736,853120570,459812682.0
2024-07-28 02:00:00,526011447.2842169,482179098.50602794,474009635.5283706,853289135,459889326.0
2024-07-28 03:00:00,526105229.2838878,482258536.50602794,474102730.85438174,853457668,459963346.0
2024-07-28 04:00:00,526199011.2835587,482335887.0964389,474195503.68827546,853625848,460036050.0
2024-07-28 05:00:00,526292793.28322965,482413921.0964389,474287954.2616134,853793937,460108211.0
2024-07-28 06:00:00,526386575.2829006,482491955.0964389,474380082.81943023,853962146,460180049.0
2024-07-28 07:00:00,526480357.2825715,482572777.0964389,474471889.62106234,854131624,460254011.0
2024-07-28 08:00:00,526574331.05403024,482657502.0964389,474563374.94103026,854303690,460333128.0
2024-07-28 09:00:00,526669017.9916447,482750382.0964389,474654539.0699769,854476504,460418635.0
2024-07-28 10:00:00,526773480.0991834,482849213.5197266,474745382.3156661,854649895,460511324.0
2024-07-28 11:00:00,526889048.1237069,482956408.5197266,474835905.00404483,854823906,460611558.0
2024-07-28 12:00:00,527007365.4826678,483071962.55424714,474926107.4803743,854998837,460718548.0
2024-07-28 13:00:00,527138623.91461337,483191639.63205534,475015990.1104328,855173677,460830916.0
2024-07-28 14:00:00,527279504.72151256,483318170.63205534,475105553.2817968,855348403,460947485.0
2024-07-28 15:00:00,527424522.53440994,483446647.84411013,475194797.4052041,855522913,461067878.0
2024-07-28 16:00:00,527567902.78585255,483581845.88986355,475283722.91600525,855696884,461190984.0
2024-07-28 17:00:00,527710804.63207746,483714279.88986355,475372330.2757086,855870129,461315840.0
2024-07-28 18:00:00,527854184.88352007,483849586.88986355,475460619.9736256,856041259,461440340.0
2024-07-28 19:00:00,527999292.91619647,483978293.73287725,475548592.5286223,856209957,461561687.0
2024-07-28 20:00:00,528137321.64989555,484100680.73287725,475636248.4909853,856387604,461678695.0
2024-07-28 21:00:00,528265858.43926156,484222134.73287725,475723588.44440764,856565601,461791351.0
2024-07-28 22:00:00,528381565.5550032,484334453.73287725,475810613.0081055,856743610,461897278.0
2024-07-28 23:00:00,528492537.64921963,484438095.90082246,475897322.8390716,856921839,461995854.0
2024-07-29 00:00:00,528592898.147382,484534753.1194526,475999943.3759917,857089220,462088237.0
2024-07-29 01:00:00,528687403.3590704,484624457.9504115,476102239.8233352,857256944,462175912.0
2024-07-29 02:00:00,528781650.3194552,484710834.9504115,476204212.3209714,857424646,462260435.0
2024-07-29 03:00:00,528875940.73239696,484795790.05178136,476305861.0166522,857591327,462343143.0
2024-07-29 04:00:00,528970231.1453387,484880745.1531512,476407186.0664867,857757690,462425928.0
2024-07-29 05:00:00,529064478.1057235,484968644.1531512,476508187.6354461,857924016,462511348.0
2024-07-29 06:00:00,529159165.04333794,485062867.1531512,476608865.89790004,858089981,462601012.0
2024-07-29 07:00:00,529263627.15087664,485162552.1531512,476709221.0381873,858257655,462695423.0
2024-07-29 08:00:00,529374954.97582185,485265448.1610964,476809253.2512218,858426562,462794714.0
2024-07-29 09:00:00,529490662.0915635,485374909.1610964,476908962.74313736,858596916,462898740.0
2024-07-29 10:00:00,529609976.0901542,485488078.8684937,477008349.7319735,858768244,463008065.0
2024-07-29 11:00:00,529748004.82385325,485610219.43890464,477107414.44840443,858940162,463123246.0
2024-07-29 12:00:00,529893112.85652965,485741558.79150736,477206157.1365143,859112960,463244308.0
2024-07-29 13:00:00,530036493.10797226,485873744.79150736,477304578.0546224,859286501,463370421.0
2024-07-29 14:00:00,530180593.9571633,486007046.79150736,477402677.4761602,859459985,463500375.0
2024-07-29 15:00:00,530328239.93747073,486144777.79150736,477500455.69060516,859632964,463633243.0
2024-07-29 16:00:00,530476483.24404997,486283051.79150736,477597913.0044736,859804353,463767717.0
2024-07-29 17:00:00,530624726.5506292,486421380.2726033,477695049.7423778,859974683,463902607.0
2024-07-29 18:00:00,530772372.53093666,486559111.2726033,477791866.24815035,860144204,464035667.0
2024-07-29 19:00:00,530916015.8881253,486691297.2726033,477888362.8860412,860311738,464164803.0
2024-07-29 20:00:00,531060821.73092866,486818869.2726033,477984540.0419915,860488363,464289636.0
2024-07-29 21:00:00,531199518.9067158,486942025.2726033,478080398.12498933,860664715,464410064.0
2024-07-29 22:00:00,531320552.31269,487054391.58383614,478175937.5685136,860842224,464523193.0
