,Ours,Competitor1,Competitor2,PJM
2024-07-05 00:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 01:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 02:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 03:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 04:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 05:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 06:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 07:00:00,0.0,-119658.67643835615,-18277086.83761723,0.0
2024-07-05 08:00:00,0.0,-119658.67643835615,-18277896.574945528,0.0
2024-07-05 09:00:00,0.0,-119658.67643835615,-18285808.336803943,0.0
2024-07-05 10:00:00,0.0,-119658.67643835615,-18301175.03503826,0.0
2024-07-05 11:00:00,0.0,-119658.67643835615,-18323402.576690257,0.0
2024-07-05 12:00:00,0.0,-119658.67643835615,-18351367.863714617,0.0
2024-07-05 13:00:00,0.0,-119658.67643835615,-18384569.792678345,0.0
2024-07-05 14:00:00,0.0,-119658.67643835615,-18421535.254441533,0.0
2024-07-05 15:00:00,0.0,-119658.67643835615,-18461169.133818325,0.0
2024-07-05 16:00:00,0.0,-119658.67643835615,-18502587.30921677,0.0
2024-07-05 17:00:00,0.0,-119658.67643835615,-18544700.652256247,0.0
2024-07-05 18:00:00,0.0,-119658.67643835615,-18585191.02736096,0.0
2024-07-05 19:00:00,0.0,-119658.67643835615,-18622392.29132805,0.0
2024-07-05 20:00:00,0.0,-119658.67643835615,-18654966.292868603,0.0
2024-07-05 21:00:00,0.0,-119658.67643835615,-18683598.872119848,0.0
2024-07-05 22:00:00,0.0,-119658.67643835615,-18706689.860126685,0.0
2024-07-05 23:00:00,0.0,-119658.67643835615,-18723250.078290533,0.0
2024-07-06 00:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 01:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 02:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 03:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 04:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 05:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 06:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 07:00:00,0.0,-119658.67643835615,-18727229.561405934,0.0
2024-07-06 08:00:00,0.0,-119658.67643835615,-18728322.745894935,0.0
2024-07-06 09:00:00,0.0,-119658.67643835615,-18737203.770443205,0.0
2024-07-06 10:00:00,0.0,-119658.67643835615,-18753404.536795378,0.0
2024-07-06 11:00:00,0.0,-119658.67643835615,-18776029.94129522,0.0
2024-07-06 12:00:00,0.0,-119658.67643835615,-18803776.874565568,0.0
2024-07-06 13:00:00,0.0,-119658.67643835615,-18835080.221168354,0.0
2024-07-06 14:00:00,0.0,-119658.67643835615,-18869663.85924354,0.0
2024-07-06 15:00:00,0.0,-119658.67643835615,-18906732.66012547,0.0
2024-07-06 16:00:00,0.0,-119658.67643835615,-18946645.487935334,0.0
2024-07-06 17:00:00,0.0,-119658.67643835615,-18988201.199148055,0.0
2024-07-06 18:00:00,0.0,-119658.67643835615,-19029433.6421321,0.0
2024-07-06 19:00:00,0.0,-121196.67643835615,-19068506.656660337,0.0
2024-07-06 20:00:00,0.0,-122910.67643835615,-19102665.07339016,0.0
2024-07-06 21:00:00,0.0,-122910.67643835615,-19132186.71331083,0.0
2024-07-06 22:00:00,0.0,-124239.67643835615,-19155748.387155954,0.0
2024-07-06 23:00:00,0.0,-124239.67643835615,-19172663.894778796,0.0
2024-07-07 00:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 01:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 02:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 03:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 04:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 05:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 06:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 07:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 08:00:00,0.0,-124239.67643835615,-19176664.744817913,0.0
2024-07-07 09:00:00,0.0,-124239.67643835615,-19181089.624862563,0.0
2024-07-07 10:00:00,0.0,-124239.67643835615,-19192977.029645152,0.0
2024-07-07 11:00:00,0.0,-124239.67643835615,-19211493.84347509,0.0
2024-07-07 12:00:00,0.0,-124239.67643835615,-19236256.944223862,0.0
2024-07-07 13:00:00,0.0,-124239.67643835615,-19266092.20294042,0.0
2024-07-07 14:00:00,0.0,-124239.67643835615,-19300206.483442493,0.0
2024-07-07 15:00:00,0.0,-124239.67643835615,-19337947.641882353,0.0
2024-07-07 16:00:00,0.0,-124239.67643835615,-19378893.526285358,0.0
2024-07-07 17:00:00,0.0,-124239.67643835615,-19421793.9760595,0.0
2024-07-07 18:00:00,0.0,-124239.67643835615,-19464166.82147411,0.0
2024-07-07 19:00:00,0.0,-124239.67643835615,-19503752.883105688,0.0
2024-07-07 20:00:00,0.0,-124239.67643835615,-19538829.971248794,0.0
2024-07-07 21:00:00,0.0,-124239.67643835615,-19569711.885289643,0.0
2024-07-07 22:00:00,0.0,-124239.67643835615,-19593421.413040034,0.0
2024-07-07 23:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 00:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 01:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 02:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 03:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 04:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 05:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 06:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 07:00:00,0.0,-124239.67643835615,-19609524.330029044,0.0
2024-07-08 08:00:00,0.0,-124239.67643835615,-19613220.501877453,0.0
2024-07-08 09:00:00,0.0,-124239.67643835615,-19624768.857727014,0.0
2024-07-08 10:00:00,0.0,-124239.67643835615,-19644724.31814435,0.0
2024-07-08 11:00:00,0.0,-124239.67643835615,-19672265.799406253,0.0
2024-07-08 12:00:00,0.0,-124239.67643835615,-19706222.21324838,0.0
2024-07-08 13:00:00,0.0,-124239.67643835615,-19746263.466598507,0.0
2024-07-08 14:00:00,0.0,-124239.67643835615,-19789726.46129331,0.0
2024-07-08 15:00:00,0.0,-124239.67643835615,-19835240.09377761,0.0
2024-07-08 16:00:00,0.0,-124239.67643835615,-19882220.254785024,0.0
2024-07-08 17:00:00,0.0,-124239.67643835615,-19930437.828998726,0.0
2024-07-08 18:00:00,0.0,-124239.67643835615,-19978259.69469118,0.0
2024-07-08 19:00:00,0.0,-124239.67643835615,-20023661.72334136,0.0
2024-07-08 20:00:00,0.0,-124239.67643835615,-20064068.779228102,0.0
2024-07-08 21:00:00,0.0,-124239.67643835615,-20099542.71899801,0.0
2024-07-08 22:00:00,0.0,-124239.67643835615,-20126729.391206294,0.0
2024-07-08 23:00:00,0.0,-124239.67643835615,-20145148.635828767,0.0
2024-07-09 00:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 01:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 02:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 03:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 04:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 05:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 06:00:00,0.0,-124239.67643835615,-20149686.75787737,0.0
2024-07-09 07:00:00,0.0,-124239.67643835615,-20153798.60836019,0.0
2024-07-09 08:00:00,0.0,-124239.67643835615,-20164732.56058954,0.0
2024-07-09 09:00:00,0.0,-124239.67643835615,-20182475.530666128,0.0
2024-07-09 10:00:00,0.0,-124239.67643835615,-20208149.430138532,0.0
2024-07-09 11:00:00,0.0,-124239.67643835615,-20241105.165735748,0.0
2024-07-09 12:00:00,0.0,-124239.67643835615,-20280085.63908321,0.0
2024-07-09 13:00:00,0.0,-124239.67643835615,-20323533.74640126,0.0
2024-07-09 14:00:00,0.0,-124239.67643835615,-20369502.378184922,0.0
2024-07-09 15:00:00,0.0,-124239.67643835615,-20416393.418863785,0.0
2024-07-09 16:00:00,0.0,-124239.67643835615,-20463332.74644074,0.0
2024-07-09 17:00:00,0.0,-124239.67643835615,-20510277.232108198,0.0
2024-07-09 18:00:00,0.0,-124239.67643835615,-20556981.739840332,0.0
2024-07-09 19:00:00,0.0,-124239.67643835615,-20601581.125959825,0.0
2024-07-09 20:00:00,0.0,-124239.67643835615,-20642427.238677446,0.0
2024-07-09 21:00:00,0.0,-124333.30876712328,-20679681.917602744,0.0
2024-07-09 22:00:00,0.0,-124333.30876712328,-20709622.993223943,0.0
2024-07-09 23:00:00,0.0,-125882.03534246574,-20731776.286355097,0.0
2024-07-10 00:00:00,0.0,-125882.03534246574,-20740986.01856691,0.0
2024-07-10 01:00:00,0.0,-126950.3106849315,-20744863.209979538,0.0
2024-07-10 02:00:00,0.0,-126950.36767123286,-20744863.209979538,0.0
2024-07-10 03:00:00,0.0,-126950.36767123286,-20744863.209979538,0.0
2024-07-10 04:00:00,0.0,-128230.39972602738,-20744863.209979538,0.0
2024-07-10 05:00:00,0.0,-128670.99643835613,-20744863.209979538,0.0
2024-07-10 06:00:00,0.0,-128670.99643835613,-20748512.654040683,0.0
2024-07-10 07:00:00,0.0,-128670.99643835613,-20758402.112949356,0.0
2024-07-10 08:00:00,0.0,-128670.99643835613,-20774087.49806682,0.0
2024-07-10 09:00:00,0.0,-128670.99643835613,-20795335.71592303,0.0
2024-07-10 10:00:00,0.0,-128670.99643835613,-20821926.66793191,0.0
2024-07-10 11:00:00,0.0,-128670.99643835613,-20853030.250089012,0.0
2024-07-10 12:00:00,0.0,-128670.99643835613,-20888063.352650452,0.0
2024-07-10 13:00:00,0.0,-128670.99643835613,-20926613.859791882,0.0
2024-07-10 14:00:00,0.0,-128670.99643835613,-20967430.649246257,0.0
2024-07-10 15:00:00,0.0,-128670.99643835613,-21009944.59191902,0.0
2024-07-10 16:00:00,0.0,-128670.99643835613,-21053710.551479258,0.0
2024-07-10 17:00:00,0.0,-128670.99643835613,-21097925.38392526,0.0
2024-07-10 18:00:00,0.0,-128670.99643835613,-21140759.937122867,0.0
2024-07-10 19:00:00,0.0,-128670.99643835613,-21178472.05031482,0.0
2024-07-10 20:00:00,0.0,-128670.99643835613,-21211618.553599253,0.0
2024-07-10 21:00:00,0.0,-128670.99643835613,-21240937.267375316,0.0
2024-07-10 22:00:00,0.0,-128670.99643835613,-21263413.001753826,0.0
2024-07-10 23:00:00,0.0,-128670.99643835613,-21278250.555930637,0.0
2024-07-11 00:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 01:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 02:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 03:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 04:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 05:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 06:00:00,0.0,-128670.99643835613,-21279989.643970896,0.0
2024-07-11 07:00:00,0.0,-128670.99643835613,-21280030.344098687,0.0
2024-07-11 08:00:00,0.0,-128670.99643835613,-21285214.77477844,0.0
2024-07-11 09:00:00,0.0,-128670.99643835613,-21294872.83178063,0.0
2024-07-11 10:00:00,0.0,-128670.99643835613,-21309209.405122146,0.0
2024-07-11 11:00:00,0.0,-128670.99643835613,-21328102.37872435,0.0
2024-07-11 12:00:00,0.0,-128670.99643835613,-21351376.630049895,0.0
2024-07-11 13:00:00,0.0,-128670.99643835613,-21379160.02971686,0.0
2024-07-11 14:00:00,0.0,-128670.99643835613,-21410870.44108881,0.0
2024-07-11 15:00:00,0.0,-128670.99643835613,-21445580.719839193,0.0
2024-07-11 16:00:00,0.0,-128670.99643835613,-21483206.71348842,0.0
2024-07-11 17:00:00,0.0,-128670.99643835613,-21522407.26091189,0.0
2024-07-11 18:00:00,0.0,-128670.99643835613,-21560466.19181707,0.0
2024-07-11 19:00:00,0.0,-128670.99643835613,-21595357.326187607,0.0
2024-07-11 20:00:00,0.0,-128670.99643835613,-21625298.47369234,0.0
2024-07-11 21:00:00,0.0,-128670.99643835613,-21650823.433056977,0.0
2024-07-11 22:00:00,0.0,-128670.99643835613,-21669309.991395958,0.0
2024-07-11 23:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 00:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 01:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 02:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 03:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 04:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 05:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 06:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 07:00:00,0.0,-128670.99643835613,-21679657.92350193,0.0
2024-07-12 08:00:00,0.0,-128670.99643835613,-21683323.96762659,0.0
2024-07-12 09:00:00,0.0,-128670.99643835613,-21692293.407688588,0.0
2024-07-12 10:00:00,0.0,-128670.99643835613,-21706983.120879896,0.0
2024-07-12 11:00:00,0.0,-128670.99643835613,-21727141.977530837,0.0
2024-07-12 12:00:00,0.0,-128670.99643835613,-21751368.840699032,0.0
2024-07-12 13:00:00,0.0,-128670.99643835613,-21779122.565732617,0.0
2024-07-12 14:00:00,0.0,-128670.99643835613,-21809153.999806084,0.0
2024-07-12 15:00:00,0.0,-128670.99643835613,-21841023.981426973,0.0
2024-07-12 16:00:00,0.0,-128670.99643835613,-21874938.33991151,0.0
2024-07-12 17:00:00,0.0,-128670.99643835613,-21909991.894827213,0.0
2024-07-12 18:00:00,0.0,-128670.99643835613,-21943838.455400303,0.0
2024-07-12 19:00:00,0.0,-128670.99643835613,-21974840.81988563,0.0
2024-07-12 20:00:00,0.0,-128670.99643835613,-22002127.774896715,0.0
2024-07-12 21:00:00,0.0,-128670.99643835613,-22025981.09469326,0.0
2024-07-12 22:00:00,0.0,-128670.99643835613,-22043880.540423386,0.0
2024-07-12 23:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 00:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 01:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 02:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 03:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 04:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 05:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 06:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 07:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 08:00:00,0.0,-128670.99643835613,-22055152.859317668,0.0
2024-07-13 09:00:00,0.0,-128670.99643835613,-22061293.172943246,0.0
2024-07-13 10:00:00,0.0,-128670.99643835613,-22075137.487893134,0.0
2024-07-13 11:00:00,0.0,-128670.99643835613,-22095913.65918971,0.0
2024-07-13 12:00:00,0.0,-128670.99643835613,-22123058.53366105,0.0
2024-07-13 13:00:00,0.0,-128670.99643835613,-22155551.949446302,0.0
2024-07-13 14:00:00,0.0,-128670.99643835613,-22192791.73546989,0.0
2024-07-13 15:00:00,0.0,-128670.99643835613,-22234150.7108826,0.0
2024-07-13 16:00:00,0.0,-128670.99643835613,-22279045.684467368,0.0
2024-07-13 17:00:00,0.0,-128670.99643835613,-22325809.45400749,0.0
2024-07-13 18:00:00,0.0,-128670.99643835613,-22371121.805614814,0.0
2024-07-13 19:00:00,0.0,-128670.99643835613,-22413179.51301528,0.0
2024-07-13 20:00:00,0.0,-128670.99643835613,-22450375.336789086,0.0
2024-07-13 21:00:00,0.0,-128670.99643835613,-22483192.02356246,0.0
2024-07-13 22:00:00,0.0,-129895.70575342463,-22509425.305147916,0.0
2024-07-13 23:00:00,0.0,-129895.70575342463,-22528541.89762961,0.0
2024-07-14 00:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 01:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 02:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 03:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 04:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 05:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 06:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 07:00:00,0.0,-129895.70575342463,-22534330.225488253,0.0
2024-07-14 08:00:00,0.0,-129895.70575342463,-22535944.992206216,0.0
2024-07-14 09:00:00,0.0,-129895.70575342463,-22546278.609746534,0.0
2024-07-14 10:00:00,0.0,-129895.70575342463,-22564955.924590394,0.0
2024-07-14 11:00:00,0.0,-129895.70575342463,-22591345.774508014,0.0
2024-07-14 12:00:00,0.0,-129895.70575342463,-22624114.988031454,0.0
2024-07-14 13:00:00,0.0,-129895.70575342463,-22662134.38389416,0.0
2024-07-14 14:00:00,0.0,-129895.70575342463,-22703853.770435136,0.0
2024-07-14 15:00:00,0.0,-129895.70575342463,-22747198.94496542,0.0
2024-07-14 16:00:00,0.0,-129895.70575342463,-22790554.69309443,0.0
2024-07-14 17:00:00,0.0,-129895.70575342463,-22834899.788013544,0.0
2024-07-14 18:00:00,0.0,-129895.70575342463,-22879528.989734165,0.0
2024-07-14 19:00:00,0.0,-129895.70575342463,-22921988.044277247,0.0
2024-07-14 20:00:00,0.0,-129895.70575342463,-22960509.68281117,0.0
2024-07-14 21:00:00,0.0,-129895.70575342463,-22995423.620734565,0.0
2024-07-14 22:00:00,0.0,-129895.70575342463,-23023995.55670044,0.0
2024-07-14 23:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 00:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 01:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 02:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 03:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 04:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 05:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 06:00:00,0.0,-129895.70575342463,-23044840.171577834,0.0
2024-07-15 07:00:00,0.0,-129895.70575342463,-23045470.064829923,0.0
2024-07-15 08:00:00,0.0,-129895.70575342463,-23053265.68097482,0.0
2024-07-15 09:00:00,0.0,-129895.70575342463,-23068653.915434375,0.0
2024-07-15 10:00:00,0.0,-129895.70575342463,-23091728.657858334,0.0
2024-07-15 11:00:00,0.0,-129895.70575342463,-23122472.791781325,0.0
2024-07-15 12:00:00,0.0,-129895.70575342463,-23160589.19425852,0.0
2024-07-15 13:00:00,0.0,-129895.70575342463,-23204949.735478584,0.0
2024-07-15 14:00:00,0.0,-129895.70575342463,-23253661.278352454,0.0
2024-07-15 15:00:00,0.0,-131190.7057534246,-23305350.678076368,0.0
2024-07-15 16:00:00,0.0,-133953.7057534246,-23358831.781667523,0.0
2024-07-15 17:00:00,0.0,-136790.86849315063,-23412716.42747056,0.0
2024-07-15 18:00:00,0.0,-138911.86849315063,-23465668.44463302,0.0
2024-07-15 19:00:00,0.0,-138911.86849315063,-23516092.652547717,0.0
2024-07-15 20:00:00,0.0,-138911.86849315063,-23561696.86025997,0.0
2024-07-15 21:00:00,0.0,-138911.86849315063,-23602590.865837287,0.0
2024-07-15 22:00:00,0.0,-138911.86849315063,-23634116.455699187,0.0
2024-07-15 23:00:00,0.0,-138911.86849315063,-23655818.40390448,0.0
2024-07-16 00:00:00,0.0,-138911.86849315063,-23664041.79131067,0.0
2024-07-16 01:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 02:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 03:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 04:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 05:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 06:00:00,0.0,-138911.86849315063,-23666362.345901094,0.0
2024-07-16 07:00:00,0.0,-138911.86849315063,-23672206.054511953,0.0
2024-07-16 08:00:00,0.0,-138911.86849315063,-23685330.26698599,0.0
2024-07-16 09:00:00,0.0,-138911.86849315063,-23705822.866601456,0.0
2024-07-16 10:00:00,0.0,-138911.86849315063,-23734365.730141,0.0
2024-07-16 11:00:00,0.0,-138911.86849315063,-23770501.727503568,0.0
2024-07-16 12:00:00,0.0,-138911.86849315063,-23813163.721292082,0.0
2024-07-16 13:00:00,0.0,-138911.86849315063,-23861108.566375274,0.0
2024-07-16 14:00:00,0.0,-140127.86849315063,-23912898.109422103,0.0
2024-07-16 15:00:00,0.0,-142269.23232876707,-23966882.188406877,0.0
2024-07-16 16:00:00,0.0,-145829.7161643835,-24022620.632083293,0.0
2024-07-16 17:00:00,0.0,-149650.19999999995,-24078942.25942529,0.0
2024-07-16 18:00:00,0.0,-152883.19999999995,-24134041.879032627,0.0
2024-07-16 19:00:00,0.0,-152883.19999999995,-24184990.28849886,0.0
2024-07-16 20:00:00,0.0,-152883.19999999995,-24230288.273739297,0.0
2024-07-16 21:00:00,0.0,-152883.19999999995,-24269129.608276322,0.0
2024-07-16 22:00:00,0.0,-152883.19999999995,-24299226.052479286,0.0
2024-07-16 23:00:00,0.0,-152883.19999999995,-24320832.35275604,0.0
2024-07-17 00:00:00,0.0,-152883.19999999995,-24329025.485493522,0.0
2024-07-17 01:00:00,0.0,-152883.19999999995,-24331350.617300436,0.0
2024-07-17 02:00:00,0.0,-152883.19999999995,-24331350.617300436,0.0
2024-07-17 03:00:00,0.0,-152883.19999999995,-24331350.617300436,0.0
2024-07-17 04:00:00,0.0,-152883.19999999995,-24331350.617300436,0.0
2024-07-17 05:00:00,0.0,-152883.19999999995,-24331350.617300436,0.0
2024-07-17 06:00:00,0.0,-152883.19999999995,-24332520.29982559,0.0
2024-07-17 07:00:00,0.0,-152883.19999999995,-24338821.365130402,0.0
2024-07-17 08:00:00,0.0,-152883.19999999995,-24350156.689724617,0.0
2024-07-17 09:00:00,0.0,-152883.19999999995,-24367033.14321706,0.0
2024-07-17 10:00:00,0.0,-152883.19999999995,-24390006.587902196,0.0
2024-07-17 11:00:00,0.0,-152883.19999999995,-24419358.878320795,0.0
2024-07-17 12:00:00,0.0,-152883.19999999995,-24455231.86079306,0.0
2024-07-17 13:00:00,0.0,-152883.19999999995,-24496662.372922443,0.0
2024-07-17 14:00:00,0.0,-152943.92219178076,-24541546.24306821,0.0
2024-07-17 15:00:00,0.0,-153452.37945205474,-24588565.289784797,0.0
2024-07-17 16:00:00,0.0,-154949.37945205474,-24635552.32122574,0.0
2024-07-17 17:00:00,0.0,-154949.37945205474,-24680992.13450992,0.0
2024-07-17 18:00:00,0.0,-154949.37945205474,-24722944.515047677,0.0
2024-07-17 19:00:00,0.0,-154949.37945205474,-24760521.23582413,0.0
2024-07-17 20:00:00,0.0,-154949.37945205474,-24792421.05663699,0.0
2024-07-17 21:00:00,0.0,-154949.37945205474,-24818315.72328583,0.0
2024-07-17 22:00:00,0.0,-154949.37945205474,-24837204.9667097,0.0
2024-07-17 23:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 00:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 01:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 02:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 03:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 04:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 05:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 06:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 07:00:00,0.0,-154949.37945205474,-24848821.502069637,0.0
2024-07-18 08:00:00,0.0,-154949.37945205474,-24851884.397634294,0.0
2024-07-18 09:00:00,0.0,-154949.37945205474,-24857988.133365374,0.0
2024-07-18 10:00:00,0.0,-154949.37945205474,-24867572.555233844,0.0
2024-07-18 11:00:00,0.0,-154949.37945205474,-24881157.50047174,0.0
2024-07-18 12:00:00,0.0,-154949.37945205474,-24898752.79704334,0.0
2024-07-18 13:00:00,0.0,-154949.37945205474,-24920268.26308294,0.0
2024-07-18 14:00:00,0.0,-154949.37945205474,-24944472.706297193,0.0
2024-07-18 15:00:00,0.0,-154949.37945205474,-24970635.923329595,0.0
2024-07-18 16:00:00,0.0,-154949.37945205474,-24998596.699084736,0.0
2024-07-18 17:00:00,0.0,-154949.37945205474,-25027540.806009654,0.0
2024-07-18 18:00:00,0.0,-154949.37945205474,-25055034.003329534,0.0
2024-07-18 19:00:00,0.0,-154949.37945205474,-25079488.03623473,0.0
2024-07-18 20:00:00,0.0,-154949.37945205474,-25099906.635015957,0.0
2024-07-18 21:00:00,0.0,-154949.37945205474,-25116609.51414428,0.0
2024-07-18 22:00:00,0.0,-154949.37945205474,-25126615.371292233,0.0
2024-07-18 23:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 00:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 01:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 02:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 03:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 04:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 05:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 06:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 07:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 08:00:00,0.0,-154949.37945205474,-25129708.886292275,0.0
2024-07-19 09:00:00,0.0,-154949.37945205474,-25129968.264603645,0.0
2024-07-19 10:00:00,0.0,-154949.37945205474,-25134781.98755864,0.0
2024-07-19 11:00:00,0.0,-154949.37945205474,-25144006.87287082,0.0
2024-07-19 12:00:00,0.0,-154949.37945205474,-25157734.72779928,0.0
2024-07-19 13:00:00,0.0,-154949.37945205474,-25176082.348511416,0.0
2024-07-19 14:00:00,0.0,-154949.37945205474,-25198332.519405305,0.0
2024-07-19 15:00:00,0.0,-154949.37945205474,-25223984.012389086,0.0
2024-07-19 16:00:00,0.0,-154949.37945205474,-25253048.58611453,0.0
2024-07-19 17:00:00,0.0,-154949.37945205474,-25283868.98516182,0.0
2024-07-19 18:00:00,0.0,-154949.37945205474,-25314146.93917233,0.0
2024-07-19 19:00:00,0.0,-154949.37945205474,-25340695.16192606,0.0
2024-07-19 20:00:00,0.0,-154949.37945205474,-25361968.350360002,0.0
2024-07-19 21:00:00,0.0,-154949.37945205474,-25378959.18352368,0.0
