Peak Time,mu,sigma,xi,mean,VaR,EUE
2022-01-10 18:00:00-05:00,116644.97065822422,5150.7993468155455,-0.13309598173603354,119012.32319505607,142355.40750166253,0.4180459444269567
2022-01-11 08:00:00-05:00,118230.81898775171,5414.366709558153,-0.14034656120071146,120688.39725045055,144608.2765338529,0.4114324491749971
2022-01-12 07:00:00-05:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2022-01-13 08:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-01-14 18:00:00-05:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2022-01-15 18:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-01-16 17:00:00-05:00,103937.73354750352,3937.1736108384707,-0.31751341216251516,105240.10744313223,115420.76438491268,0.06054878867581752
2022-01-17 18:00:00-05:00,113019.34684052844,4458.955356480737,-0.17327341964413648,114931.03564699744,132540.56409793024,0.2513784527603285
2022-01-18 18:00:00-05:00,109555.11691731926,4009.985432951005,-0.22201103956423934,111133.31796963137,124693.64890014709,0.1455279614683839
2022-01-19 08:00:00-05:00,104951.1137211285,3855.982581141153,-0.3301832828063326,106196.53709302812,115851.04611483529,0.05293785510799204
2022-01-20 18:00:00-05:00,118230.81898775171,5414.366709558153,-0.14034656120071146,120688.39725045055,144608.2765338529,0.4114324491749971
2022-01-21 08:00:00-05:00,122383.51591011038,6027.065658910909,-0.21431906357550862,124788.09131298585,145657.13324780838,0.23445127365826823
2022-01-22 08:00:00-05:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-01-23 18:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-01-24 08:00:00-05:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2022-01-25 19:00:00-05:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2022-01-26 07:00:00-05:00,122383.51591011038,6027.065658910909,-0.21431906357550862,124788.09131298585,145657.13324780838,0.23445127365826823
2022-01-27 07:00:00-05:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-01-28 18:00:00-05:00,113341.2018915261,4546.153999342449,-0.16899202878864372,115304.84517368804,133516.29440773558,0.2664269280860086
2022-01-29 18:00:00-05:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-01-30 08:00:00-05:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2022-01-31 07:00:00-05:00,118466.12599998727,5442.804675077422,-0.14524546914523703,120915.80731404178,144554.56394859767,0.3956040978173356
2022-02-01 07:00:00-05:00,116865.14213544535,5125.731812441186,-0.134858107688865,119213.83175462953,142299.2051614486,0.40940512020541964
2022-02-02 07:00:00-05:00,105353.62085404168,3835.654570678509,-0.32352602227835797,106608.15428012019,116374.84942125871,0.05589391833711065
2022-02-03 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-02-04 18:00:00-05:00,105264.36174409439,3834.6376176763383,-0.3270936857193093,106510.14956299233,116186.28886461793,0.05412169734811832
2022-02-05 19:00:00-05:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-02-06 07:00:00-05:00,104803.64332818422,3867.5083136398407,-0.32986140824125487,106053.55083620474,115744.7580999724,0.05324934028571852
2022-02-07 08:00:00-05:00,112148.18519540782,4276.193326054753,-0.18454486168674414,113945.8358749408,130219.82884352356,0.21769493594981354
2022-02-08 07:00:00-05:00,113019.34684052844,4458.955356480737,-0.17327341964413648,114931.03564699744,132540.56409793024,0.2513784527603285
2022-02-09 07:00:00-05:00,105761.27762067878,3844.508993200275,-0.3205788823213098,107025.70028604833,116888.84701197685,0.05752180661394561
2022-02-10 07:00:00-05:00,103435.5495776641,3930.325931503864,-0.3034129999487607,104770.31966437251,115313.87472507662,0.06858854232662141
2022-02-11 07:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-02-12 18:00:00-05:00,94400.00462634729,3263.583520940621,-0.2766812899654334,95564.23197048822,104976.16326014204,0.07240060327071873
2022-02-13 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-02-14 07:00:00-05:00,116404.75371382896,5034.714586511174,-0.13637382100479623,118705.71887355158,141260.4271111625,0.39663701997758116
2022-02-15 07:00:00-05:00,121173.04254213614,5874.521693935423,-0.19579246285356158,123594.45941372884,145155.17602940046,0.27014223517345315
2022-02-16 07:00:00-05:00,106598.9614167528,3891.8032810965487,-0.2865878550654822,107962.3484622679,118884.55611603553,0.07898629984538524
2022-02-17 18:00:00-05:00,93396.1549644516,3417.0329765339,-0.2874236190362317,94591.38322338829,104159.37558364497,0.06883207136394348
2022-02-18 19:00:00-05:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2022-02-19 20:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-02-20 07:00:00-05:00,103435.5495776641,3930.325931503864,-0.3034129999487607,104770.31966437251,115313.87472507662,0.06858854232662141
2022-02-21 07:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-02-22 18:00:00-05:00,90706.33404448493,3855.853922363034,-0.32505187765772325,91963.85189159053,101743.98003291979,0.055425519529875206
2022-02-23 19:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2022-02-24 18:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-02-25 09:00:00-05:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2022-02-26 08:00:00-05:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2022-02-27 19:00:00-05:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2022-02-28 07:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-03-01 07:00:00-05:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-03-02 07:00:00-05:00,96120.52574029015,3376.6309638898815,-0.2768884736753305,97324.62548486229,107056.98511407408,0.07476916662284591
2022-03-03 19:00:00-05:00,98564.9081931941,3696.192895570965,-0.2727538856941038,99892.93356640649,110669.61907692369,0.08494357188567138
2022-03-04 07:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-03-05 08:00:00-05:00,86770.73318122832,4384.140568466906,-0.4121732832683946,87976.20370264401,97045.51186894889,0.02893815639734983
2022-03-06 19:00:00-05:00,83045.19548903094,4773.224759340836,-0.44396650867008014,84273.66624986811,93514.7072505474,0.02373962940901362
2022-03-07 18:00:00-05:00,93645.79855064084,3359.862942027589,-0.284290043592268,94827.80742855884,104316.4683735078,0.06961200617203946
2022-03-08 19:00:00-05:00,93396.1549644516,3417.0329765339,-0.2874236190362317,94591.38322338829,104159.37558364497,0.06883207136394348
2022-03-09 19:00:00-05:00,97702.68297667446,3634.0095666777233,-0.271247695038998,99011.94954573078,109652.05424873118,0.08465285906963664
2022-03-10 07:00:00-05:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-03-11 07:00:00-05:00,100154.27922110763,3825.435365598358,-0.27635578490036644,101519.74827272925,112561.98385774477,0.08511352813653553
2022-03-12 19:00:00-05:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-03-13 07:00:00-04:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-03-14 07:00:00-04:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-03-15 07:00:00-04:00,93765.36979830753,3369.185469828494,-0.28545658296210247,94948.12517896408,104432.83516678159,0.06907767498383319
2022-03-16 08:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-03-17 09:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-03-18 08:00:00-04:00,83647.15585144216,4707.874600810869,-0.4430062074052178,84861.27406988047,93993.51091008769,0.0236154749575398
2022-03-19 20:00:00-04:00,82312.4706908442,4777.233284908935,-0.4436482720947059,83542.80227240083,92797.55325314231,0.023826917493225505
2022-03-20 20:00:00-04:00,82580.19433391978,4772.98508607169,-0.4443375927271144,83807.6377206397,93041.29301771939,0.023660212522739393
2022-03-21 07:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2022-03-22 08:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-03-23 19:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2022-03-24 10:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-03-25 08:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2022-03-26 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-03-27 20:00:00-04:00,92920.7580430183,3524.121208566307,-0.2938826646360139,94138.87403905523,103835.88987989083,0.06699006253996169
2022-03-28 07:00:00-04:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-03-29 07:00:00-04:00,109891.24415087425,4108.319466784284,-0.21749642829113255,111521.12775308822,125607.60616047637,0.15529499003526115
2022-03-30 07:00:00-04:00,100532.77068400245,3842.0007388975805,-0.27809017131326563,101899.81793502982,112936.71227701011,0.08416026916621215
2022-03-31 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-01 09:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-02 08:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-03 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-04 07:00:00-04:00,90706.33404448493,3855.853922363034,-0.32505187765772325,91963.85189159053,101743.98003291979,0.055425519529875206
2022-04-05 08:00:00-04:00,87735.96490592933,4246.581433184651,-0.39011193300514263,88956.80967276874,98177.71798127398,0.03412337436105926
2022-04-06 09:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-07 11:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-08 07:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2022-04-09 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-10 20:00:00-04:00,83045.19548903094,4773.224759340836,-0.44396650867008014,84273.66624986811,93514.7072505474,0.02373962940901362
2022-04-11 07:00:00-04:00,88129.21048648017,4158.041237723492,-0.3843426752085019,89338.41174531191,98485.3522952513,0.035177014149160905
2022-04-12 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-13 20:00:00-04:00,87550.17003253623,4283.5412861602645,-0.39383464522119305,88772.50333083187,97996.57811032502,0.03329605491445576
2022-04-14 14:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2022-04-15 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2022-04-16 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2022-04-17 20:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2022-04-18 20:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2022-04-19 07:00:00-04:00,89420.79455911512,3999.5867123335897,-0.3556524179173307,90651.16039998754,100058.33210454737,0.04372021087224848
2022-04-20 07:00:00-04:00,93645.79855064084,3359.862942027589,-0.284290043592268,94827.80742855884,104316.4683735078,0.06961200617203946
2022-04-21 07:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-22 20:00:00-04:00,82312.4706908442,4777.233284908935,-0.4436482720947059,83542.80227240083,92797.55325314231,0.023826917493225505
2022-04-23 20:00:00-04:00,82580.19433391978,4772.98508607169,-0.4443375927271144,83807.6377206397,93041.29301771939,0.023660212522739393
2022-04-24 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-25 17:00:00-04:00,83990.59629623352,4648.464235572328,-0.4385908334632708,85200.61784569845,94298.9047292391,0.024251624720429445
2022-04-26 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-04-27 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-28 07:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2022-04-29 07:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-04-30 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2022-05-01 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2022-05-02 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-05-03 17:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-05-04 20:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-05-05 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-05-06 12:00:00-04:00,82895.47656731862,4784.512815663618,-0.4442838920917847,84126.02454460518,93382.98443831717,0.023728688124703624
2022-05-07 20:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2022-05-08 21:00:00-04:00,82166.88257340659,4768.105170012297,-0.441429272100216,83400.64044770045,92679.3231217016,0.024255482235984012
2022-05-09 20:00:00-04:00,83791.66964097421,4673.727507114481,-0.43958939909276695,85005.71104471888,94134.83343307118,0.024167751586726512
2022-05-10 18:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2022-05-11 17:00:00-04:00,89495.19231055742,4000.26314236302,-0.3455979358414889,90749.82165802189,100390.24094382828,0.0478415511700497
2022-05-12 17:00:00-04:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2022-05-13 17:00:00-04:00,98164.10576843692,3685.924214915849,-0.2714024043446631,99491.70258977468,110279.13570378443,0.08574286750497055
2022-05-14 17:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2022-05-15 17:00:00-04:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2022-05-16 17:00:00-04:00,97702.68297667446,3634.0095666777233,-0.271247695038998,99011.94954573078,109652.05424873118,0.08465285906963664
2022-05-17 17:00:00-04:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2022-05-18 17:00:00-04:00,88129.21048648017,4158.041237723492,-0.3843426752085019,89338.41174531191,98485.3522952513,0.035177014149160905
2022-05-19 18:00:00-04:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-05-20 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-05-21 17:00:00-04:00,117632.51651312169,5293.417718458469,-0.1370123974359978,120049.05239388718,143709.51973405964,0.41460621787914503
2022-05-22 17:00:00-04:00,104275.49971558504,3917.472567847837,-0.3245913051813979,105554.22353777265,115502.26970954592,0.056544037756186355
2022-05-23 17:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2022-05-24 17:00:00-04:00,83896.71299304387,4678.437503973478,-0.4359485980701955,85121.318967032,94327.92907885987,0.02498865366632706
2022-05-25 17:00:00-04:00,84310.60709825746,4638.517077659312,-0.434993049310917,85527.19952717696,94673.18508432285,0.02498700358637781
2022-05-26 17:00:00-04:00,90706.33404448493,3855.853922363034,-0.32505187765772325,91963.85189159053,101743.98003291979,0.055425519529875206
2022-05-27 13:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2022-05-28 18:00:00-04:00,84180.21059803542,4616.709820100917,-0.4351315574233985,85390.73185870444,94491.12740286293,0.02483889553305607
2022-05-29 18:00:00-04:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2022-05-30 18:00:00-04:00,117632.51651312169,5293.417718458469,-0.1370123974359978,120049.05239388718,143709.51973405964,0.41460621787914503
2022-05-31 17:00:00-04:00,130710.97317374815,6118.578759957243,-0.21368033095036532,133154.81534741196,154382.66421990845,0.2393872689718719
2022-06-01 16:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-06-02 15:00:00-04:00,115161.46573131497,4749.443651460873,-0.15391215167255548,117267.28599063214,137287.911317552,0.3191051035090621
2022-06-03 17:00:00-04:00,103253.04024211878,3928.437798786732,-0.2994599774820215,104596.98366029236,115246.49300634467,0.07103030190645632
2022-06-04 17:00:00-04:00,94468.21580425747,3270.803632928674,-0.2780767545075772,95632.05021819139,105028.41848675102,0.0716566492535241
2022-06-05 18:00:00-04:00,97166.18876405229,3558.516278362791,-0.2691704876837679,98453.10638431071,108933.06733769027,0.08445672879199266
2022-06-06 17:00:00-04:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-06-07 17:00:00-04:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-06-08 17:00:00-04:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-06-09 17:00:00-04:00,104534.43534707745,3909.291174548765,-0.33284667058873674,105790.71794070453,115513.54902658272,0.05240502743589874
2022-06-10 16:00:00-04:00,101310.63007578431,3903.5061109453072,-0.2890623999111297,102671.91308907369,113553.53844535294,0.07748298182201649
2022-06-11 17:00:00-04:00,88898.74613939988,4018.0099652436847,-0.37131955603838507,90097.63999872857,99204.96244670231,0.03818366887282711
2022-06-12 18:00:00-04:00,98347.84978788743,3690.9212121876335,-0.27230480041175315,99675.0655190315,110449.89108776508,0.08516549666795709
2022-06-13 17:00:00-04:00,124836.2607278808,6130.8632322837275,-0.27529073569318596,127028.8950409008,144778.24285425222,0.13771963566410905
2022-06-14 18:00:00-04:00,126105.40124045497,6064.561771786938,-0.2655074662438692,128313.24339762934,146359.04463158053,0.14875396684734696
2022-06-15 17:00:00-04:00,130710.97317374815,6118.578759957243,-0.21368033095036532,133154.81534741196,154382.66421990845,0.2393872689718719
2022-06-16 16:00:00-04:00,128877.76054802552,6168.57445202923,-0.2173892952523567,131325.46806937558,152483.06022829094,0.23339841372501713
2022-06-17 16:00:00-04:00,129527.44004504656,6160.43407331381,-0.21699380386837303,131973.62851968422,153129.04712127242,0.2339237688187979
2022-06-18 17:00:00-04:00,90706.33404448493,3855.853922363034,-0.32505187765772325,91963.85189159053,101743.98003291979,0.055425519529875206
2022-06-19 18:00:00-04:00,89931.06793645611,3952.36191872479,-0.3357533378795512,91194.19738423996,100953.1346132427,0.051621581332786784
2022-06-20 18:00:00-04:00,105761.27762067878,3844.508993200275,-0.3205788823213098,107025.70028604833,116888.84701197685,0.05752180661394561
2022-06-21 17:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-06-22 15:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-06-23 17:00:00-04:00,109555.11691731926,4009.985432951005,-0.22201103956423934,111133.31796963137,124693.64890014709,0.1455279614683839
2022-06-24 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-06-25 17:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-06-26 17:00:00-04:00,118466.12599998727,5442.804675077422,-0.14524546914523703,120915.80731404178,144554.56394859767,0.3956040978173356
2022-06-27 17:00:00-04:00,113341.2018915261,4546.153999342449,-0.16899202878864372,115304.84517368804,133516.29440773558,0.2664269280860086
2022-06-28 17:00:00-04:00,107141.31361900644,3892.2421725171052,-0.2746169853046012,108535.04091081803,119824.53698810434,0.08796373432942298
2022-06-29 17:00:00-04:00,122383.51591011038,6027.065658910909,-0.21431906357550862,124788.09131298585,145657.13324780838,0.23445127365826823
2022-06-30 17:00:00-04:00,130710.97317374815,6118.578759957243,-0.21368033095036532,133154.81534741196,154382.66421990845,0.2393872689718719
2022-07-01 14:00:00-04:00,130202.57970165761,6167.297589578687,-0.2137688558585274,132665.49561514673,154056.50361268473,0.24110064757613098
2022-07-02 16:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-07-03 17:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-07-04 17:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-07-05 17:00:00-04:00,130710.97317374815,6118.578759957243,-0.21368033095036532,133154.81534741196,154382.66421990845,0.2393872689718719
2022-07-06 16:00:00-04:00,128609.45009013057,6172.653104434578,-0.21671876405629964,131061.6833481905,152277.03299177793,0.23497022331480183
2022-07-07 17:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-07-08 16:00:00-04:00,122383.51591011038,6027.065658910909,-0.21431906357550862,124788.09131298585,145657.13324780838,0.23445127365826823
2022-07-09 17:00:00-04:00,99686.27010721927,3801.134358989532,-0.2755652931258535,101045.02269588165,112041.22177270327,0.08517574248339484
2022-07-10 18:00:00-04:00,104376.81273406766,3918.157042012116,-0.3317188155313185,105638.64092056006,115411.08118914992,0.053056930761767575
2022-07-11 17:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-07-12 16:00:00-04:00,128609.45009013057,6172.653104434578,-0.21671876405629964,131061.6833481905,152277.03299177793,0.23497022331480183
2022-07-13 17:00:00-04:00,126105.40124045497,6064.561771786938,-0.2655074662438692,128313.24339762934,146359.04463158053,0.14875396684734696
2022-07-14 17:00:00-04:00,125874.50319431214,6073.717099881157,-0.27013048033780146,128067.20092198976,145906.3625040024,0.1429130067657488
2022-07-15 16:00:00-04:00,124324.94961794479,6105.173586796436,-0.26587977769071947,126546.07705294027,144693.60424410825,0.14924958549906367
2022-07-16 16:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-07-17 17:00:00-04:00,116644.97065822422,5150.7993468155455,-0.13309598173603354,119012.32319505607,142355.40750166253,0.4180459444269567
2022-07-18 16:00:00-04:00,125874.50319431214,6073.717099881157,-0.27013048033780146,128067.20092198976,145906.3625040024,0.1429130067657488
2022-07-19 17:00:00-04:00,130880.26254350683,6113.547785540177,-0.21702058278917355,133307.71838125418,154300.394144053,0.23208731273075167
2022-07-20 17:00:00-04:00,131018.6226040966,6084.242843679324,-0.21363685004628927,133448.93722741652,154560.50428545926,0.23813733228766967
2022-07-21 16:00:00-04:00,131018.6226040966,6084.242843679324,-0.21363685004628927,133448.93722741652,154560.50428545926,0.23813733228766967
2022-07-22 17:00:00-04:00,131018.6226040966,6084.242843679324,-0.21363685004628927,133448.93722741652,154560.50428545926,0.23813733228766967
2022-07-23 17:00:00-04:00,130880.26254350683,6113.547785540177,-0.21702058278917355,133307.71838125418,154300.394144053,0.23208731273075167
2022-07-24 17:00:00-04:00,130880.26254350683,6113.547785540177,-0.21702058278917355,133307.71838125418,154300.394144053,0.23208731273075167
2022-07-25 14:00:00-04:00,130710.97317374815,6118.578759957243,-0.21368033095036532,133154.81534741196,154382.66421990845,0.2393872689718719
2022-07-26 17:00:00-04:00,118466.12599998727,5442.804675077422,-0.14524546914523703,120915.80731404178,144554.56394859767,0.3956040978173356
2022-07-27 17:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-07-28 17:00:00-04:00,129527.44004504656,6160.43407331381,-0.21699380386837303,131973.62851968422,153129.04712127242,0.2339237688187979
2022-07-29 16:00:00-04:00,122544.3952769448,6040.0739771547,-0.21712173771964377,124942.2483160215,145676.1695966177,0.2290888289555713
2022-07-30 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-07-31 17:00:00-04:00,116982.63141618842,5153.469731085641,-0.13953473682031642,119325.06707589721,142157.09459214125,0.39450436335785816
2022-08-01 17:00:00-04:00,124987.76723920359,6129.2370697267515,-0.2820475149169948,127152.92667145446,144569.35218666244,0.12957357414061213
2022-08-02 17:00:00-04:00,129955.42406836024,6180.468283883966,-0.2173214784314652,132408.14539189712,153610.95806482178,0.23399158827508387
