,Ours,Competitor1,Competitor2,PJM,Demand
2024-04-09 21:00:00,94290.41294178151,84993.0,94668.83544048629,155470,83745.0
2024-04-09 22:00:00,93781.99967089576,79780.0,94343.13769095107,155504,78789.0
2024-04-09 23:00:00,93781.99967089576,79497.60164383563,94017.49209083458,155730,73990.0
2024-04-10 00:00:00,93781.99967089576,72857.64602739726,100036.74673335736,147897,70301.0
2024-04-10 01:00:00,93781.99967089576,69567.08356164384,99710.42053329847,147395,67987.0
2024-04-10 02:00:00,93781.99967089576,68353.0,99384.11527496658,147495,66614.0
2024-04-10 03:00:00,93781.99967089576,68318.76246575343,99057.83193796757,147591,66160.0
2024-04-10 04:00:00,93781.99967089576,69347.96575342465,98731.57155407469,149178,67275.0
2024-04-10 05:00:00,93781.99967089576,72706.40904109589,98405.33521023426,149560,70732.0
2024-04-10 06:00:00,93781.99967089576,80392.5090410959,98079.12405175478,150272,76904.0
2024-04-10 07:00:00,94290.41294178151,83409.0,97752.93928568902,150674,80945.0
2024-04-10 08:00:00,94290.41294178151,87025.0,97426.78218442279,151414,82371.0
2024-04-10 09:00:00,94290.41294178151,86974.03534246575,97100.65408948276,151627,82556.0
2024-04-10 10:00:00,94246.96038477495,87295.17671232877,96774.5564155775,152449,82293.0
2024-04-10 11:00:00,94246.96038477495,85246.80164383561,96448.49065488564,152701,81983.0
2024-04-10 12:00:00,94246.96038477495,87176.01616438357,96122.45838160875,152538,81915.0
2024-04-10 13:00:00,94246.96038477495,85513.58246575342,95796.4612568034,152570,82093.0
2024-04-10 14:00:00,94246.96038477495,86072.0,95470.50103351173,152477,82367.0
2024-04-10 15:00:00,94246.96038477495,87043.0,95144.57956220908,153856,82991.0
2024-04-10 16:00:00,94246.96038477495,87968.45479452056,94818.69879658909,150206,83756.0
2024-04-10 17:00:00,94388.68102531567,93889.67369863014,94492.86079970696,150070,85153.0
2024-04-10 18:00:00,94505.21168840276,90865.0,94167.06775050571,149898,85530.0
2024-04-10 19:00:00,94505.21168840276,93014.0,93841.3219507477,150197,86305.0
2024-04-10 20:00:00,94505.21168840276,90865.0,93515.62583237895,155719,87254.0
2024-04-10 21:00:00,94246.96038477495,87297.99753424658,93189.98196535317,155788,84786.0
2024-04-10 22:00:00,93781.99967089576,81085.0,92864.39306594645,156142,79845.0
2024-04-10 23:00:00,93781.99967089576,80157.0,92538.86200559213,156590,74917.0
2024-04-11 00:00:00,93781.99967089576,73412.75671232877,98556.58502941484,149947,71159.0
2024-04-11 01:00:00,93781.99967089576,70423.0,98230.30226442314,149626,68716.0
2024-04-11 02:00:00,93781.99967089576,69597.00876712329,97904.04248985913,149975,67443.0
2024-04-11 03:00:00,93781.99967089576,67576.45753424657,97577.80679492242,149894,67027.0
2024-04-11 04:00:00,93781.99967089576,70127.7797260274,97251.59632731309,150707,67798.0
2024-04-11 05:00:00,93781.99967089576,73398.3,96925.41229662311,151108,71327.0
2024-04-11 06:00:00,93781.99967089576,80379.46273972603,96599.25597793376,151736,77768.0
2024-04-11 07:00:00,94290.41294178151,83723.77178082192,96273.12871563417,152018,82200.0
2024-04-11 08:00:00,94290.41294178151,85317.81589041096,95947.03192747224,152509,84000.0
2024-04-11 09:00:00,94246.96038477495,85387.69095890412,95620.96710885466,152377,84799.0
2024-04-11 10:00:00,94246.96038477495,90065.99945205479,95294.93583741134,152572,85127.0
2024-04-11 11:00:00,94246.96038477495,88640.0,94968.93977784,152513,85410.0
2024-04-11 12:00:00,94246.96038477495,88878.0,94642.9806870511,153190,85406.0
2024-04-11 13:00:00,94246.96038477495,89425.23917808219,94317.06041962937,153490,85277.0
2024-04-11 14:00:00,94246.96038477495,89192.0,93991.1809336344,153425,84910.0
2024-04-11 15:00:00,94246.96038477495,88447.0,93665.34429676074,153548,85057.0
2024-04-11 16:00:00,94246.96038477495,88157.0,93339.55269288116,153740,85564.0
2024-04-11 17:00:00,94388.68102531567,90057.00219178082,93013.80842899675,154481,86199.0
2024-04-11 18:00:00,94505.21168840276,91061.198630137,92688.11394262164,155097,86392.0
2024-04-11 19:00:00,94505.21168840276,90858.02931506847,92362.47180962813,155383,86705.0
2024-04-11 20:00:00,94505.21168840276,90053.20493150684,92036.88475258353,155943,87109.0
2024-04-11 21:00:00,94246.96038477495,86334.8495890411,91711.35564960918,155842,84523.0
2024-04-11 22:00:00,93781.99967089576,81156.4304109589,91385.88754379694,156492,80024.0
2024-04-11 23:00:00,93781.99967089576,77543.17643835617,91060.4836532171,157084,75624.0
2024-04-12 00:00:00,93781.99967089576,73839.0,97076.51339002885,155738,72173.0
2024-04-12 01:00:00,93781.99967089576,69932.4397260274,96750.27834386658,155711,69851.0
2024-04-12 02:00:00,93781.99967089576,68593.0,96424.06856703,156107,68404.0
2024-04-12 03:00:00,93781.99967089576,68557.97369863014,96097.88527165311,156450,67937.0
2024-04-12 04:00:00,93781.99967089576,69352.93369863014,95771.7297355165,157029,68592.0
2024-04-12 05:00:00,93781.99967089576,73273.17150684932,95445.60330587522,157184,72034.0
2024-04-12 06:00:00,93781.99967089576,79028.86657534247,95119.50740352029,157667,78176.0
2024-04-12 07:00:00,94290.41294178151,83908.72383561645,94793.4435270906,157954,82411.0
2024-04-12 08:00:00,94290.41294178151,87025.0,94467.41325764867,160254,84174.0
2024-04-12 09:00:00,94246.96038477495,87311.66767123288,94141.41826353873,161881,84622.0
2024-04-12 10:00:00,94246.96038477495,85954.59315068493,93815.46030554447,162473,84396.0
2024-04-12 11:00:00,94246.96038477495,87295.17671232877,93489.54124236577,162708,83858.0
2024-04-12 12:00:00,94290.41294178151,85038.25342465754,93163.66303643402,163123,83580.0
2024-04-12 13:00:00,94290.41294178151,87553.15232876713,92837.82776008952,162995,82651.0
2024-04-12 14:00:00,94290.41294178151,83750.0,92512.03760214156,161922,81849.0
2024-04-12 15:00:00,94290.41294178151,83795.72520547945,92186.29487483787,162901,81306.0
2024-04-12 16:00:00,94290.41294178151,83750.0,91860.60202126867,162490,81379.0
2024-04-12 17:00:00,94290.41294178151,83750.0,91534.96162323302,162614,81892.0
2024-04-12 18:00:00,94290.41294178151,84102.18136986301,91209.37640959868,161346,82303.0
2024-04-12 19:00:00,94290.41294178151,87571.18931506849,90883.84926518527,159344,82880.0
2024-04-12 20:00:00,94290.41294178151,89052.0,90558.38324020585,158322,83811.0
2024-04-12 21:00:00,93945.51217676938,82516.4597260274,90232.98156030277,158514,81849.0
2024-04-12 22:00:00,93781.99967089576,79691.68383561644,89907.64763721549,158657,78459.0
2024-04-12 23:00:00,93781.99967089576,75358.60602739725,89582.3850801229,158685,74522.0
2024-04-13 00:00:00,93781.99967089576,72745.05068493151,95596.54077065841,155833,71303.0
2024-04-13 01:00:00,93781.99967089576,70279.0,95270.35821052332,155529,69174.0
2024-04-13 02:00:00,93781.99967089576,70113.78821917808,94944.20345690599,155584,67920.0
2024-04-13 03:00:00,93781.99967089576,68531.41616438357,94618.07785993084,155236,67347.0
2024-04-13 04:00:00,93781.99967089576,69086.53890410959,94291.98284343636,154787,67814.0
2024-04-13 05:00:00,93781.99967089576,70952.9701369863,93965.91990929766,154062,69493.0
2024-04-13 06:00:00,93781.99967089576,73090.0,93639.89064201429,152062,72025.0
2024-04-13 07:00:00,93781.99967089576,75400.62602739726,93313.89671358165,152848,74360.0
2024-04-13 08:00:00,93781.99967089576,76476.97287671233,92987.93988866199,154657,76277.0
2024-04-13 09:00:00,93781.99967089576,78152.85369863013,92662.02203007563,156097,76598.0
2024-04-13 10:00:00,93781.99967089576,78731.28410958905,92336.14510463235,156695,75874.0
2024-04-13 11:00:00,93781.99967089576,79299.02356164383,92010.3111893241,157036,75037.0
2024-04-13 12:00:00,93781.99967089576,76867.56602739726,91684.5224779039,158161,73863.0
2024-04-13 13:00:00,93781.99967089576,74516.32136986301,91358.78128787328,159076,72710.0
2024-04-13 14:00:00,93781.99967089576,74207.35479452055,91033.0900679064,159365,71403.0
2024-04-13 15:00:00,93781.99967089576,74207.35479452055,90707.45140573809,159450,70917.0
2024-04-13 16:00:00,93781.99967089576,75684.5197260274,90381.86803654571,159632,71477.0
2024-04-13 17:00:00,93781.99967089576,77983.0,90056.3428518566,161479,73112.0
2024-04-13 18:00:00,93781.99967089576,77918.0,89730.87890901584,159574,74830.0
2024-04-13 19:00:00,93781.99967089576,82052.41726027397,89405.47944124897,157638,76347.0
2024-04-13 20:00:00,93781.99967089576,82419.02027397261,89080.14786835964,158815,77983.0
2024-04-13 21:00:00,93781.99967089576,79410.83232876712,88754.88780810253,159432,77168.0
2024-04-13 22:00:00,93781.99967089576,75988.0,88429.70308827514,159646,74420.0
2024-04-13 23:00:00,93781.99967089576,74019.64630136987,88104.59775957649,159678,71279.0
2024-04-14 00:00:00,93781.99967089576,71451.31643835617,94116.6771418352,157264,68438.0
2024-04-14 01:00:00,93781.99967089576,68500.28767123287,93790.5523775246,157312,66556.0
2024-04-14 02:00:00,93781.99967089576,68336.50054794521,93464.45824693383,157628,65730.0
2024-04-14 03:00:00,93781.99967089576,66874.98575342465,93138.3962551783,157677,65665.0
2024-04-14 04:00:00,93781.99967089576,66799.10136986301,92812.36799019945,157777,66066.0
2024-04-14 05:00:00,93781.99967089576,67768.0,92486.37512764845,157557,67370.0
2024-04-14 06:00:00,93781.99967089576,70124.2306849315,92160.41943607136,157404,69334.0
2024-04-14 07:00:00,93781.99967089576,72503.68383561644,91834.50278241439,159090,70455.0
2024-04-14 08:00:00,93781.99967089576,72558.0,91508.62713787134,161629,70991.0
2024-04-14 09:00:00,93781.99967089576,73964.0,91182.79458409277,162274,70338.0
2024-04-14 10:00:00,93781.99967089576,72705.17205479452,90857.00731978205,162406,69745.0
2024-04-14 11:00:00,93781.99967089576,74579.41698630137,90531.26766770202,161684,69552.0
2024-04-14 12:00:00,93781.99967089576,74599.0,90205.57808211866,160571,70196.0
2024-04-14 13:00:00,93781.99967089576,76412.24657534248,89879.94115671088,159605,70485.0
2024-04-14 14:00:00,93781.99967089576,77751.0,89554.35963297481,158660,70531.0
2024-04-14 15:00:00,93781.99967089576,76282.78164383562,89228.83640915566,158304,72106.0
2024-04-14 16:00:00,93781.99967089576,81030.91698630138,88903.37454974095,158697,74752.0
2024-04-14 17:00:00,93781.99967089576,83744.70410958905,88577.97729555069,158810,78013.0
2024-04-14 18:00:00,93781.99967089576,82221.0,88252.64807446474,156701,80527.0
2024-04-14 19:00:00,93945.51217676938,83885.7109589041,87927.39051282649,154201,82050.0
2024-04-14 20:00:00,94290.41294178151,84106.3312328767,87602.20844756842,158399,83448.0
2024-04-14 21:00:00,93781.99967089576,82201.55260273973,87277.10593910585,158381,81592.0
2024-04-14 22:00:00,93781.99967089576,76660.0,86952.08728504805,158440,76962.0
2024-04-14 23:00:00,93781.99967089576,74599.0,86627.15703478197,158535,72287.0
2024-04-15 00:00:00,93781.99967089576,71205.0,102688.26198926762,150508,68607.0
2024-04-15 01:00:00,93781.99967089576,68188.74821917809,102361.98153774854,150812,65996.0
2024-04-15 02:00:00,93781.99967089576,67352.66821917809,102035.7241576725,151434,64395.0
2024-04-15 03:00:00,93781.99967089576,67282.0,101709.49094188712,151826,64056.0
2024-04-15 04:00:00,93781.99967089576,69095.55698630137,101383.28304193022,153019,65095.0
2024-04-15 05:00:00,93781.99967089576,72491.16794520548,101057.10167143084,153390,68597.0
2024-04-15 06:00:00,93781.99967089576,78656.41342465754,100730.94810971736,153431,75000.0
2024-04-15 07:00:00,93781.99967089576,81865.0,100404.82370565132,154721,78798.0
2024-04-15 08:00:00,94290.41294178151,83409.0,100078.72988168543,156337,80109.0
2024-04-15 09:00:00,94290.41294178151,84468.89452054795,99752.66813818083,156461,80386.0
2024-04-15 10:00:00,94246.96038477495,85946.37479452055,99426.6400579847,156591,81523.0
2024-04-15 11:00:00,94246.96038477495,89081.4701369863,99100.64731129051,156414,82694.0
2024-04-15 12:00:00,94246.96038477495,88988.49753424658,98774.69166079797,156208,84144.0
2024-04-15 13:00:00,94505.21168840276,88935.93863013698,98448.77496719225,155451,85786.0
2024-04-15 14:00:00,94686.93761446084,94173.0,98122.89919496197,155223,87321.0
2024-04-15 15:00:00,94686.93761446084,94817.0,97797.06641857894,154775,88589.0
2024-04-15 16:00:00,95442.76328716648,93421.0,97471.27882906118,154839,91038.0
2024-04-15 17:00:00,99997.65875793064,94869.53123287672,97145.53874094502,154384,92626.0
2024-04-15 18:00:00,100360.49816236328,94922.0,96819.84859969195,151970,93099.0
2024-04-15 19:00:00,100360.49816236328,96880.93150684932,96494.21098955839,150764,92696.0
2024-04-15 20:00:00,99146.28884937556,94895.0,96168.62864195762,157814,92706.0
2024-04-15 21:00:00,94246.96038477495,89257.89315068493,95843.10444434703,158766,89123.0
2024-04-15 22:00:00,93945.51217676938,83577.36054794521,95517.64144967242,158668,82836.0
2024-04-15 23:00:00,93781.99967089576,76660.0,95192.24288640716,158650,76732.0
2024-04-16 00:00:00,93781.99967089576,74285.0,101208.19526405618,154262,72037.0
2024-04-16 01:00:00,93781.99967089576,71257.04,100881.96270444647,154245,69003.0
2024-04-16 02:00:00,93781.99967089576,69612.18356164383,100555.75550300257,154635,67047.0
2024-04-16 03:00:00,93781.99967089576,68599.45753424657,100229.57487591346,153694,66008.0
2024-04-16 04:00:00,93781.99967089576,69243.0,99903.42210522575,154350,66717.0
2024-04-16 05:00:00,93781.99967089576,73617.08438356164,99577.2985426857,154795,70143.0
2024-04-16 06:00:00,93781.99967089576,79312.18849315068,99251.20561381098,155694,75984.0
2024-04-16 07:00:00,94290.41294178151,86165.6884931507,98925.14482221701,157235,79627.0
2024-04-16 08:00:00,94290.41294178151,86999.13780821918,98599.11775420728,158843,79960.0
2024-04-16 09:00:00,94290.41294178151,86981.1008219178,98273.12608364603,158960,79573.0
2024-04-16 10:00:00,94290.41294178151,87006.0,97947.17157713264,158603,79756.0
2024-04-16 11:00:00,94290.41294178151,87426.85616438357,97621.25609949496,159116,80128.0
2024-04-16 12:00:00,94246.96038477495,85928.78821917808,97295.38161962316,159448,80815.0
2024-04-16 13:00:00,94246.96038477495,88203.41835616439,96969.55021666564,159730,82272.0
2024-04-16 14:00:00,94246.96038477495,89104.6802739726,96643.76408661007,160409,83823.0
2024-04-16 15:00:00,94388.68102531567,89164.0,96318.02554927379,160446,85357.0
2024-04-16 16:00:00,94686.93761446084,94687.65178082192,95992.33705573133,159839,87667.0
2024-04-16 17:00:00,94766.05092722652,93421.0,95666.701196205,158325,89733.0
2024-04-16 18:00:00,95633.64432997846,93421.0,95341.12070845005,156323,90390.0
2024-04-16 19:00:00,96554.21685137787,94895.0,95015.59848666568,155351,89777.0
2024-04-16 20:00:00,94766.05092722652,93220.11780821918,94690.1375909652,156894,90431.0
2024-04-16 21:00:00,94246.96038477495,88816.69315068494,94364.74125744317,157090,87257.0
2024-04-16 22:00:00,93781.99967089576,83590.0,94039.41290887597,157573,81313.0
2024-04-16 23:00:00,93781.99967089576,78976.33589041096,93714.15616609843,157562,75616.0
2024-04-17 00:00:00,93781.99967089576,74105.99369863013,99728.22792864812,152218,71463.0
2024-04-17 01:00:00,93781.99967089576,72313.0,99402.04804492844,152414,68866.0
2024-04-17 02:00:00,93781.99967089576,69227.89726027397,99075.89606526544,152659,67318.0
2024-04-17 03:00:00,93781.99967089576,68599.8101369863,98749.77334429389,152788,66586.0
2024-04-17 04:00:00,93781.99967089576,70423.0,98423.68131059992,153264,67241.0
2024-04-17 05:00:00,93781.99967089576,73404.23917808219,98097.62147105756,153686,70719.0
2024-04-17 06:00:00,93781.99967089576,81376.0,97771.595415431,154995,76775.0
2024-04-17 07:00:00,94290.41294178151,86223.0,97445.60482126064,155620,80555.0
2024-04-17 08:00:00,94290.41294178151,87462.27917808219,97119.65145905077,156351,81819.0
2024-04-17 09:00:00,94246.96038477495,87446.79178082192,96793.73719777749,156895,82523.0
2024-04-17 10:00:00,94246.96038477495,84757.91150684931,96467.86401073857,157401,83210.0
2024-04-17 11:00:00,94246.96038477495,87015.93095890411,96142.03398176568,157918,83845.0
2024-04-17 12:00:00,94246.96038477495,88751.0,95816.24931182298,158342,84531.0
2024-04-17 13:00:00,94246.96038477495,89092.99013698631,95490.51232601682,158059,85698.0
2024-04-17 14:00:00,94246.96038477495,93502.0,95164.82548104279,157848,85941.0
2024-04-17 15:00:00,94388.68102531567,93648.0,94839.19137309775,157194,86422.0
2024-04-17 16:00:00,94505.21168840276,94702.0,94513.61274628821,156713,87323.0
2024-04-17 17:00:00,94686.93761446084,94817.0,94188.09250156516,157184,88109.0
2024-04-17 18:00:00,94686.93761446084,94817.0,93862.63370622059,157079,88056.0
2024-04-17 19:00:00,94686.93761446084,93759.12493150686,93537.23960398164,156100,87906.0
2024-04-17 20:00:00,94686.93761446084,94817.0,93211.91362574109,157249,87738.0
2024-04-17 21:00:00,94246.96038477495,88447.0,92886.65940096474,157605,84971.0
2024-04-17 22:00:00,93781.99967089576,83314.68383561644,92561.48076982143,158443,79939.0
2024-04-17 23:00:00,93781.99967089576,79425.09643835617,92236.38179607998,158315,74699.0
2024-04-18 00:00:00,93781.99967089576,73408.11780821918,98248.36998957286,150476,70824.0
2024-04-18 01:00:00,93781.99967089576,70366.71671232877,97922.24811020217,149881,68144.0
2024-04-18 02:00:00,93781.99967089576,68841.63671232876,97596.1569717683,149595,66603.0
2024-04-18 03:00:00,93781.99967089576,68345.59534246575,97270.09808440808,149421,65967.0
2024-04-18 04:00:00,93781.99967089576,69234.0,96944.07304135083,149242,66946.0
2024-04-18 05:00:00,93781.99967089576,73301.0,96618.08352381796,149085,70464.0
2024-04-18 06:00:00,93781.99967089576,80394.48904109589,96292.13130622383,150223,76643.0
2024-04-18 07:00:00,94290.41294178151,83913.44328767124,95966.21826169884,152326,80693.0
2024-04-18 08:00:00,94290.41294178151,87006.0,95640.34636795444,154443,82409.0
2024-04-18 09:00:00,94290.41294178151,87415.46438356164,95314.51771351181,154648,83228.0
2024-04-18 10:00:00,94246.96038477495,89345.69342465754,94988.73450431891,154859,83986.0
2024-04-18 11:00:00,94246.96038477495,88182.21780821918,94662.99907077843,154525,84365.0
2024-04-18 12:00:00,94246.96038477495,88628.52684931507,94337.31387521506,154661,84803.0
2024-04-18 13:00:00,94246.96038477495,90901.05753424656,94011.6815198094,155147,85760.0
2024-04-18 14:00:00,94246.96038477495,89871.06794520548,93686.1047550282,155510,85845.0
2024-04-18 15:00:00,94246.96038477495,93644.04,93360.58648858442,156126,86088.0
2024-04-18 16:00:00,94505.21168840276,93974.0,93035.12979495934,155916,87754.0
2024-04-18 17:00:00,94686.93761446084,94173.0,92709.73792552436,155262,88887.0
2024-04-18 18:00:00,94686.93761446084,94817.0,92384.41431930079,152951,89124.0
2024-04-18 19:00:00,94686.93761446084,94817.0,92059.1626143993,152460,88843.0
2024-04-18 20:00:00,94686.93761446084,94817.0,91733.98666018224,157894,89056.0
2024-04-18 21:00:00,94246.96038477495,88442.0,91408.89053019737,157989,86092.0
2024-04-18 22:00:00,93781.99967089576,83113.5304109589,91083.87853593133,158350,80518.0
2024-04-18 23:00:00,93781.99967089576,77787.44328767124,90758.95524143736,158547,75123.0
2024-04-19 00:00:00,93781.99967089576,72456.92794520548,96768.6325970308,152731,71135.0
2024-04-19 01:00:00,93781.99967089576,70274.22630136987,96442.57466197238,152956,68605.0
2024-04-19 02:00:00,93781.99967089576,71401.70849315068,96116.55063165945,153400,67025.0
2024-04-19 03:00:00,93781.99967089576,68109.45835616438,95790.56219099928,153829,66459.0
2024-04-19 04:00:00,93781.99967089576,71455.22219178082,95464.61111832145,154717,67555.0
2024-04-19 05:00:00,93781.99967089576,73404.23917808219,95138.69929091618,155919,70858.0
2024-04-19 06:00:00,93781.99967089576,79856.34273972602,94812.82869091454,156857,76785.0
2024-04-19 07:00:00,94145.98700531654,84121.0,94487.00141153425,156582,80887.0
2024-04-19 08:00:00,94290.41294178151,85664.72602739726,94161.2196637139,156868,82316.0
2024-04-19 09:00:00,94290.41294178151,84637.29917808219,93835.48578315988,156866,82871.0
2024-04-19 10:00:00,94290.41294178151,84363.24630136986,93509.80223783427,157057,82739.0
2024-04-19 11:00:00,93945.51217676938,84363.24630136986,93184.17163590966,157539,82283.0
2024-04-19 12:00:00,93781.99967089576,81737.53534246575,92858.59673422285,158588,81535.0
2024-04-19 13:00:00,93781.99967089576,83006.27342465754,92533.08044725865,158867,81266.0
2024-04-19 14:00:00,93781.99967089576,82123.0,92207.62585669842,159829,80866.0
2024-04-19 15:00:00,93781.99967089576,81621.0,91882.23622156908,159680,80363.0
2024-04-19 16:00:00,93781.99967089576,83013.0,91556.91498903313,159292,80481.0
2024-04-19 17:00:00,93781.99967089576,81958.83945205479,91231.66580585891,158692,81054.0
2024-04-19 18:00:00,93945.51217676938,83791.38547945206,90906.49253061699,156908,80935.0
2024-04-19 19:00:00,94145.98700531654,84115.08712328767,90581.3992466493,155395,81422.0
2024-04-19 20:00:00,94290.41294178151,84498.50465753424,90256.39027586054,159195,82156.0
2024-04-19 21:00:00,93781.99967089576,82752.0893150685,89931.4701933872,159372,80263.0
2024-04-19 22:00:00,93781.99967089576,79208.0,89606.64384319911,159703,76864.0
2024-04-19 23:00:00,93781.99967089576,76414.17232876713,89281.91635469599,159999,72775.0
2024-04-20 00:00:00,93781.99967089576,71753.0,95289.02818604802,153470,69465.0
2024-04-20 01:00:00,93781.99967089576,69234.0,94963.04082248388,153862,67136.0
2024-04-20 02:00:00,93781.99967089576,68223.26493150686,94637.0908950107,153806,65734.0
2024-04-20 03:00:00,93781.99967089576,68323.12876712329,94311.18028508408,154036,65140.0
2024-04-20 04:00:00,93781.99967089576,67603.0,93985.31097926066,153924,65322.0
2024-04-20 05:00:00,93781.99967089576,71447.62767123288,93659.48507546104,154005,66682.0
2024-04-20 06:00:00,93781.99967089576,70756.0,93333.70478962138,155333,69011.0
2024-04-20 07:00:00,93781.99967089576,75135.81232876712,93007.97246275967,155353,71353.0
2024-04-20 08:00:00,93781.99967089576,75820.08,92682.29056848321,157363,73868.0
2024-04-20 09:00:00,93781.99967089576,78091.0,92356.66172096545,159452,74749.0
2024-04-20 10:00:00,93781.99967089576,78072.4205479452,92031.08868342213,159476,74494.0
2024-04-20 11:00:00,93781.99967089576,75862.87369863014,91705.57437712005,159520,73273.0
2024-04-20 12:00:00,93781.99967089576,75935.75232876712,91380.12189095117,159781,72234.0
2024-04-20 13:00:00,93781.99967089576,76434.92164383562,91054.73449160984,159836,71099.0
2024-04-20 14:00:00,93781.99967089576,75195.0,90729.4156344119,160174,70301.0
2024-04-20 15:00:00,93781.99967089576,75195.0,90404.1689747965,160599,70703.0
2024-04-20 16:00:00,93781.99967089576,76406.98465753425,90078.99838055657,161119,72044.0
2024-04-20 17:00:00,93781.99967089576,77952.32356164383,89753.90794484323,160772,73614.0
2024-04-20 18:00:00,93781.99967089576,78547.0,89428.90199999603,159200,75000.0
2024-04-20 19:00:00,93781.99967089576,82110.0,89103.98513225195,157058,76123.0
2024-04-20 20:00:00,93781.99967089576,80884.63041095891,88779.16219739102,160256,77883.0
2024-04-20 21:00:00,93781.99967089576,78929.45753424657,88454.43833737867,161560,76780.0
2024-04-20 22:00:00,93781.99967089576,80157.0,88129.81899807167,161192,73939.0
2024-04-20 23:00:00,93781.99967089576,74041.7789041096,87805.30994805526,161816,70781.0
2024-04-21 00:00:00,93781.99967089576,72475.15013698631,93809.57063595687,151917,68046.0
2024-04-21 01:00:00,93781.99967089576,71437.0495890411,93483.66124385483,151772,66387.0
2024-04-21 02:00:00,93781.99967089576,69609.05150684931,93157.79323263171,151599,65295.0
2024-04-21 03:00:00,93781.99967089576,68379.64739726027,92831.96870491742,151402,65089.0
2024-04-21 04:00:00,93781.99967089576,70114.35780821918,92506.18988165248,150696,65588.0
2024-04-21 05:00:00,93781.99967089576,70969.0,92180.45910917385,151070,66852.0
2024-04-21 06:00:00,93781.99967089576,72372.13205479452,91854.7788667422,151557,68863.0
2024-04-21 07:00:00,93781.99967089576,75923.24712328767,91529.15177454028,152439,70724.0
2024-04-21 08:00:00,93781.99967089576,77572.46630136986,91203.58060217238,153075,73163.0
2024-04-21 09:00:00,93781.99967089576,78091.0,90878.06827769714,153082,74997.0
2024-04-21 10:00:00,93781.99967089576,76529.71534246576,90552.61789722767,152840,75918.0
2024-04-21 11:00:00,93781.99967089576,79486.75232876714,90227.23273513714,153030,75775.0
2024-04-21 12:00:00,93781.99967089576,74615.15917808219,89901.91625490689,153439,75233.0
2024-04-21 13:00:00,93781.99967089576,73849.39616438356,89576.67212066043,153911,74412.0
2024-04-21 14:00:00,93781.99967089576,74462.0,89251.50420942708,154094,74083.0
2024-04-21 15:00:00,93781.99967089576,74462.0,88926.41662418227,154816,74214.0
2024-04-21 16:00:00,93781.99967089576,76414.17232876713,88601.41370771649,155152,75440.0
2024-04-21 17:00:00,93781.99967089576,79543.49424657534,88276.50005738484,155673,77004.0
2024-04-21 18:00:00,93781.99967089576,78614.53890410959,87951.68054079599,155712,78088.0
2024-04-21 19:00:00,93781.99967089576,84404.79726027398,87626.96031250153,154189,79972.0
2024-04-21 20:00:00,93945.51217676938,84370.0,87302.34483175079,161093,82556.0
2024-04-21 21:00:00,93781.99967089576,84384.0,86977.83988138076,161041,81826.0
2024-04-21 22:00:00,93781.99967089576,79208.0,86653.45158791661,161000,78550.0
2024-04-21 23:00:00,93781.99967089576,75983.93150684932,86329.18644296017,161649,75055.0
2024-04-22 00:00:00,93781.99967089576,73853.70739726028,102380.06267064034,150594,72770.0
2024-04-22 01:00:00,93781.99967089576,73261.06438356165,102053.9436698122,150784,71617.0
2024-04-22 02:00:00,93781.99967089576,71201.14493150685,101727.8555168314,151210,71419.0
2024-04-22 03:00:00,93781.99967089576,73428.0,101401.79972683944,151663,72074.0
2024-04-22 04:00:00,93781.99967089576,75781.0,101075.77789833638,151990,74413.0
2024-04-22 05:00:00,93781.99967089576,83167.0,100749.79171809413,152853,79479.0
2024-04-22 06:00:00,94246.96038477495,88208.76164383562,100423.84296637788,154577,86763.0
2024-04-22 07:00:00,94686.93761446084,93762.0,100097.93352248019,155815,90062.0
2024-04-22 08:00:00,94686.93761446084,94817.0,99772.06537060789,157677,88261.0
2024-04-22 09:00:00,94246.96038477495,93502.0,99446.24060613016,157645,85095.0
2024-04-22 10:00:00,94246.96038477495,86653.0,99120.46144221463,157586,82649.0
2024-04-22 11:00:00,94290.41294178151,83594.0,98794.73021687784,157982,80939.0
2024-04-22 12:00:00,93945.51217676938,83493.0,98469.04940047547,158843,79765.0
2024-04-22 13:00:00,93781.99967089576,81865.0,98143.42160366014,159544,78901.0
2024-04-22 14:00:00,93781.99967089576,81208.89726027397,97817.84958583869,159934,77910.0
2024-04-22 15:00:00,93781.99967089576,81066.84602739726,97492.33626415877,160690,77347.0
2024-04-22 16:00:00,93781.99967089576,80990.0,97166.88472306069,161527,78075.0
2024-04-22 17:00:00,93781.99967089576,82277.4997260274,96841.49822442986,160672,79801.0
2024-04-22 18:00:00,94290.41294178151,84160.58958904109,96516.1802183901,158371,81313.0
2024-04-22 19:00:00,94290.41294178151,85526.79452054795,96190.93435477758,156127,82818.0
2024-04-22 20:00:00,94246.96038477495,87515.0,95865.76449534079,160988,84941.0
2024-04-22 21:00:00,94246.96038477495,86797.0194520548,95540.67472671319,161008,83238.0
2024-04-22 22:00:00,93781.99967089576,82215.0,95215.66937420906,161255,79291.0
2024-04-22 23:00:00,93781.99967089576,78091.0,94890.75301649525,161265,75222.0
2024-04-23 00:00:00,93781.99967089576,75753.0,100900.33140002956,154518,72470.0
2024-04-23 01:00:00,93781.99967089576,74053.87589041096,100574.27657215047,154762,71159.0
2024-04-23 02:00:00,93781.99967089576,73877.0,100248.2557666684,154973,70823.0
