ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),Wind Generation (MW)
2020-11-03 02:00:00,2020-11-02 19:45:00,2020-11-02 20:00:00,2020-11-02,20,38449.451628,35.90572,8779.784748,2620.600624,12221.406164,30.185524,3816.725652,0.954848,0.0,10943.888348
2020-11-03 02:15:00,2020-11-02 20:00:00,2020-11-02 20:15:00,2020-11-02,21,38200.810704,35.909984,8473.457848,2492.372728,11820.204688,30.075652,3817.646152,1.952432,0.0,11529.19122
2020-11-03 02:30:00,2020-11-02 20:15:00,2020-11-02 20:30:00,2020-11-02,21,37950.970432,35.95274,8244.10342,2318.882904,11579.598204,29.998744,3815.850356,2.120308,0.0,11924.463756
2020-11-03 02:45:00,2020-11-02 20:30:00,2020-11-02 20:45:00,2020-11-02,21,37690.686996,35.964144,7861.942808,2242.354508,11382.774504,29.938124,3816.929364,2.37388,0.0,12318.409664
2020-11-03 03:00:00,2020-11-02 20:45:00,2020-11-02 21:00:00,2020-11-02,21,37459.026752,35.981768,7438.379192,2221.21612,11146.172924,29.874416,3817.889588,4.25616,0.0,12765.256584
2020-11-03 03:15:00,2020-11-02 21:00:00,2020-11-02 21:15:00,2020-11-02,22,37071.330772,36.00108,7015.129432,1957.659988,10674.715104,6.270692,3817.897576,3.116928,0.0,13560.539972
2020-11-03 03:30:00,2020-11-02 21:15:00,2020-11-02 21:30:00,2020-11-02,22,36686.21272,36.00006,6870.017948,1672.671644,10262.59586,4.553704,3817.953772,0.184816,0.0,14022.234916
2020-11-03 03:45:00,2020-11-02 21:30:00,2020-11-02 21:45:00,2020-11-02,22,36276.818924,36.037756,6898.985604,1536.046576,9950.568176,4.586216,3819.391628,6.556724,0.0,14024.646244
2020-11-03 04:00:00,2020-11-02 21:45:00,2020-11-02 22:00:00,2020-11-02,22,35881.824532,36.037168,6657.682528,1504.522148,9438.394552,4.5871,3821.594264,-0.0139,0.0,14419.020672
2020-11-03 04:15:00,2020-11-02 22:00:00,2020-11-02 22:15:00,2020-11-02,23,35112.321856,36.006408,6209.396176,1380.461732,8953.878408,4.549176,3822.034572,-1.317124,0.0,14707.312508
2020-11-03 04:30:00,2020-11-02 22:15:00,2020-11-02 22:30:00,2020-11-02,23,34458.975544,36.067332,5981.618056,1052.085464,8741.96514,4.604016,3823.497368,8.607816,0.0,14810.530352
2020-11-03 04:45:00,2020-11-02 22:30:00,2020-11-02 22:45:00,2020-11-02,23,33904.480308,35.94978,6153.466452,802.973904,8516.942236,4.566664,3822.673484,0.415824,0.0,14567.491964
2020-11-03 05:00:00,2020-11-02 22:45:00,2020-11-02 23:00:00,2020-11-02,23,33514.339784,35.013184,6298.32686,766.92116,8148.065448,4.570264,3822.677104,0.783332,0.0,14437.982432
2020-11-03 05:15:00,2020-11-02 23:00:00,2020-11-02 23:15:00,2020-11-02,24,33073.26556,34.99986,6309.127004,706.858268,7659.24064,4.582408,3822.566648,-6.72136,0.0,14542.612092
2020-11-03 05:30:00,2020-11-02 23:15:00,2020-11-02 23:30:00,2020-11-02,24,32649.663384,35.043652,6066.881988,615.526356,7486.157644,4.589224,3822.818324,-2.203772,0.0,14620.849968
2020-11-03 05:45:00,2020-11-02 23:30:00,2020-11-02 23:45:00,2020-11-02,24,32296.224084,35.039852,5713.655504,552.919596,7594.104964,4.586572,3823.296416,3.146384,0.0,14569.474796
2020-11-03 06:00:00,2020-11-02 23:45:00,2020-11-03 00:00:00,2020-11-02,24,32017.376156,34.99138,5443.041688,550.362988,7507.398296,4.5648,3822.216692,-4.720304,0.0,14659.520616
2020-11-03 06:15:00,2020-11-03 00:00:00,2020-11-03 00:15:00,2020-11-03,1,31696.837172,35.039812,5161.395132,550.898628,7419.90864,4.586624,3821.092624,-1.473788,0.0,14705.3895
2020-11-03 06:30:00,2020-11-03 00:15:00,2020-11-03 00:30:00,2020-11-03,1,31570.306096,35.038732,4996.22286,553.37974,7334.017172,4.584512,3821.028604,0.283052,0.0,14825.751424
2020-11-03 06:45:00,2020-11-03 00:30:00,2020-11-03 00:45:00,2020-11-03,1,31333.634124,35.036972,4913.02072,551.223396,7152.723352,4.573076,3820.283984,-1.631284,0.0,14858.403908
2020-11-03 07:00:00,2020-11-03 00:45:00,2020-11-03 01:00:00,2020-11-03,1,31300.377176,35.046732,4899.646884,555.315504,7156.677416,4.581604,3820.06104,-2.211168,0.0,14831.259164
2020-11-03 07:15:00,2020-11-03 01:00:00,2020-11-03 01:15:00,2020-11-03,2,31102.516588,34.013776,4843.397888,553.488156,7049.210292,4.562332,3819.667248,-3.706764,0.0,14801.88366
2020-11-03 07:30:00,2020-11-03 01:15:00,2020-11-03 01:30:00,2020-11-03,2,30895.9231,34.035776,4712.880744,558.522328,6929.252764,4.589564,3820.1141,-0.821132,0.0,14837.348956
2020-11-03 07:45:00,2020-11-03 01:30:00,2020-11-03 01:45:00,2020-11-03,2,30908.871564,33.979432,4696.567284,557.270024,6962.31414,4.56846,3820.119844,0.245116,0.0,14833.807264
2020-11-03 08:00:00,2020-11-03 01:45:00,2020-11-03 02:00:00,2020-11-03,2,30843.741608,34.02108,4654.667552,558.758864,6994.630644,4.58366,3820.83604,-2.3327,0.0,14778.576468
2020-11-03 08:15:00,2020-11-03 02:00:00,2020-11-03 02:15:00,2020-11-03,3,30915.251672,34.0069,4636.674052,559.05758,7004.917436,4.582132,3821.526256,-0.847828,0.0,14855.335144
2020-11-03 08:30:00,2020-11-03 02:15:00,2020-11-03 02:30:00,2020-11-03,3,30790.425044,34.011268,4595.719024,557.397588,6899.6188,4.572944,3821.468876,1.431572,0.0,14876.204972
2020-11-03 08:45:00,2020-11-03 02:30:00,2020-11-03 02:45:00,2020-11-03,3,30913.324052,34.023124,4589.066892,560.901072,7038.066464,5.302624,3820.86622,-7.749628,0.0,14872.847284
2020-11-03 09:00:00,2020-11-03 02:45:00,2020-11-03 03:00:00,2020-11-03,3,30837.31428,34.052956,4568.747148,561.9438,6998.707156,5.43278,3821.340428,-1.226848,0.0,14848.31686
2020-11-03 09:15:00,2020-11-03 03:00:00,2020-11-03 03:15:00,2020-11-03,4,31115.340724,34.03256,4658.424808,554.720616,7169.066012,5.436284,3822.255888,-1.114692,0.0,14872.519248
2020-11-03 09:30:00,2020-11-03 03:15:00,2020-11-03 03:30:00,2020-11-03,4,31237.889036,34.058404,4801.22912,522.290896,7178.498836,5.425524,3821.813492,1.584744,0.0,14872.98802
2020-11-03 09:45:00,2020-11-03 03:30:00,2020-11-03 03:45:00,2020-11-03,4,31338.547624,34.028056,4905.039096,518.892232,7123.259408,6.10016,3821.6422,1.278736,0.0,14928.307736
2020-11-03 10:00:00,2020-11-03 03:45:00,2020-11-03 04:00:00,2020-11-03,4,31401.624784,34.0609,4855.260296,522.3475,7226.568156,6.467488,3821.801856,9.856152,0.0,14925.262436
2020-11-03 10:15:00,2020-11-03 04:00:00,2020-11-03 04:15:00,2020-11-03,5,32100.528552,34.04264,5154.192248,604.322644,7482.320528,7.002556,3822.446136,-3.28534,0.0,14999.48714
2020-11-03 10:30:00,2020-11-03 04:15:00,2020-11-03 04:30:00,2020-11-03,5,32471.887932,34.033612,5434.952924,681.112768,7449.323016,7.467932,3822.276892,3.674596,0.0,15039.046192
2020-11-03 10:45:00,2020-11-03 04:30:00,2020-11-03 04:45:00,2020-11-03,5,32909.574268,34.063676,5507.121484,761.149728,7699.132276,8.038164,3821.5234,5.677768,0.0,15072.867772
2020-11-03 11:00:00,2020-11-03 04:45:00,2020-11-03 05:00:00,2020-11-03,5,33256.777548,34.05412,5507.564832,844.05376,8113.059036,8.020004,3820.771992,4.549856,0.0,14924.703948
2020-11-03 11:15:00,2020-11-03 05:00:00,2020-11-03 05:15:00,2020-11-03,6,34130.077496,34.072284,5770.577316,919.410996,8908.215936,8.002216,3821.619748,-1.35738,0.0,14669.53638
2020-11-03 11:30:00,2020-11-03 05:15:00,2020-11-03 05:30:00,2020-11-03,6,34771.946848,34.075988,6090.755352,1002.659588,9129.255244,7.983844,3822.492512,1.831652,0.0,14682.892668
2020-11-03 11:45:00,2020-11-03 05:30:00,2020-11-03 05:45:00,2020-11-03,6,35492.2082,34.079692,6540.950824,1038.646736,9485.27582,7.985296,3821.504504,3.821532,0.0,14559.943796
2020-11-03 12:00:00,2020-11-03 05:45:00,2020-11-03 06:00:00,2020-11-03,6,36066.328544,34.32106,6975.832816,1141.543572,9530.383392,7.941496,3820.264716,1.365724,0.0,14554.675768
2020-11-03 12:15:00,2020-11-03 06:00:00,2020-11-03 06:15:00,2020-11-03,7,37236.738692,34.879052,7507.699588,1257.865776,10098.58246,7.805448,3821.524104,9.6906,0.0,14498.691664
2020-11-03 12:30:00,2020-11-03 06:15:00,2020-11-03 06:30:00,2020-11-03,7,37956.933016,33.98996,8250.257192,1225.72494,10227.105312,7.736984,3819.828664,-2.772084,0.0,14395.062048
2020-11-03 12:45:00,2020-11-03 06:30:00,2020-11-03 06:45:00,2020-11-03,7,38416.787156,34.050056,8570.543648,1220.06256,10183.961416,7.823988,3821.425428,3.962864,0.0424,14574.914796
2020-11-03 13:00:00,2020-11-03 06:45:00,2020-11-03 07:00:00,2020-11-03,7,38751.451552,34.955064,8716.9877,1303.343784,10769.729932,7.89222,3821.234408,4.069672,4.422308,14088.816464
2020-11-03 13:15:00,2020-11-03 07:00:00,2020-11-03 07:15:00,2020-11-03,8,39144.13602,34.745796,8830.060392,1297.202328,10893.80548,7.923144,3821.343776,3.783012,32.429272,14222.84282
2020-11-03 13:30:00,2020-11-03 07:15:00,2020-11-03 07:30:00,2020-11-03,8,39264.122724,34.479276,8864.357196,1311.660488,10936.50372,7.216216,3821.756608,3.753024,173.592536,14110.80366
2020-11-03 13:45:00,2020-11-03 07:30:00,2020-11-03 07:45:00,2020-11-03,8,39291.153144,36.132264,8811.75092,1344.838468,11051.72714,6.24816,3820.234836,0.563464,417.953472,13801.70442
2020-11-03 14:00:00,2020-11-03 07:45:00,2020-11-03 08:00:00,2020-11-03,8,39203.040888,34.839748,8822.506488,1316.90984,11273.117792,6.262892,3820.464612,3.816252,521.860612,13403.262652
2020-11-03 14:15:00,2020-11-03 08:00:00,2020-11-03 08:15:00,2020-11-03,9,39606.089824,35.484308,8912.450636,1426.120556,11590.551672,6.98314,3820.076248,-0.50404,750.48264,13064.444664
2020-11-03 14:30:00,2020-11-03 08:15:00,2020-11-03 08:30:00,2020-11-03,9,39478.039164,34.867352,8885.15284,1456.937584,11563.596668,7.699972,3821.14468,-0.1075,1073.909736,12634.837832
2020-11-03 14:45:00,2020-11-03 08:30:00,2020-11-03 08:45:00,2020-11-03,9,39395.461196,34.858316,8891.796316,1470.217928,11626.456764,7.804168,3820.615916,1.5413,1445.168508,12097.00198
2020-11-03 15:00:00,2020-11-03 08:45:00,2020-11-03 09:00:00,2020-11-03,9,39288.906576,34.472264,8815.680316,1497.063292,11636.949688,7.929672,3823.688704,4.195672,1946.171024,11522.755944
2020-11-03 15:15:00,2020-11-03 09:00:00,2020-11-03 09:15:00,2020-11-03,10,39148.552756,33.001364,8629.37896,1539.079156,11642.83286,7.83532,3823.814004,-3.240928,2232.051648,11243.800372
2020-11-03 15:30:00,2020-11-03 09:15:00,2020-11-03 09:30:00,2020-11-03,10,39040.422304,30.028476,8377.42816,1592.262684,11684.167892,7.865952,3824.095872,2.831916,2359.693496,11162.047856
2020-11-03 15:45:00,2020-11-03 09:30:00,2020-11-03 09:45:00,2020-11-03,10,38949.608752,28.647548,8252.488092,1640.818088,11742.684412,7.819624,3823.785436,1.0033,2203.605172,11248.75708
2020-11-03 16:00:00,2020-11-03 09:45:00,2020-11-03 10:00:00,2020-11-03,10,38855.55724,28.326612,8134.777816,1601.83702,11633.248848,7.819788,3823.656256,3.319252,2237.577816,11384.993832
2020-11-03 16:15:00,2020-11-03 10:00:00,2020-11-03 10:15:00,2020-11-03,11,38807.710508,28.710024,8177.884392,1546.486172,11606.924036,40.683764,3822.502092,2.96558,2122.952364,11458.602084
2020-11-03 16:30:00,2020-11-03 10:15:00,2020-11-03 10:30:00,2020-11-03,11,38754.038508,30.424728,8267.27246,1483.88728,11650.847316,40.740976,3821.932488,3.722848,1993.480704,11461.729708
2020-11-03 16:45:00,2020-11-03 10:30:00,2020-11-03 10:45:00,2020-11-03,11,38732.681792,32.007608,8328.143532,1460.96846,11775.311404,40.761484,3821.20474,-0.457124,2059.61818,11215.123508
2020-11-03 17:00:00,2020-11-03 10:45:00,2020-11-03 11:00:00,2020-11-03,11,38614.393896,31.091868,8302.890072,1457.916572,11769.75248,40.8424,3821.188536,0.93504,2074.171492,11115.605436
2020-11-03 17:15:00,2020-11-03 11:00:00,2020-11-03 11:15:00,2020-11-03,12,38650.343408,31.57534,8234.801344,1411.212792,11840.1855,49.061452,3821.487956,14.200532,2177.299224,11070.519268
2020-11-03 17:30:00,2020-11-03 11:15:00,2020-11-03 11:30:00,2020-11-03,12,38700.31538,31.892476,8312.5086,1434.24174,12038.665604,49.008908,3820.749176,-5.467436,2143.098824,10875.617488
2020-11-03 17:45:00,2020-11-03 11:30:00,2020-11-03 11:45:00,2020-11-03,12,38746.15564,31.87608,8258.177868,1432.386372,12009.053152,49.010588,3820.606888,-3.583192,2414.293308,10734.334576
2020-11-03 18:00:00,2020-11-03 11:45:00,2020-11-03 12:00:00,2020-11-03,12,38723.900136,32.409884,8216.367668,1462.552608,11959.184336,49.004304,3822.037536,-2.48112,2421.891088,10762.933832
2020-11-03 18:15:00,2020-11-03 12:00:00,2020-11-03 12:15:00,2020-11-03,13,38830.691208,32.53082,8092.784176,1517.2543,11980.63668,48.807616,3821.38416,1.501276,2469.29316,10866.49902
2020-11-03 18:30:00,2020-11-03 12:15:00,2020-11-03 12:30:00,2020-11-03,13,38869.342276,32.247468,8032.870952,1600.147964,11981.905936,48.833332,3821.170092,-0.773864,2525.45326,10827.487136
2020-11-03 18:45:00,2020-11-03 12:30:00,2020-11-03 12:45:00,2020-11-03,13,39057.485688,31.471736,8147.328332,1571.092596,12074.197596,48.100732,3820.842948,1.24596,2518.7062,10844.499588
2020-11-03 19:00:00,2020-11-03 12:45:00,2020-11-03 13:00:00,2020-11-03,13,39111.32214,31.21122,8202.989676,1543.932916,12119.445156,43.783,3820.807608,1.992916,2531.055292,10816.104356
2020-11-03 19:15:00,2020-11-03 13:00:00,2020-11-03 13:15:00,2020-11-03,14,39327.810216,32.518808,8190.240072,1556.49988,12149.525452,7.125908,3821.488316,1.578792,2577.793068,10991.03992
2020-11-03 19:30:00,2020-11-03 13:15:00,2020-11-03 13:30:00,2020-11-03,14,39436.30172,34.261152,8171.696944,1527.987188,12123.21042,7.064176,3820.80216,5.076852,2654.42194,11091.780888
2020-11-03 19:45:00,2020-11-03 13:30:00,2020-11-03 13:45:00,2020-11-03,14,39437.727308,34.013892,8093.435832,1544.03506,12003.3871,7.035988,3818.347768,4.791104,2691.52838,11241.152184
2020-11-03 20:00:00,2020-11-03 13:45:00,2020-11-03 14:00:00,2020-11-03,14,39402.892908,33.884008,8116.362684,1532.7011,12039.978664,7.001196,3817.083892,1.259376,2563.872816,11290.749172
2020-11-03 20:15:00,2020-11-03 14:00:00,2020-11-03 14:15:00,2020-11-03,15,39575.493012,35.580132,8184.204504,1515.67372,12090.089944,5.310144,3815.63742,-0.573832,2501.595764,11427.975216
2020-11-03 20:30:00,2020-11-03 14:15:00,2020-11-03 14:30:00,2020-11-03,15,39712.202084,36.175268,8226.30812,1528.06064,12076.812392,5.251656,3814.131884,-2.071544,2542.222684,11485.310984
2020-11-03 20:45:00,2020-11-03 14:30:00,2020-11-03 14:45:00,2020-11-03,15,39690.703676,37.205036,8057.63096,1474.709436,12031.046044,5.740352,3814.960208,15.603236,2498.858328,11754.950076
2020-11-03 21:00:00,2020-11-03 14:45:00,2020-11-03 15:00:00,2020-11-03,15,39772.173288,36.056688,8096.633084,1404.751648,12009.602668,5.72836,3812.914036,-7.658164,2546.413096,11867.731872
2020-11-03 21:15:00,2020-11-03 15:00:00,2020-11-03 15:15:00,2020-11-03,16,39673.00708,36.03388,8146.124756,1312.659896,11714.619636,24.492904,3811.935684,4.074444,2717.896468,11905.169412
2020-11-03 21:30:00,2020-11-03 15:15:00,2020-11-03 15:30:00,2020-11-03,16,39838.42194,36.047244,8208.155636,1395.471368,12119.851428,30.305468,3811.98774,1.898428,2339.850764,11894.853864
2020-11-03 21:45:00,2020-11-03 15:30:00,2020-11-03 15:45:00,2020-11-03,16,39859.015184,36.1003,8088.470536,1476.696968,12158.821976,30.2721,3812.663088,7.985768,2206.039128,12041.96532
2020-11-03 22:00:00,2020-11-03 15:45:00,2020-11-03 16:00:00,2020-11-03,16,39931.475844,33.90856,8057.237124,1520.373004,12259.02876,30.318732,3812.115288,6.2121,2057.230408,12155.051868
2020-11-03 22:15:00,2020-11-03 16:00:00,2020-11-03 16:15:00,2020-11-03,17,39887.423972,31.750168,8048.958716,1457.194748,12246.608788,30.176132,3811.740616,4.84894,2273.134684,11983.01118
2020-11-03 22:30:00,2020-11-03 16:15:00,2020-11-03 16:30:00,2020-11-03,17,39974.247764,31.3741,8364.990464,1409.916132,12227.728296,30.228708,3812.605724,2.166976,2098.740792,11996.496572
2020-11-03 22:45:00,2020-11-03 16:30:00,2020-11-03 16:45:00,2020-11-03,17,39853.156164,31.442188,8625.011224,1372.938932,12249.520628,30.399428,3812.991748,9.420908,1875.677352,11845.753756
2020-11-03 23:00:00,2020-11-03 16:45:00,2020-11-03 17:00:00,2020-11-03,17,39841.816364,31.433372,8965.726748,1362.834612,12627.610496,30.354076,3812.776816,0.2461,1527.462652,11483.371492
2020-11-03 23:15:00,2020-11-03 17:00:00,2020-11-03 17:15:00,2020-11-03,18,39511.047176,32.636896,9164.468732,1381.686588,12844.1099,30.123264,3813.101496,4.719112,1032.593204,11207.607984
2020-11-03 23:30:00,2020-11-03 17:15:00,2020-11-03 17:30:00,2020-11-03,18,39518.052448,36.201668,9332.746996,1417.385712,13224.328664,30.12118,3812.977724,8.461092,523.068424,11132.760988
2020-11-03 23:45:00,2020-11-03 17:30:00,2020-11-03 17:45:00,2020-11-03,18,39642.338836,36.895208,9287.715556,1479.715836,13342.858488,30.029116,3812.95634,5.37678,160.76528,11486.026232
2020-11-04 00:00:00,2020-11-03 17:45:00,2020-11-03 18:00:00,2020-11-03,18,40248.605676,36.927428,9335.341088,1461.136972,13243.384156,30.034624,3813.77202,5.8213,17.056716,12305.131372
2020-11-04 00:15:00,2020-11-03 18:00:00,2020-11-03 18:15:00,2020-11-03,19,40342.819912,36.9487,9060.819192,1434.4401,12603.56726,29.7249,3813.733728,4.61324,0.0,13358.972792
2020-11-04 00:30:00,2020-11-03 18:15:00,2020-11-03 18:30:00,2020-11-03,19,40456.77012,36.85354,8363.11952,1391.467212,12056.58558,29.821184,3814.894716,4.7718,0.0,14759.256568
2020-11-04 00:45:00,2020-11-03 18:30:00,2020-11-03 18:45:00,2020-11-03,19,40458.611696,37.498356,8071.588776,1316.556404,11470.433484,30.109304,3814.927072,3.751144,0.0,15713.747156
2020-11-04 01:00:00,2020-11-03 18:45:00,2020-11-03 19:00:00,2020-11-03,19,40304.146548,37.851348,7803.07432,1261.91752,11252.9802,30.117296,3815.445648,0.620528,0.0,16102.139688
2020-11-04 01:15:00,2020-11-03 19:00:00,2020-11-03 19:15:00,2020-11-03,20,39893.695636,37.643388,7751.4306,1226.584724,10848.174796,30.145632,3815.296988,-1.229728,0.0,16185.649236
2020-11-04 01:30:00,2020-11-03 19:15:00,2020-11-03 19:30:00,2020-11-03,20,39652.866888,37.403052,7757.676332,1188.6678,10520.49764,29.942116,3814.489524,-1.851,0.0,16306.041424
2020-11-04 01:45:00,2020-11-03 19:30:00,2020-11-03 19:45:00,2020-11-03,20,39333.545496,37.324356,7576.474068,1207.7237,10372.449156,30.18676,3816.239468,0.814016,0.0,16292.333972
2020-11-04 02:00:00,2020-11-03 19:45:00,2020-11-03 20:00:00,2020-11-03,20,39080.525672,37.201272,7473.596272,1207.123888,10227.54914,30.265664,3816.534896,0.128256,0.0,16288.126284
2020-11-04 02:15:00,2020-11-03 20:00:00,2020-11-03 20:15:00,2020-11-03,21,38591.621704,37.09976,7336.915016,1059.353156,9725.249516,29.993956,3817.101464,1.473324,0.0,16584.435512
2020-11-04 02:30:00,2020-11-03 20:15:00,2020-11-03 20:30:00,2020-11-03,21,38318.237812,37.240792,7235.055512,1001.583604,9252.677308,30.668284,3819.961472,3.272908,0.0,16937.777932
2020-11-04 02:45:00,2020-11-03 20:30:00,2020-11-03 20:45:00,2020-11-03,21,38033.74962,36.941128,7428.805168,952.225548,8836.933328,30.000928,3817.59418,-0.361024,0.0,16931.610364
2020-11-04 03:00:00,2020-11-03 20:45:00,2020-11-03 21:00:00,2020-11-03,21,37756.757264,36.16378,7123.355848,972.40876,8841.761272,29.74786,3817.797552,4.901956,0.0,16930.620236
2020-11-04 03:15:00,2020-11-03 21:00:00,2020-11-03 21:15:00,2020-11-03,22,37432.302396,35.826396,6596.807188,1008.126868,9060.835976,6.620576,3819.228472,-2.299892,0.0,16907.156812
2020-11-04 03:30:00,2020-11-03 21:15:00,2020-11-03 21:30:00,2020-11-03,22,36915.711872,35.809232,6091.3745,1033.99382,9076.934496,4.525784,3817.735636,2.722972,0.0,16852.615432
2020-11-04 03:45:00,2020-11-03 21:30:00,2020-11-03 21:45:00,2020-11-03,22,36448.708852,36.676244,5785.241876,1027.512012,8918.131548,4.522028,3818.64228,2.76856,0.0,16855.214304
2020-11-04 04:00:00,2020-11-03 21:45:00,2020-11-03 22:00:00,2020-11-03,22,35971.570744,37.332544,5501.313128,1001.360196,8696.149056,4.581056,3820.852808,8.658532,0.0,16901.323424
2020-11-04 04:15:00,2020-11-03 22:00:00,2020-11-03 22:15:00,2020-11-03,23,35567.733144,37.436308,5761.65564,869.212076,8177.069816,4.65738,3825.329952,-2.147428,0.0,16894.5194
2020-11-04 04:30:00,2020-11-03 22:15:00,2020-11-03 22:30:00,2020-11-03,23,34952.579408,37.306064,5927.423368,691.385148,7623.614876,4.54016,3826.64138,-5.805436,0.0,16847.473848
2020-11-04 04:45:00,2020-11-03 22:30:00,2020-11-03 22:45:00,2020-11-03,23,34499.383844,37.32836,5698.909844,612.0574,7394.659428,4.572088,3830.29566,1.19168,0.0,16920.369384
2020-11-04 05:00:00,2020-11-03 22:45:00,2020-11-03 23:00:00,2020-11-03,23,34061.946404,37.34454,5479.059976,607.404676,7251.772472,4.582044,3829.920012,1.844824,0.0,16850.01786
2020-11-04 05:15:00,2020-11-03 23:00:00,2020-11-03 23:15:00,2020-11-03,24,33368.336996,37.309908,5211.974144,601.805644,7107.941896,4.57138,3830.362396,-6.639264,0.0,16581.010892
2020-11-04 05:30:00,2020-11-03 23:15:00,2020-11-03 23:30:00,2020-11-03,24,32911.902796,37.335608,5046.412072,624.743,7074.90716,4.59792,3831.253488,-8.305444,0.0,16300.958992
2020-11-04 05:45:00,2020-11-03 23:30:00,2020-11-03 23:45:00,2020-11-03,24,32549.062548,37.321804,4906.424988,633.368628,6911.011888,4.820312,3830.067216,-4.279752,0.0,16230.327464
2020-11-04 06:00:00,2020-11-03 23:45:00,2020-11-04 00:00:00,2020-11-03,24,32115.213848,37.36648,4751.995076,634.94882,6745.545628,6.386092,3830.551816,-1.221868,0.0,16109.641804
2020-11-04 06:15:00,2020-11-04 00:00:00,2020-11-04 00:15:00,2020-11-04,1,32058.76042,37.471464,4714.799044,641.429496,6674.912108,30.494372,3832.221088,1.723096,0.0,16125.709752
2020-11-04 06:30:00,2020-11-04 00:15:00,2020-11-04 00:30:00,2020-11-04,1,31796.40694,37.335608,4621.281504,634.665324,6447.01992,30.912556,3830.729712,-7.684216,0.0,16202.146532
2020-11-04 06:45:00,2020-11-04 00:30:00,2020-11-04 00:45:00,2020-11-04,1,31640.914152,37.362324,4585.615416,632.596388,6336.255856,30.913868,3831.9003,0.166964,0.0,16186.103036
2020-11-04 07:00:00,2020-11-04 00:45:00,2020-11-04 01:00:00,2020-11-04,1,31311.791908,37.335368,4569.807296,623.283944,6253.115456,30.792216,3831.440284,-0.573944,0.0,15966.591288
2020-11-04 07:15:00,2020-11-04 01:00:00,2020-11-04 01:15:00,2020-11-04,2,31026.330452,37.363536,4450.277376,618.927956,5978.41662,31.90234,3831.702444,-0.050276,0.0,16077.790456
2020-11-04 07:30:00,2020-11-04 01:15:00,2020-11-04 01:30:00,2020-11-04,2,30942.795796,37.335632,4438.196232,610.493304,6065.434912,8.486596,3830.684336,-2.971172,0.0,15955.135956
2020-11-04 07:45:00,2020-11-04 01:30:00,2020-11-04 01:45:00,2020-11-04,2,30755.651008,37.365152,4424.7082,606.042812,6024.33878,7.638008,3832.383608,2.605844,0.0,15820.568604
2020-11-04 08:00:00,2020-11-04 01:45:00,2020-11-04 02:00:00,2020-11-04,2,30705.445184,37.3709,4411.990332,608.538392,6120.590688,7.661608,3831.961376,-1.144856,0.0,15688.476744
2020-11-04 08:15:00,2020-11-04 02:00:00,2020-11-04 02:15:00,2020-11-04,3,30690.884584,37.383228,4441.619128,609.458644,6107.301424,7.638784,3827.040132,-1.405216,0.0,15661.84846
2020-11-04 08:30:00,2020-11-04 02:15:00,2020-11-04 02:30:00,2020-11-04,3,30683.29134,37.4025,4497.981984,607.700108,6120.5136,7.524528,3822.037772,-0.087184,0.0,15590.218032
2020-11-04 08:45:00,2020-11-04 02:30:00,2020-11-04 02:45:00,2020-11-04,3,30622.172448,37.546088,4511.710316,610.985708,6132.641196,7.499596,3822.31056,-0.929616,0.0,15500.4086
2020-11-04 09:00:00,2020-11-04 02:45:00,2020-11-04 03:00:00,2020-11-04,3,30642.027988,37.628488,4555.865128,613.490896,6188.442388,7.52212,3823.869736,1.54182,0.0,15413.667412
2020-11-04 09:15:00,2020-11-04 03:00:00,2020-11-04 03:15:00,2020-11-04,4,30702.761764,37.600968,4565.391448,614.007116,6251.295876,8.155,3822.993392,-1.925604,0.0,15405.243568
2020-11-04 09:30:00,2020-11-04 03:15:00,2020-11-04 03:30:00,2020-11-04,4,30826.633456,37.60048,4636.493692,611.475928,6325.587764,8.418572,3822.845104,-1.849296,0.0,15386.061212
2020-11-04 09:45:00,2020-11-04 03:30:00,2020-11-04 03:45:00,2020-11-04,4,30801.167192,37.602944,4649.032628,609.424412,6256.034932,8.40992,3823.15738,4.911316,0.0,15412.59366
2020-11-04 10:00:00,2020-11-04 03:45:00,2020-11-04 04:00:00,2020-11-04,4,30968.130312,37.60484,4663.815264,612.694432,6348.176532,8.403272,3822.850744,-3.104696,0.0,15477.689924
2020-11-04 10:15:00,2020-11-04 04:00:00,2020-11-04 04:15:00,2020-11-04,5,31321.89938,37.643604,4771.45358,616.239804,6553.288276,8.43766,3824.24006,0.80044,0.0,15509.795956
2020-11-04 10:30:00,2020-11-04 04:15:00,2020-11-04 04:30:00,2020-11-04,5,31472.13284,37.6233,4783.239484,613.5026,6616.0896,8.401128,3824.200336,-3.166488,0.0,15592.24288
2020-11-04 10:45:00,2020-11-04 04:30:00,2020-11-04 04:45:00,2020-11-04,5,31764.245268,37.622196,4865.93302,614.712028,6795.808092,8.411,3824.626552,-1.314132,0.0,15618.446512
