ERCOT 15-Minute Fuel Mix Generation (megawatt)
15-minute generation data by fuel for ERCOT
Source: EIA collected from ERCOT
UTC Timestamp (Interval Ending),Local Timestamp Central Time (Interval Beginning),Local Timestamp Central Time (Interval Ending),Local Date,Hour Number,Total Generation (MW),Biomass Generation (MW),Coal Generation (MW),Gas Generation (MW),Gas-CC Generation (MW),Hydro Generation (MW),Nuclear Generation (MW),Other Generation (MW),Solar Generation (MW),WSL Generation (MW),Wind Generation (MW)
2023-07-27 02:30:00,2023-07-26 21:15:00,2023-07-26 21:30:00,2023-07-26,22,70812.359876,111.597876,10922.332476,12187.65598,27806.230176,43.903784,4924.786776,56.895028,0.016364,-49.386052,14808.327468
2023-07-27 02:45:00,2023-07-26 21:30:00,2023-07-26 21:45:00,2023-07-26,22,69927.08634,111.358,10884.571012,11368.472136,27505.153908,43.967596,4925.337876,30.391868,0.015216,-87.829236,15145.647964
2023-07-27 03:00:00,2023-07-26 21:45:00,2023-07-26 22:00:00,2023-07-26,22,69258.912224,111.318892,10838.030076,10434.869808,27474.239196,39.936772,4926.480744,51.255236,0.016592,-54.293772,15437.05868
2023-07-27 03:15:00,2023-07-26 22:00:00,2023-07-26 22:15:00,2023-07-26,23,68130.490356,108.354728,10885.175496,9392.911096,26894.741172,10.649512,4927.207124,64.873772,0.014312,-101.056712,15947.619856
2023-07-27 03:30:00,2023-07-26 22:15:00,2023-07-26 22:30:00,2023-07-26,23,67270.682264,100.76334,10909.261408,8533.732824,26262.93976,9.201748,4926.430928,134.504596,0.013216,-97.620344,16491.454788
2023-07-27 03:45:00,2023-07-26 22:30:00,2023-07-26 22:45:00,2023-07-26,23,66316.863856,92.969164,10850.641196,7855.408712,25641.39812,8.949496,4925.71504,134.11178,0.013,-95.721604,16903.378952
2023-07-27 04:00:00,2023-07-26 22:45:00,2023-07-26 23:00:00,2023-07-26,23,65417.688916,85.709548,10643.22386,7367.786352,25099.504696,8.962072,4926.493944,83.020764,0.013188,-47.666568,17250.64106
2023-07-27 04:15:00,2023-07-26 23:00:00,2023-07-26 23:15:00,2023-07-26,24,64646.687348,80.069044,10296.9,6797.846932,24876.923132,10.2551,4928.537572,61.99322,0.038784,-51.679288,17645.802852
2023-07-27 04:30:00,2023-07-26 23:15:00,2023-07-26 23:30:00,2023-07-26,24,63528.285892,72.854444,10104.322704,6121.676328,24548.46688,11.08952,4926.418636,14.106184,0.013424,-65.677456,17795.015228
2023-07-27 04:45:00,2023-07-26 23:30:00,2023-07-26 23:45:00,2023-07-26,24,62405.580124,69.167064,9932.25864,5404.825536,24244.836156,12.4187,4927.068152,7.50014,0.013452,-143.021596,17950.51388
2023-07-27 05:00:00,2023-07-26 23:45:00,2023-07-27 00:00:00,2023-07-26,24,61312.40196,63.338316,9699.785424,4722.2056,23940.007416,19.141076,4927.130132,3.754588,0.013368,-218.129204,18155.155244
2023-07-27 05:15:00,2023-07-27 00:00:00,2023-07-27 00:15:00,2023-07-27,1,60431.380156,62.962932,9473.058632,4129.47464,23462.286164,49.05482,4931.972916,9.715344,0.01284,-109.703008,18422.544876
2023-07-27 05:30:00,2023-07-27 00:15:00,2023-07-27 00:30:00,2023-07-27,1,59547.729196,62.93486,9378.30138,3718.814412,23029.21166,48.883104,4933.852096,6.063168,0.0119,-119.499288,18489.155904
2023-07-27 05:45:00,2023-07-27 00:30:00,2023-07-27 00:45:00,2023-07-27,1,58716.242848,62.969228,9058.480268,3277.26842,22885.786164,48.975908,4935.065916,4.963764,0.011712,-85.549452,18528.27092
2023-07-27 06:00:00,2023-07-27 00:45:00,2023-07-27 01:00:00,2023-07-27,1,57766.676656,62.936688,8626.5672,2958.939476,22677.685408,48.7592,4934.4855,1.193424,0.011716,-119.176244,18575.274288
2023-07-27 06:15:00,2023-07-27 01:00:00,2023-07-27 01:15:00,2023-07-27,2,57068.05302,62.980676,8104.68934,2708.18852,22506.275024,48.857428,4935.40462,55.89588,0.01126,-166.165544,18811.915816
2023-07-27 06:30:00,2023-07-27 01:15:00,2023-07-27 01:30:00,2023-07-27,2,56358.357668,62.9821,7805.860456,2589.924272,22228.751872,48.657916,4934.592528,23.017888,0.011568,-134.127368,18798.686436
2023-07-27 06:45:00,2023-07-27 01:30:00,2023-07-27 01:45:00,2023-07-27,2,55567.143504,63.123172,7868.450756,2580.480664,21224.409912,48.306,4936.312076,57.643452,0.011748,-121.81512,18910.220844
2023-07-27 07:00:00,2023-07-27 01:45:00,2023-07-27 02:00:00,2023-07-27,2,54950.629688,62.876252,7733.05196,2523.127364,20741.447176,48.150088,4934.376976,36.110568,0.012124,-85.505736,18956.982916
2023-07-27 07:15:00,2023-07-27 02:00:00,2023-07-27 02:15:00,2023-07-27,3,54040.684124,62.979484,7537.729152,2406.049716,20169.158568,48.13982,4933.355924,17.809848,0.012004,-61.932864,18927.382472
2023-07-27 07:30:00,2023-07-27 02:15:00,2023-07-27 02:30:00,2023-07-27,3,53455.174048,62.980404,7398.397284,2363.08886,19983.067792,48.160988,4932.132188,44.065688,0.012004,-48.698188,18671.967028
2023-07-27 07:45:00,2023-07-27 02:30:00,2023-07-27 02:45:00,2023-07-27,3,52916.883012,62.933528,7285.081276,2353.26754,19728.659776,48.113784,4930.047956,33.617888,0.01206,-45.807896,18520.9571
2023-07-27 08:00:00,2023-07-27 02:45:00,2023-07-27 03:00:00,2023-07-27,3,52333.147424,62.90878,7152.459392,2339.685696,19539.051516,48.066448,4930.427468,10.323024,0.012088,-57.451112,18307.664124
2023-07-27 08:15:00,2023-07-27 03:00:00,2023-07-27 03:15:00,2023-07-27,4,51949.655736,62.93352,7071.053152,2320.952372,19440.53002,30.071888,4930.42434,15.43518,0.012108,-49.53272,18127.775876
2023-07-27 08:30:00,2023-07-27 03:15:00,2023-07-27 03:30:00,2023-07-27,4,51768.342284,62.982292,7082.393516,2337.575164,19411.189864,46.942028,4931.147528,50.40184,0.012128,-54.872812,17900.570736
2023-07-27 08:45:00,2023-07-27 03:30:00,2023-07-27 03:45:00,2023-07-27,4,51531.631344,62.81912,7069.531772,2326.702776,19420.796884,51.686944,4930.774056,8.653856,0.011896,-66.028052,17726.682092
2023-07-27 09:00:00,2023-07-27 03:45:00,2023-07-27 04:00:00,2023-07-27,4,51084.779552,62.876444,6937.602192,2348.283868,19143.006168,51.659028,4931.852956,7.574048,0.011936,-67.213464,17669.126376
2023-07-27 09:15:00,2023-07-27 04:00:00,2023-07-27 04:15:00,2023-07-27,5,51213.351404,63.052916,6827.261348,2414.36012,19386.147056,27.592148,4933.515016,128.098548,0.0119,-170.1816,17603.493952
2023-07-27 09:30:00,2023-07-27 04:15:00,2023-07-27 04:30:00,2023-07-27,5,51113.815128,62.798128,6785.908948,2434.230228,19634.07178,11.366296,4931.405988,1.11396,0.011596,-181.937964,17434.846168
2023-07-27 09:45:00,2023-07-27 04:30:00,2023-07-27 04:45:00,2023-07-27,5,50756.16666,62.807464,6533.959112,2429.559432,19475.687768,11.297644,4931.989216,2.65504,0.011576,-129.923944,17438.123352
2023-07-27 10:00:00,2023-07-27 04:45:00,2023-07-27 05:00:00,2023-07-27,5,50764.126016,62.968284,6395.356836,2453.443412,19433.135572,11.310416,4933.511296,29.424004,0.011468,-87.884752,17532.84948
2023-07-27 10:15:00,2023-07-27 05:00:00,2023-07-27 05:15:00,2023-07-27,6,51309.645192,63.219064,6439.689344,2536.08562,19730.506644,11.342076,4933.205072,131.621356,0.033244,-78.069276,17542.012048
2023-07-27 10:30:00,2023-07-27 05:15:00,2023-07-27 05:30:00,2023-07-27,6,51390.406432,62.704092,6652.890236,2504.730508,19912.665392,11.241756,4931.710024,0.017576,0.010732,-126.39584,17440.831956
2023-07-27 10:45:00,2023-07-27 05:30:00,2023-07-27 05:45:00,2023-07-27,6,51582.328448,63.012796,6735.310364,2530.534776,19831.015996,11.25928,4933.810404,32.241964,0.01062,-77.47112,17522.603368
2023-07-27 11:00:00,2023-07-27 05:45:00,2023-07-27 06:00:00,2023-07-27,6,51812.322544,63.022076,6931.175556,2552.39254,20274.412388,11.168476,4934.005636,30.856276,0.0106,-81.688052,17096.967048
2023-07-27 11:15:00,2023-07-27 06:00:00,2023-07-27 06:15:00,2023-07-27,7,52198.364604,63.207216,7146.599952,2588.69666,20693.276712,11.187016,4934.196824,91.082196,0.010404,-64.590912,16734.698536
2023-07-27 11:30:00,2023-07-27 06:15:00,2023-07-27 06:30:00,2023-07-27,7,52378.380536,63.090056,7337.488064,2599.563292,20984.280532,11.161284,4934.087516,95.5446,0.010152,-150.547044,16503.702084
2023-07-27 11:45:00,2023-07-27 06:30:00,2023-07-27 06:45:00,2023-07-27,7,52322.29004,63.3899,7470.43714,2608.435644,20993.871456,11.12914,4935.380376,167.36728,1.50878,-308.067052,16378.837376
2023-07-27 12:00:00,2023-07-27 06:45:00,2023-07-27 07:00:00,2023-07-27,7,52317.585076,66.586636,7658.748428,2613.317204,21006.159216,11.102988,4935.179148,99.732484,40.83124,-353.351952,16239.279684
2023-07-27 12:15:00,2023-07-27 07:00:00,2023-07-27 07:15:00,2023-07-27,8,52486.252136,68.625116,7718.014256,2657.802984,20996.181432,11.06864,4934.961984,170.2166,272.574492,-359.730644,16016.537276
2023-07-27 12:30:00,2023-07-27 07:15:00,2023-07-27 07:30:00,2023-07-27,8,52679.966156,66.947676,7864.741468,2660.812368,21007.829848,11.025212,4935.280156,65.065352,916.050832,-400.783704,15552.996948
2023-07-27 12:45:00,2023-07-27 07:30:00,2023-07-27 07:45:00,2023-07-27,8,53161.317716,65.271016,7764.16122,2632.938232,20979.520724,11.021072,4935.71752,34.691744,2179.153508,-372.149928,14930.992608
2023-07-27 13:00:00,2023-07-27 07:45:00,2023-07-27 08:00:00,2023-07-27,8,53731.566788,63.200756,7604.416472,2646.300368,20978.065708,11.041456,4935.885152,94.375424,3854.558536,-323.530876,13867.253792
2023-07-27 13:15:00,2023-07-27 08:00:00,2023-07-27 08:15:00,2023-07-27,9,54757.355588,62.779208,7805.712644,2658.83898,21113.804976,11.135592,4936.2363,63.3982,5790.080944,-303.838128,12619.206872
2023-07-27 13:30:00,2023-07-27 08:15:00,2023-07-27 08:30:00,2023-07-27,9,55580.123652,62.826592,8093.754228,2624.9305,21144.189272,10.998548,4936.713084,40.436272,7676.341812,-388.492336,11378.42568
2023-07-27 13:45:00,2023-07-27 08:30:00,2023-07-27 08:45:00,2023-07-27,9,56409.1481,62.608792,8216.93054,2621.504488,21175.590216,10.84386,4934.602888,28.010896,9231.71634,-400.82082,10528.1609
2023-07-27 14:00:00,2023-07-27 08:45:00,2023-07-27 09:00:00,2023-07-27,9,57428.770468,62.831412,7829.161176,2543.584888,21383.05298,10.850752,4936.739988,12.413352,10331.387572,-263.083716,10581.832064
2023-07-27 14:15:00,2023-07-27 09:00:00,2023-07-27 09:15:00,2023-07-27,10,58502.731324,62.841072,7382.192184,2615.287704,21762.068396,10.861696,4936.882324,9.938456,11124.153248,-360.122688,10958.628932
2023-07-27 14:30:00,2023-07-27 09:15:00,2023-07-27 09:30:00,2023-07-27,10,59881.243224,62.345808,7379.5888,2747.091376,22062.95258,10.794612,4936.686152,1.101856,11647.725396,-311.343428,11344.300072
2023-07-27 14:45:00,2023-07-27 09:30:00,2023-07-27 09:45:00,2023-07-27,10,60973.102716,62.47804,7524.497312,2817.204744,22261.815452,10.88904,4938.699036,88.702828,11924.742864,-165.877748,11509.951148
2023-07-27 15:00:00,2023-07-27 09:45:00,2023-07-27 10:00:00,2023-07-27,10,61968.630856,62.458972,8092.33838,2955.022372,22689.92378,12.03848,4937.724728,59.841696,12089.112484,-180.4963,11250.666264
2023-07-27 15:15:00,2023-07-27 10:00:00,2023-07-27 10:15:00,2023-07-27,11,63161.533896,62.318112,8854.604224,3183.61432,23014.64344,54.154128,4936.324112,5.46676,12579.07942,-240.595728,10711.925108
2023-07-27 15:30:00,2023-07-27 10:15:00,2023-07-27 10:30:00,2023-07-27,11,64252.238152,61.923416,9204.612744,3421.568468,23404.265968,54.73048,4938.465556,30.165876,12861.1709,-172.691596,10448.02634
2023-07-27 15:45:00,2023-07-27 10:30:00,2023-07-27 10:45:00,2023-07-27,11,65266.272292,61.661112,9457.571468,3826.135072,23768.656172,54.601384,4938.360612,15.591532,13049.252048,-150.274268,10244.71716
2023-07-27 16:00:00,2023-07-27 10:45:00,2023-07-27 11:00:00,2023-07-27,11,66332.328444,67.421784,9611.490124,4439.365772,24306.163076,51.999408,4938.836268,44.560132,13077.287784,-113.54984,9908.753936
2023-07-27 16:15:00,2023-07-27 11:00:00,2023-07-27 11:15:00,2023-07-27,12,66683.437904,76.688352,9595.5911,4818.353108,24809.698116,29.312184,4936.2254,12.61298,13198.723064,-186.0575,9392.2911
2023-07-27 16:30:00,2023-07-27 11:15:00,2023-07-27 11:30:00,2023-07-27,12,67900.491644,84.800504,9708.872316,5351.865276,25287.02456,29.700736,4937.710812,373.32668,13359.502928,-51.095848,8818.78368
2023-07-27 16:45:00,2023-07-27 11:30:00,2023-07-27 11:45:00,2023-07-27,12,69184.90954,92.64528,9951.087764,6270.370384,25810.760804,29.417664,4935.516992,128.940644,13582.868804,-71.521328,8454.822532
2023-07-27 17:00:00,2023-07-27 11:45:00,2023-07-27 12:00:00,2023-07-27,12,70220.719832,100.92992,10064.605796,7315.321964,26349.565808,29.636724,4934.425572,55.432308,13518.25398,-247.748952,8100.296712
2023-07-27 17:15:00,2023-07-27 12:00:00,2023-07-27 12:15:00,2023-07-27,13,71039.50374,108.53254,10201.116916,8321.207452,26523.561576,29.198848,4932.774248,9.88832,13329.118504,-213.294176,7797.399512
2023-07-27 17:30:00,2023-07-27 12:15:00,2023-07-27 12:30:00,2023-07-27,13,71645.337156,111.531376,10238.696172,8721.654232,26765.51958,29.496316,4935.120972,145.00972,13159.275132,-107.051028,7646.084684
2023-07-27 17:45:00,2023-07-27 12:30:00,2023-07-27 12:45:00,2023-07-27,13,72301.227488,111.4703,10422.112652,9447.254336,27069.571448,29.179344,4935.511912,44.176828,12857.513832,-147.47252,7531.909356
2023-07-27 18:00:00,2023-07-27 12:45:00,2023-07-27 13:00:00,2023-07-27,13,73145.864016,111.429328,10503.72204,10261.81146,27181.516392,29.072144,4934.859916,80.507508,12779.269664,-85.10858,7348.784144
2023-07-27 18:15:00,2023-07-27 13:00:00,2023-07-27 13:15:00,2023-07-27,14,74060.697184,111.684948,10483.522448,10533.93458,27392.816008,29.292504,4935.60364,61.95896,13210.44884,-92.680504,7394.11576
2023-07-27 18:30:00,2023-07-27 13:15:00,2023-07-27 13:30:00,2023-07-27,14,74884.946832,110.716504,10340.88236,10851.619652,27677.929924,29.185196,4935.53512,128.787236,13340.478272,-29.164788,7498.977356
2023-07-27 18:45:00,2023-07-27 13:30:00,2023-07-27 13:45:00,2023-07-27,14,75742.528696,110.540576,10417.969168,11145.935932,27954.405872,29.05298,4935.661308,100.566788,13332.187832,-27.256372,7743.464612
2023-07-27 19:00:00,2023-07-27 13:45:00,2023-07-27 14:00:00,2023-07-27,14,76523.201728,110.710852,10601.990368,11391.317172,28071.55444,29.081588,4936.066312,136.27654,13216.623604,-57.155808,8086.73666
2023-07-27 19:15:00,2023-07-27 14:00:00,2023-07-27 14:15:00,2023-07-27,15,77259.061292,110.983692,10684.74686,11948.47354,27949.77836,29.529484,4934.534272,18.4639,13391.6226,-209.812448,8400.741032
2023-07-27 19:30:00,2023-07-27 14:15:00,2023-07-27 14:30:00,2023-07-27,15,77889.837336,111.590036,10699.53828,11931.101628,27854.844452,30.51074,4935.433844,119.04976,13370.976668,-121.935852,8958.72778
2023-07-27 19:45:00,2023-07-27 14:30:00,2023-07-27 14:45:00,2023-07-27,15,78293.202712,111.68764,10617.804928,12008.233084,27866.900832,30.315176,4934.159628,181.638956,13526.198292,-153.09146,9169.355636
2023-07-27 20:00:00,2023-07-27 14:45:00,2023-07-27 15:00:00,2023-07-27,15,78714.687504,111.683732,10468.464208,11925.886392,27929.310324,30.449204,4935.052836,283.68112,13516.92584,-38.073328,9551.307176
2023-07-27 20:15:00,2023-07-27 15:00:00,2023-07-27 15:15:00,2023-07-27,16,79204.49172,111.668156,10533.823744,11992.218208,28151.892124,30.25948,4935.114312,257.737448,13534.712848,-46.619024,9703.684424
2023-07-27 20:30:00,2023-07-27 15:15:00,2023-07-27 15:30:00,2023-07-27,16,79560.939784,111.690476,10659.781152,12104.21944,28133.422992,30.493284,4934.828004,316.277556,13248.239736,-46.197744,10068.184888
2023-07-27 20:45:00,2023-07-27 15:30:00,2023-07-27 15:45:00,2023-07-27,16,79866.022728,111.503252,10670.579692,12409.20764,28026.305088,29.937224,4933.078548,222.375644,13257.88208,-63.649668,10268.803228
2023-07-27 21:00:00,2023-07-27 15:45:00,2023-07-27 16:00:00,2023-07-27,16,80090.25174,110.824104,10604.60914,12252.46552,27980.40508,30.28416,4933.853452,187.811136,13337.978108,-81.498024,10733.519064
2023-07-27 21:15:00,2023-07-27 16:00:00,2023-07-27 16:15:00,2023-07-27,17,80422.748716,110.175752,10517.111708,12290.118708,27930.529672,93.531588,4934.297664,225.70512,13260.918116,-82.768984,11143.129372
2023-07-27 21:30:00,2023-07-27 16:15:00,2023-07-27 16:30:00,2023-07-27,17,80513.65856,109.96486,10484.11712,12485.754524,27744.715412,94.316896,4933.465796,91.827012,13213.33734,-62.670096,11418.829696
2023-07-27 21:45:00,2023-07-27 16:30:00,2023-07-27 16:45:00,2023-07-27,17,80530.492812,110.633168,10527.950256,12512.798504,27652.403396,94.279472,4932.491548,154.49402,12974.371576,-75.399704,11646.470576
2023-07-27 22:00:00,2023-07-27 16:45:00,2023-07-27 17:00:00,2023-07-27,17,80374.356784,111.122816,10573.762736,12641.380432,27647.212344,94.532684,4932.418688,150.721992,12706.311,-129.064268,11645.95836
2023-07-27 22:15:00,2023-07-27 17:00:00,2023-07-27 17:15:00,2023-07-27,18,79938.776524,111.149588,10532.37626,12413.85318,27505.469864,101.955156,4931.006868,72.780768,12583.572988,-121.418212,11808.030064
2023-07-27 22:30:00,2023-07-27 17:15:00,2023-07-27 17:30:00,2023-07-27,18,79909.784236,111.097332,10527.47338,12526.244312,27504.29556,102.065356,4930.569464,159.008888,12247.226484,-39.898828,11841.702288
2023-07-27 22:45:00,2023-07-27 17:30:00,2023-07-27 17:45:00,2023-07-27,18,79775.6922,111.586224,10618.684652,12620.084632,27585.777464,102.247736,4929.66092,142.174708,11804.250804,-25.20304,11886.4281
2023-07-27 23:00:00,2023-07-27 17:45:00,2023-07-27 18:00:00,2023-07-27,18,79397.720936,112.417448,10616.678828,12428.62408,27529.216004,102.223668,4930.239648,25.878408,11626.149496,-152.145232,12178.438588
2023-07-27 23:15:00,2023-07-27 18:00:00,2023-07-27 18:15:00,2023-07-27,19,78770.666832,112.339152,10542.169088,12038.162096,27395.283096,114.76488,4929.200056,26.923396,11127.878092,-106.1933,12590.140276
2023-07-27 23:30:00,2023-07-27 18:15:00,2023-07-27 18:30:00,2023-07-27,19,78336.214736,112.409084,10358.556524,11978.237716,27406.441404,109.807068,4929.137604,24.078004,10394.834892,-60.005796,13082.718236
2023-07-27 23:45:00,2023-07-27 18:30:00,2023-07-27 18:45:00,2023-07-27,19,77819.501564,112.479304,10190.0023,12204.856364,27348.804668,109.733604,4929.631708,17.394644,9649.166912,-82.736068,13340.168128
2023-07-28 00:00:00,2023-07-27 18:45:00,2023-07-27 19:00:00,2023-07-27,19,77353.684616,112.430724,10262.4224,12438.516548,27357.010628,109.804576,4929.53654,82.434228,8464.982092,-63.942444,13660.489324
2023-07-28 00:15:00,2023-07-27 19:00:00,2023-07-27 19:15:00,2023-07-27,20,76377.292156,112.420536,10490.488932,12493.283376,27485.230084,125.311832,4928.963668,5.43544,6982.058556,-128.472052,13882.571784
2023-07-28 00:30:00,2023-07-27 19:15:00,2023-07-27 19:30:00,2023-07-27,20,75425.707176,112.500816,10660.712552,12679.560496,27556.091504,125.709644,4929.07752,119.383876,5389.902496,-34.011444,13886.779716
2023-07-28 00:45:00,2023-07-27 19:30:00,2023-07-27 19:45:00,2023-07-27,20,74612.766064,112.442692,10688.742728,13060.14818,27670.9211,125.413508,4928.426216,208.417472,3832.477212,-25.9429,14011.719856
2023-07-28 01:00:00,2023-07-27 19:45:00,2023-07-27 20:00:00,2023-07-27,20,73694.625088,112.408968,10658.198212,13348.197196,27753.34928,125.485284,4928.405856,378.901016,2384.703844,-9.67148,14014.646912
2023-07-28 01:15:00,2023-07-27 20:00:00,2023-07-27 20:15:00,2023-07-27,21,73021.261128,112.485208,10766.556668,13534.684948,27869.731588,125.693672,4930.15938,317.971196,1197.834228,-19.589872,14185.734112
2023-07-28 01:30:00,2023-07-27 20:15:00,2023-07-27 20:30:00,2023-07-27,21,72341.53408,112.469892,10841.419292,13439.238496,27911.72194,125.611772,4929.883236,262.295144,415.232272,-24.99256,14328.654596
2023-07-28 01:45:00,2023-07-27 20:30:00,2023-07-27 20:45:00,2023-07-27,21,71919.239408,112.446228,10860.681252,13335.900188,27953.188776,125.584124,4930.698596,276.758116,60.818328,-42.936668,14306.100468
2023-07-28 02:00:00,2023-07-27 20:45:00,2023-07-27 21:00:00,2023-07-27,21,71459.832876,112.396296,10764.473056,13136.648808,27833.798504,118.8316,4930.805496,197.503632,0.015772,-122.751952,14488.111664
2023-07-28 02:15:00,2023-07-27 21:00:00,2023-07-27 21:15:00,2023-07-27,22,70803.969652,108.616428,10700.835908,12240.042396,27901.67958,39.78692,4932.623472,67.32216,0.0162,-55.808848,14868.855436
2023-07-28 02:30:00,2023-07-27 21:15:00,2023-07-27 21:30:00,2023-07-27,22,70154.96198,100.416012,10541.958012,11139.12974,28118.319368,39.796376,4931.267,113.552788,0.016088,-24.536456,15195.043052
2023-07-28 02:45:00,2023-07-27 21:30:00,2023-07-27 21:45:00,2023-07-27,22,69310.655612,92.659816,10369.401404,10412.898888,28012.478104,40.102768,4932.647744,47.113228,0.015696,-32.279404,15435.617368
2023-07-28 03:00:00,2023-07-27 21:45:00,2023-07-27 22:00:00,2023-07-27,22,68422.470968,84.965508,10288.727996,9746.385924,27701.523336,36.61892,4933.007292,12.014952,0.013556,-35.78628,15654.999764
2023-07-28 03:15:00,2023-07-27 22:00:00,2023-07-27 22:15:00,2023-07-27,23,67263.517296,80.414432,10235.454576,8673.720272,27246.375772,8.358844,4935.802308,99.836548,0.01386,-107.022688,16090.563372
2023-07-28 03:30:00,2023-07-27 22:15:00,2023-07-27 22:30:00,2023-07-27,23,66350.752064,73.141488,10307.359208,7764.98732,26524.12106,8.36596,4937.69146,293.734716,0.014244,-20.454188,16461.790796
2023-07-28 03:45:00,2023-07-27 22:30:00,2023-07-27 22:45:00,2023-07-27,23,65208.645116,65.732668,10347.316928,6887.103072,26129.71936,8.404264,4937.13098,191.421464,0.0133,-41.88042,16683.6835
2023-07-28 04:00:00,2023-07-27 22:45:00,2023-07-27 23:00:00,2023-07-27,23,64331.052368,63.189424,10297.922792,6108.481696,25943.802384,8.539508,4939.142376,198.20538,0.012808,-45.070168,16816.826168
2023-07-28 04:15:00,2023-07-27 23:00:00,2023-07-27 23:15:00,2023-07-27,24,63581.098916,62.770076,9944.835172,5941.915448,25709.617316,8.614656,4939.606836,85.067304,0.018388,-107.096516,16995.750236
2023-07-28 04:30:00,2023-07-27 23:15:00,2023-07-27 23:30:00,2023-07-27,24,62594.924368,62.577692,9789.206408,5668.737624,25012.22492,8.444644,4938.572248,36.795956,0.013336,-108.06194,17186.41348
2023-07-28 04:45:00,2023-07-27 23:30:00,2023-07-27 23:45:00,2023-07-27,24,61517.907072,62.2979,9683.238444,4975.214716,24886.399452,8.360852,4937.69348,9.260856,0.013236,-222.44264,17177.870776
2023-07-28 05:00:00,2023-07-27 23:45:00,2023-07-28 00:00:00,2023-07-27,24,60520.958532,61.40344,9481.626124,4292.457724,24514.09284,8.387516,4938.618976,6.19992,0.012588,-361.518764,17579.678168
2023-07-28 05:15:00,2023-07-28 00:00:00,2023-07-28 00:15:00,2023-07-28,1,59400.2343,60.580452,8916.827968,3782.282796,23877.325856,8.391788,4939.08244,16.108124,0.012024,-196.616484,17996.239336
2023-07-28 05:30:00,2023-07-28 00:15:00,2023-07-28 00:30:00,2023-07-28,1,58293.182212,58.993812,8396.438192,3433.65082,23454.72656,8.452204,4939.684412,26.192248,0.011856,-107.295304,18082.327412
2023-07-28 05:45:00,2023-07-28 00:30:00,2023-07-28 00:45:00,2023-07-28,1,57547.281136,58.948388,7947.690932,3297.060456,23260.657264,8.494388,4939.51812,37.390944,0.011668,-61.198672,18058.707648
2023-07-28 06:00:00,2023-07-28 00:45:00,2023-07-28 01:00:00,2023-07-28,1,56891.354356,58.9674,7737.78122,3115.157804,23165.369632,7.618536,4939.090616,48.42664,0.011676,-58.986524,17877.917356
2023-07-28 06:15:00,2023-07-28 01:00:00,2023-07-28 01:15:00,2023-07-28,2,56290.676368,59.057524,7795.145732,3018.448648,22819.413476,5.183332,4940.484132,88.117048,0.017436,-39.429276,17604.238316
2023-07-28 06:30:00,2023-07-28 01:15:00,2023-07-28 01:30:00,2023-07-28,2,55423.0725,58.750088,7714.281512,2874.142528,22573.053776,5.063048,4938.91552,4.032972,0.011952,-103.15728,17357.978384
2023-07-28 06:45:00,2023-07-28 01:30:00,2023-07-28 01:45:00,2023-07-28,2,54774.84376,58.919736,7397.78676,2826.553412,21946.02456,5.010016,4939.487224,16.717992,0.011996,-46.567692,17630.899756
2023-07-28 07:00:00,2023-07-28 01:45:00,2023-07-28 02:00:00,2023-07-28,2,54225.292856,58.974416,7117.656308,2815.796348,21423.970076,5.020412,4938.427464,16.387524,0.01172,-26.17952,17875.228108
2023-07-28 07:15:00,2023-07-28 02:00:00,2023-07-28 02:15:00,2023-07-28,3,53616.437476,59.000332,6846.083936,2814.4751,21176.537776,5.076408,4935.63904,53.068732,0.0116,-20.279628,17746.82418
2023-07-28 07:30:00,2023-07-28 02:15:00,2023-07-28 02:30:00,2023-07-28,3,53100.621316,59.007124,6740.797316,2822.509096,21184.839192,5.118796,4935.062496,44.133456,0.011384,-132.7632,17441.905656
2023-07-28 07:45:00,2023-07-28 02:30:00,2023-07-28 02:45:00,2023-07-28,3,52308.722816,58.72326,6585.693844,2811.147996,20994.113324,5.124208,4934.14622,11.351436,0.011276,-139.938116,17048.349368
2023-07-28 08:00:00,2023-07-28 02:45:00,2023-07-28 03:00:00,2023-07-28,3,51890.562404,58.922644,6251.436648,2797.128756,20726.8168,7.612604,4935.720932,47.052772,0.01112,-46.176704,17112.036832
2023-07-28 08:15:00,2023-07-28 03:00:00,2023-07-28 03:15:00,2023-07-28,4,51445.145132,59.037316,6042.341116,2786.62694,20792.883684,24.780824,4935.872736,53.033916,0.01106,-36.76248,16787.32002
2023-07-28 08:30:00,2023-07-28 03:15:00,2023-07-28 03:30:00,2023-07-28,4,51178.220916,59.058036,6069.074844,2773.729208,20917.0673,23.726544,4935.294524,28.659496,0.011036,-37.586624,16409.186552
2023-07-28 08:45:00,2023-07-28 03:30:00,2023-07-28 03:45:00,2023-07-28,4,50651.593536,59.50134,6027.25292,2776.546108,20833.451752,23.799456,4935.377904,39.706684,0.010592,-28.237968,15984.184748
2023-07-28 09:00:00,2023-07-28 03:45:00,2023-07-28 04:00:00,2023-07-28,4,50577.349992,61.807824,6174.66288,2788.064304,21027.308512,20.980808,4935.676168,67.195552,0.010428,-28.805748,15530.449264
2023-07-28 09:15:00,2023-07-28 04:00:00,2023-07-28 04:15:00,2023-07-28,5,50592.810012,61.830036,6330.500764,2775.641712,21181.26808,5.027236,4935.17752,64.4367,0.010352,-47.0036,15285.921212
